alpha,time,time_std,abs_error_th000,abs_error_th001,abs_error_th002,abs_error_th003,abs_error_th004,abs_error_th005,abs_error_th006,abs_error_th007,abs_error_th008,abs_error_th009,abs_error_th010,abs_error_th011,abs_error_th012,abs_error_th013,abs_error_th014,abs_error_th015,abs_error_th016,abs_error_th017,abs_error_th018,abs_error_th019,abs_error_th020,abs_error_th021,abs_error_th022,abs_error_th023,abs_error_th024,abs_error_th025,abs_error_th026,abs_error_th027,abs_error_th028,abs_error_th029,abs_error_th030,abs_error_th031,abs_error_th032,abs_error_th033,abs_error_th034,abs_error_th035,abs_error_th036,abs_error_th037,abs_error_th038,abs_error_th039,abs_error_th040,abs_error_th041,abs_error_th042,abs_error_th043,abs_error_th044,abs_error_th045,abs_error_th046,abs_error_th047,abs_error_th048,abs_error_th049,abs_error_th050,abs_error_th051,abs_error_th052,abs_error_th053,abs_error_th054,abs_error_th055,abs_error_th056,abs_error_th057,abs_error_th058,abs_error_th059,abs_error_th060,abs_error_th061,abs_error_th062,abs_error_th063,abs_error_th064,abs_error_th065,abs_error_th066,abs_error_th067,abs_error_th068,abs_error_th069,abs_error_th070,abs_error_th071,abs_error_th072,abs_error_th073,abs_error_th074,abs_error_th075,abs_error_th076,abs_error_th077,abs_error_th078,abs_error_th079,abs_error_th080,abs_error_th081,abs_error_th082,abs_error_th083,abs_error_th084,abs_error_th085,abs_error_th086,abs_error_th087,abs_error_th088,abs_error_th089,abs_error_th090,abs_error_th091,abs_error_th092,abs_error_th093,abs_error_th094,abs_error_th095,abs_error_th096,abs_error_th097,abs_error_th098,abs_error_th099,abs_error_th100,abs_error_th000_std,abs_error_th001_std,abs_error_th002_std,abs_error_th003_std,abs_error_th004_std,abs_error_th005_std,abs_error_th006_std,abs_error_th007_std,abs_error_th008_std,abs_error_th009_std,abs_error_th010_std,abs_error_th011_std,abs_error_th012_std,abs_error_th013_std,abs_error_th014_std,abs_error_th015_std,abs_error_th016_std,abs_error_th017_std,abs_error_th018_std,abs_error_th019_std,abs_error_th020_std,abs_error_th021_std,abs_error_th022_std,abs_error_th023_std,abs_error_th024_std,abs_error_th025_std,abs_error_th026_std,abs_error_th027_std,abs_error_th028_std,abs_error_th029_std,abs_error_th030_std,abs_error_th031_std,abs_error_th032_std,abs_error_th033_std,abs_error_th034_std,abs_error_th035_std,abs_error_th036_std,abs_error_th037_std,abs_error_th038_std,abs_error_th039_std,abs_error_th040_std,abs_error_th041_std,abs_error_th042_std,abs_error_th043_std,abs_error_th044_std,abs_error_th045_std,abs_error_th046_std,abs_error_th047_std,abs_error_th048_std,abs_error_th049_std,abs_error_th050_std,abs_error_th051_std,abs_error_th052_std,abs_error_th053_std,abs_error_th054_std,abs_error_th055_std,abs_error_th056_std,abs_error_th057_std,abs_error_th058_std,abs_error_th059_std,abs_error_th060_std,abs_error_th061_std,abs_error_th062_std,abs_error_th063_std,abs_error_th064_std,abs_error_th065_std,abs_error_th066_std,abs_error_th067_std,abs_error_th068_std,abs_error_th069_std,abs_error_th070_std,abs_error_th071_std,abs_error_th072_std,abs_error_th073_std,abs_error_th074_std,abs_error_th075_std,abs_error_th076_std,abs_error_th077_std,abs_error_th078_std,abs_error_th079_std,abs_error_th080_std,abs_error_th081_std,abs_error_th082_std,abs_error_th083_std,abs_error_th084_std,abs_error_th085_std,abs_error_th086_std,abs_error_th087_std,abs_error_th088_std,abs_error_th089_std,abs_error_th090_std,abs_error_th091_std,abs_error_th092_std,abs_error_th093_std,abs_error_th094_std,abs_error_th095_std,abs_error_th096_std,abs_error_th097_std,abs_error_th098_std,abs_error_th099_std,abs_error_th100_std,error_th000,error_th001,error_th002,error_th003,error_th004,error_th005,error_th006,error_th007,error_th008,error_th009,error_th010,error_th011,error_th012,error_th013,error_th014,error_th015,error_th016,error_th017,error_th018,error_th019,error_th020,error_th021,error_th022,error_th023,error_th024,error_th025,error_th026,error_th027,error_th028,error_th029,error_th030,error_th031,error_th032,error_th033,error_th034,error_th035,error_th036,error_th037,error_th038,error_th039,error_th040,error_th041,error_th042,error_th043,error_th044,error_th045,error_th046,error_th047,error_th048,error_th049,error_th050,error_th051,error_th052,error_th053,error_th054,error_th055,error_th056,error_th057,error_th058,error_th059,error_th060,error_th061,error_th062,error_th063,error_th064,error_th065,error_th066,error_th067,error_th068,error_th069,error_th070,error_th071,error_th072,error_th073,error_th074,error_th075,error_th076,error_th077,error_th078,error_th079,error_th080,error_th081,error_th082,error_th083,error_th084,error_th085,error_th086,error_th087,error_th088,error_th089,error_th090,error_th091,error_th092,error_th093,error_th094,error_th095,error_th096,error_th097,error_th098,error_th099,error_th100,error_th000_std,error_th001_std,error_th002_std,error_th003_std,error_th004_std,error_th005_std,error_th006_std,error_th007_std,error_th008_std,error_th009_std,error_th010_std,error_th011_std,error_th012_std,error_th013_std,error_th014_std,error_th015_std,error_th016_std,error_th017_std,error_th018_std,error_th019_std,error_th020_std,error_th021_std,error_th022_std,error_th023_std,error_th024_std,error_th025_std,error_th026_std,error_th027_std,error_th028_std,error_th029_std,error_th030_std,error_th031_std,error_th032_std,error_th033_std,error_th034_std,error_th035_std,error_th036_std,error_th037_std,error_th038_std,error_th039_std,error_th040_std,error_th041_std,error_th042_std,error_th043_std,error_th044_std,error_th045_std,error_th046_std,error_th047_std,error_th048_std,error_th049_std,error_th050_std,error_th051_std,error_th052_std,error_th053_std,error_th054_std,error_th055_std,error_th056_std,error_th057_std,error_th058_std,error_th059_std,error_th060_std,error_th061_std,error_th062_std,error_th063_std,error_th064_std,error_th065_std,error_th066_std,error_th067_std,error_th068_std,error_th069_std,error_th070_std,error_th071_std,error_th072_std,error_th073_std,error_th074_std,error_th075_std,error_th076_std,error_th077_std,error_th078_std,error_th079_std,error_th080_std,error_th081_std,error_th082_std,error_th083_std,error_th084_std,error_th085_std,error_th086_std,error_th087_std,error_th088_std,error_th089_std,error_th090_std,error_th091_std,error_th092_std,error_th093_std,error_th094_std,error_th095_std,error_th096_std,error_th097_std,error_th098_std,error_th099_std,error_th100_std
0.0,0.25,0.03,99.78,99.31,98.87,98.15,96.8,94.97,92.58,89.62,86.16,81.82,77.1,71.61,65.82,59.99,53.5,47.18,40.88,34.57,29.37,24.6,20.5,17.18,14.2,11.63,9.67,7.94,6.53,5.4,4.47,3.68,2.94,2.39,1.91,1.49,1.19,0.95,0.75,0.59,0.47,0.37,0.29,0.23,0.18,0.14,0.11,0.09,0.07,0.06,0.05,0.04,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.22,0.4,0.85,1.51,2.06,2.81,3.92,5.5,7.23,8.98,10.82,12.34,13.68,14.24,14.51,14.45,13.78,12.84,11.33,10.25,9.27,8.27,7.24,6.51,5.55,4.89,4.35,3.84,3.43,2.9,2.48,2.12,1.72,1.37,1.14,0.93,0.75,0.59,0.47,0.39,0.3,0.23,0.17,0.14,0.12,0.1,0.07,0.06,0.05,0.05,0.04,0.03,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.78,-99.31,-98.87,-98.15,-96.8,-94.97,-92.58,-89.62,-86.16,-81.82,-77.1,-71.61,-65.82,-59.99,-53.5,-47.18,-40.88,-34.57,-29.37,-24.6,-20.5,-17.18,-14.2,-11.63,-9.67,-7.94,-6.53,-5.4,-4.47,-3.68,-2.94,-2.39,-1.91,-1.49,-1.19,-0.95,-0.75,-0.59,-0.47,-0.37,-0.29,-0.23,-0.18,-0.14,-0.11,-0.09,-0.07,-0.06,-0.05,-0.04,-0.03,-0.02,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.22,0.4,0.85,1.51,2.06,2.81,3.92,5.5,7.23,8.98,10.82,12.34,13.68,14.24,14.51,14.45,13.78,12.84,11.33,10.25,9.27,8.27,7.24,6.51,5.55,4.89,4.35,3.84,3.43,2.9,2.48,2.12,1.72,1.37,1.14,0.93,0.75,0.59,0.47,0.39,0.3,0.23,0.17,0.14,0.12,0.1,0.07,0.06,0.05,0.05,0.04,0.03,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.25,0.03,89.78,89.26,88.77,88.03,86.77,84.97,82.87,80.13,77.09,73.58,69.44,64.65,59.45,53.61,47.21,41.21,35.27,29.63,24.76,20.55,16.56,13.27,10.67,8.27,6.51,4.99,3.8,2.96,2.43,2.14,2.04,2.03,2.12,2.26,2.49,2.76,3.01,3.22,3.41,3.58,3.74,3.89,4.01,4.15,4.25,4.37,4.48,4.6,4.72,4.83,4.93,5.06,5.17,5.27,5.37,5.48,5.58,5.68,5.78,5.88,5.98,6.06,6.16,6.25,6.36,6.44,6.54,6.63,6.72,6.81,6.91,7.0,7.1,7.22,7.31,7.41,7.51,7.62,7.72,7.81,7.91,8.01,8.12,8.21,8.31,8.4,8.5,8.61,8.71,8.82,8.93,9.05,9.13,9.24,9.35,9.45,9.56,9.66,9.76,9.85,9.95,0.19,0.28,0.48,0.8,1.45,2.07,2.59,3.9,5.06,6.3,7.34,8.73,9.8,10.92,11.56,11.99,11.93,11.53,10.97,10.17,9.31,8.22,7.38,6.52,5.65,4.74,3.82,3.02,2.34,1.76,1.4,1.14,1.06,1.09,1.03,0.88,0.8,0.74,0.68,0.63,0.57,0.52,0.51,0.5,0.5,0.5,0.49,0.49,0.49,0.49,0.47,0.46,0.46,0.45,0.44,0.44,0.43,0.43,0.43,0.44,0.43,0.43,0.43,0.44,0.42,0.43,0.43,0.43,0.43,0.42,0.41,0.41,0.41,0.39,0.39,0.38,0.37,0.37,0.37,0.38,0.37,0.37,0.36,0.34,0.33,0.31,0.3,0.28,0.27,0.26,0.25,0.24,0.23,0.22,0.21,0.18,0.17,0.14,0.12,0.1,0.05,-89.78,-89.26,-88.77,-88.03,-86.77,-84.97,-82.87,-80.13,-77.09,-73.58,-69.44,-64.65,-59.45,-53.61,-47.21,-41.21,-35.27,-29.63,-24.76,-20.55,-16.56,-13.26,-10.63,-8.18,-6.31,-4.66,-3.25,-2.06,-1.03,-0.2,0.51,1.1,1.59,2.02,2.4,2.71,3.0,3.21,3.41,3.58,3.74,3.89,4.01,4.15,4.25,4.37,4.48,4.6,4.72,4.83,4.93,5.06,5.17,5.27,5.37,5.48,5.58,5.68,5.78,5.88,5.98,6.06,6.16,6.25,6.36,6.44,6.54,6.63,6.72,6.81,6.91,7.0,7.1,7.22,7.31,7.41,7.51,7.62,7.72,7.81,7.91,8.01,8.12,8.21,8.31,8.4,8.5,8.61,8.71,8.82,8.93,9.05,9.13,9.24,9.35,9.45,9.56,9.66,9.76,9.85,9.95,0.19,0.28,0.48,0.8,1.45,2.07,2.59,3.9,5.06,6.3,7.34,8.73,9.8,10.92,11.56,11.99,11.93,11.53,10.97,10.17,9.31,8.23,7.44,6.63,5.87,5.07,4.3,3.7,3.21,2.76,2.42,2.06,1.76,1.49,1.22,1.03,0.86,0.75,0.68,0.63,0.57,0.52,0.51,0.5,0.5,0.5,0.49,0.49,0.49,0.49,0.47,0.46,0.46,0.45,0.44,0.44,0.43,0.43,0.43,0.44,0.43,0.43,0.43,0.44,0.42,0.43,0.43,0.43,0.43,0.42,0.41,0.41,0.41,0.39,0.39,0.38,0.37,0.37,0.37,0.38,0.37,0.37,0.36,0.34,0.33,0.31,0.3,0.28,0.27,0.26,0.25,0.24,0.23,0.22,0.21,0.18,0.17,0.14,0.12,0.1,0.05
20.0,0.26,0.03,79.8,79.24,78.7,77.95,76.7,75.09,73.06,70.52,67.75,64.42,60.28,55.8,50.92,45.62,40.3,34.66,29.31,24.46,20.35,16.11,12.61,9.76,7.47,5.82,4.57,3.74,3.23,3.12,3.27,3.58,3.9,4.3,4.82,5.3,5.78,6.18,6.53,6.86,7.15,7.42,7.69,7.94,8.19,8.41,8.62,8.84,9.07,9.27,9.49,9.69,9.9,10.13,10.32,10.56,10.77,10.97,11.19,11.39,11.59,11.8,11.99,12.19,12.39,12.62,12.81,13.02,13.22,13.42,13.61,13.8,14.01,14.22,14.39,14.59,14.79,14.99,15.19,15.4,15.57,15.76,15.97,16.18,16.4,16.59,16.79,16.99,17.21,17.39,17.59,17.8,18.0,18.19,18.37,18.56,18.75,18.97,19.17,19.35,19.52,19.71,19.93,0.18,0.34,0.5,0.86,1.36,2.01,2.54,3.39,4.35,5.72,7.27,8.43,9.78,10.66,11.26,11.15,11.04,10.84,10.34,9.25,8.19,7.17,6.26,5.3,4.09,3.11,2.4,2.0,1.83,1.69,1.79,1.86,1.76,1.62,1.39,1.22,1.09,0.97,0.89,0.84,0.78,0.74,0.7,0.7,0.71,0.7,0.69,0.69,0.68,0.68,0.7,0.71,0.7,0.71,0.7,0.71,0.72,0.72,0.73,0.71,0.7,0.7,0.69,0.7,0.69,0.69,0.7,0.7,0.71,0.7,0.69,0.68,0.67,0.66,0.66,0.67,0.65,0.63,0.63,0.62,0.6,0.59,0.55,0.53,0.49,0.48,0.45,0.42,0.42,0.39,0.37,0.35,0.33,0.31,0.31,0.29,0.25,0.23,0.19,0.15,0.07,-79.8,-79.24,-78.7,-77.95,-76.7,-75.09,-73.06,-70.52,-67.75,-64.42,-60.28,-55.8,-50.92,-45.62,-40.3,-34.66,-29.31,-24.46,-20.34,-16.08,-12.55,-9.57,-7.09,-5.06,-3.11,-1.5,-0.13,0.97,1.96,2.85,3.57,4.2,4.78,5.3,5.78,6.18,6.53,6.86,7.15,7.42,7.69,7.94,8.19,8.41,8.62,8.84,9.07,9.27,9.49,9.69,9.9,10.13,10.32,10.56,10.77,10.97,11.19,11.39,11.59,11.8,11.99,12.19,12.39,12.62,12.81,13.02,13.22,13.42,13.61,13.8,14.01,14.22,14.39,14.59,14.79,14.99,15.19,15.4,15.57,15.76,15.97,16.18,16.4,16.59,16.79,16.99,17.21,17.39,17.59,17.8,18.0,18.19,18.37,18.56,18.75,18.97,19.17,19.35,19.52,19.71,19.93,0.18,0.34,0.5,0.86,1.36,2.01,2.54,3.39,4.35,5.72,7.27,8.43,9.78,10.66,11.26,11.15,11.04,10.84,10.35,9.3,8.29,7.42,6.69,6.03,5.28,4.62,4.02,3.57,3.19,2.75,2.39,2.08,1.85,1.65,1.39,1.22,1.09,0.97,0.89,0.84,0.78,0.74,0.7,0.7,0.71,0.7,0.69,0.69,0.68,0.68,0.7,0.71,0.7,0.71,0.7,0.71,0.72,0.72,0.73,0.71,0.7,0.7,0.69,0.7,0.69,0.69,0.7,0.7,0.71,0.7,0.69,0.68,0.67,0.66,0.66,0.67,0.65,0.63,0.63,0.62,0.6,0.59,0.55,0.53,0.49,0.48,0.45,0.42,0.42,0.39,0.37,0.35,0.33,0.31,0.31,0.29,0.25,0.23,0.19,0.15,0.07
30.0,0.26,0.03,69.78,69.2,68.63,67.78,66.59,65.09,62.99,60.61,57.94,54.72,51.18,47.18,43.15,38.6,33.99,28.91,24.31,19.72,15.42,12.14,9.16,6.83,5.01,3.95,3.6,3.64,4.02,4.64,5.32,6.05,6.8,7.4,7.98,8.57,9.05,9.51,9.98,10.4,10.79,11.16,11.49,11.83,12.17,12.49,12.79,13.14,13.47,13.8,14.09,14.43,14.76,15.1,15.41,15.7,16.02,16.33,16.66,16.95,17.26,17.55,17.89,18.17,18.47,18.76,19.05,19.35,19.66,19.96,20.26,20.55,20.84,21.13,21.42,21.73,22.04,22.33,22.64,22.95,23.23,23.55,23.85,24.14,24.45,24.77,25.04,25.36,25.68,25.97,26.26,26.56,26.84,27.15,27.45,27.75,28.08,28.38,28.74,29.03,29.32,29.59,29.9,0.2,0.35,0.55,0.93,1.37,1.94,2.64,3.39,4.25,5.63,6.87,8.22,9.18,9.84,10.58,10.73,10.23,9.6,8.57,7.58,6.55,5.37,4.34,3.49,2.66,2.24,2.31,2.31,2.34,2.26,2.16,1.98,1.8,1.65,1.53,1.41,1.26,1.23,1.17,1.14,1.11,1.1,1.08,1.08,1.06,1.03,1.03,1.02,1.02,1.01,0.98,0.97,0.95,0.92,0.92,0.92,0.89,0.89,0.89,0.87,0.87,0.87,0.86,0.83,0.83,0.84,0.84,0.84,0.86,0.86,0.87,0.87,0.87,0.87,0.86,0.85,0.82,0.81,0.8,0.8,0.79,0.77,0.77,0.77,0.76,0.74,0.74,0.71,0.67,0.65,0.64,0.61,0.59,0.57,0.52,0.48,0.41,0.33,0.28,0.23,0.11,-69.78,-69.2,-68.63,-67.78,-66.59,-65.09,-62.99,-60.61,-57.94,-54.72,-51.18,-47.18,-43.15,-38.6,-33.99,-28.91,-24.31,-19.72,-15.38,-11.93,-8.74,-6.03,-3.59,-1.61,0.18,1.8,3.03,4.13,5.09,5.97,6.79,7.4,7.98,8.57,9.05,9.51,9.98,10.4,10.79,11.16,11.49,11.83,12.17,12.49,12.79,13.14,13.47,13.8,14.09,14.43,14.76,15.1,15.41,15.7,16.02,16.33,16.66,16.95,17.26,17.55,17.89,18.17,18.47,18.76,19.05,19.35,19.66,19.96,20.26,20.55,20.84,21.13,21.42,21.73,22.04,22.33,22.64,22.95,23.23,23.55,23.85,24.14,24.45,24.77,25.04,25.36,25.68,25.97,26.26,26.56,26.84,27.15,27.45,27.75,28.08,28.38,28.74,29.03,29.32,29.59,29.9,0.2,0.35,0.55,0.93,1.37,1.94,2.64,3.39,4.25,5.63,6.87,8.22,9.18,9.84,10.58,10.73,10.23,9.6,8.64,7.91,7.1,6.26,5.57,5.02,4.48,3.88,3.51,3.13,2.8,2.47,2.19,1.98,1.8,1.65,1.53,1.41,1.26,1.23,1.17,1.14,1.11,1.1,1.08,1.08,1.06,1.03,1.03,1.02,1.02,1.01,0.98,0.97,0.95,0.92,0.92,0.92,0.89,0.89,0.89,0.87,0.87,0.87,0.86,0.83,0.83,0.84,0.84,0.84,0.86,0.86,0.87,0.87,0.87,0.87,0.86,0.85,0.82,0.81,0.8,0.8,0.79,0.77,0.77,0.77,0.76,0.74,0.74,0.71,0.67,0.65,0.64,0.61,0.59,0.57,0.52,0.48,0.41,0.33,0.28,0.23,0.11
40.0,0.26,0.04,59.81,59.12,58.45,57.63,56.44,55.02,53.24,51.06,48.75,45.94,42.88,39.4,35.39,31.2,26.95,22.21,18.03,14.0,10.81,7.88,5.74,4.35,3.95,4.07,4.81,5.54,6.59,7.59,8.49,9.31,10.11,10.82,11.52,12.15,12.73,13.26,13.75,14.23,14.65,15.07,15.54,15.99,16.42,16.83,17.2,17.59,18.02,18.44,18.88,19.3,19.7,20.12,20.53,20.95,21.32,21.71,22.12,22.56,22.98,23.37,23.8,24.23,24.61,25.0,25.36,25.71,26.09,26.5,26.9,27.31,27.74,28.13,28.51,28.89,29.3,29.69,30.08,30.48,30.86,31.21,31.6,32.0,32.43,32.82,33.24,33.63,34.06,34.48,34.9,35.32,35.74,36.13,36.54,36.96,37.39,37.83,38.25,38.65,39.03,39.44,39.88,0.19,0.4,0.63,0.92,1.38,1.78,2.09,2.72,3.34,4.06,4.68,5.72,6.66,7.23,7.72,7.82,7.81,7.37,6.63,5.72,4.66,3.62,2.9,2.74,2.72,2.69,2.55,2.37,2.24,2.21,2.06,1.87,1.64,1.5,1.42,1.33,1.3,1.25,1.26,1.26,1.22,1.22,1.23,1.24,1.24,1.24,1.27,1.3,1.31,1.3,1.3,1.3,1.31,1.29,1.28,1.26,1.29,1.26,1.28,1.25,1.25,1.25,1.23,1.25,1.24,1.22,1.2,1.21,1.23,1.21,1.14,1.13,1.12,1.12,1.14,1.12,1.11,1.1,1.08,1.06,1.03,1.02,1.0,0.95,0.97,0.94,0.89,0.82,0.82,0.83,0.82,0.79,0.71,0.66,0.58,0.58,0.53,0.46,0.39,0.3,0.13,-59.81,-59.12,-58.45,-57.63,-56.44,-55.02,-53.24,-51.06,-48.75,-45.94,-42.88,-39.4,-35.39,-31.2,-26.95,-22.21,-18.03,-13.93,-10.62,-7.32,-4.46,-1.88,0.3,2.34,3.85,5.17,6.43,7.5,8.44,9.31,10.11,10.82,11.52,12.15,12.73,13.26,13.75,14.23,14.65,15.07,15.54,15.99,16.42,16.83,17.2,17.59,18.02,18.44,18.88,19.3,19.7,20.12,20.53,20.95,21.32,21.71,22.12,22.56,22.98,23.37,23.8,24.23,24.61,25.0,25.36,25.71,26.09,26.5,26.9,27.31,27.74,28.13,28.51,28.89,29.3,29.69,30.08,30.48,30.86,31.21,31.6,32.0,32.43,32.82,33.24,33.63,34.06,34.48,34.9,35.32,35.74,36.13,36.54,36.96,37.39,37.83,38.25,38.65,39.03,39.44,39.88,0.19,0.4,0.63,0.92,1.38,1.78,2.09,2.72,3.34,4.06,4.68,5.72,6.66,7.23,7.72,7.82,7.82,7.49,6.93,6.41,5.9,5.34,4.89,4.31,3.97,3.34,2.93,2.65,2.45,2.22,2.06,1.87,1.64,1.5,1.42,1.33,1.3,1.25,1.26,1.26,1.22,1.22,1.23,1.24,1.24,1.24,1.27,1.3,1.31,1.3,1.3,1.3,1.31,1.29,1.28,1.26,1.29,1.26,1.28,1.25,1.25,1.25,1.23,1.25,1.24,1.22,1.2,1.21,1.23,1.21,1.14,1.13,1.12,1.12,1.14,1.12,1.11,1.1,1.08,1.06,1.03,1.02,1.0,0.95,0.97,0.94,0.89,0.82,0.82,0.83,0.82,0.79,0.71,0.66,0.58,0.58,0.53,0.46,0.39,0.3,0.13
50.0,0.26,0.04,49.76,49.06,48.39,47.49,46.33,44.92,43.26,41.49,39.37,36.72,33.97,30.79,27.41,23.65,19.9,16.12,12.73,9.65,7.2,5.59,4.71,4.71,5.09,5.96,7.18,8.41,9.63,10.77,11.75,12.62,13.5,14.28,14.98,15.64,16.27,16.92,17.53,18.08,18.64,19.2,19.75,20.25,20.79,21.31,21.84,22.37,22.89,23.42,23.96,24.42,24.93,25.45,25.94,26.47,26.98,27.45,27.96,28.46,28.96,29.44,29.91,30.41,30.92,31.47,31.92,32.37,32.85,33.39,33.86,34.32,34.82,35.3,35.8,36.32,36.81,37.32,37.78,38.28,38.78,39.28,39.79,40.32,40.83,41.32,41.81,42.29,42.8,43.33,43.85,44.37,44.85,45.39,45.86,46.36,46.9,47.4,47.91,48.42,48.87,49.38,49.87,0.23,0.38,0.59,0.84,1.22,1.59,1.87,2.33,3.15,3.89,4.61,5.32,6.03,6.75,7.31,7.28,6.97,6.47,5.54,4.26,3.25,2.95,3.03,3.41,3.36,3.29,3.2,2.9,2.6,2.36,2.18,2.0,1.92,1.83,1.75,1.66,1.59,1.54,1.5,1.45,1.42,1.4,1.38,1.39,1.41,1.39,1.38,1.43,1.41,1.43,1.43,1.42,1.42,1.43,1.43,1.41,1.39,1.38,1.42,1.42,1.42,1.42,1.44,1.42,1.45,1.47,1.45,1.49,1.49,1.47,1.48,1.45,1.43,1.39,1.36,1.38,1.37,1.35,1.31,1.28,1.27,1.2,1.16,1.16,1.14,1.11,1.09,1.06,0.97,0.96,0.94,0.92,0.85,0.82,0.74,0.69,0.63,0.5,0.41,0.3,0.13,-49.76,-49.06,-48.39,-47.49,-46.33,-44.92,-43.26,-41.49,-39.37,-36.72,-33.97,-30.79,-27.41,-23.65,-19.9,-16.1,-12.64,-9.25,-6.12,-3.22,-0.73,1.36,3.29,5.25,6.87,8.27,9.6,10.77,11.75,12.62,13.5,14.28,14.98,15.64,16.27,16.92,17.53,18.08,18.64,19.2,19.75,20.25,20.79,21.31,21.84,22.37,22.89,23.42,23.96,24.42,24.93,25.45,25.94,26.47,26.98,27.45,27.96,28.46,28.96,29.44,29.91,30.41,30.92,31.47,31.92,32.37,32.85,33.39,33.86,34.32,34.82,35.3,35.8,36.32,36.81,37.32,37.78,38.28,38.78,39.28,39.79,40.32,40.83,41.32,41.81,42.29,42.8,43.33,43.85,44.37,44.85,45.39,45.86,46.36,46.9,47.4,47.91,48.42,48.87,49.38,49.87,0.23,0.38,0.59,0.84,1.22,1.59,1.87,2.33,3.15,3.89,4.61,5.32,6.03,6.75,7.31,7.32,7.12,7.03,6.72,6.25,5.68,5.39,4.93,4.43,3.95,3.63,3.26,2.9,2.6,2.36,2.18,2.0,1.92,1.83,1.75,1.66,1.59,1.54,1.5,1.45,1.42,1.4,1.38,1.39,1.41,1.39,1.38,1.43,1.41,1.43,1.43,1.42,1.42,1.43,1.43,1.41,1.39,1.38,1.42,1.42,1.42,1.42,1.44,1.42,1.45,1.47,1.45,1.49,1.49,1.47,1.48,1.45,1.43,1.39,1.36,1.38,1.37,1.35,1.31,1.28,1.27,1.2,1.16,1.16,1.14,1.11,1.09,1.06,0.97,0.96,0.94,0.92,0.85,0.82,0.74,0.69,0.63,0.5,0.41,0.3,0.13
