negative,alpha,time,time_std,abs_error_th000,abs_error_th001,abs_error_th002,abs_error_th003,abs_error_th004,abs_error_th005,abs_error_th006,abs_error_th007,abs_error_th008,abs_error_th009,abs_error_th010,abs_error_th011,abs_error_th012,abs_error_th013,abs_error_th014,abs_error_th015,abs_error_th016,abs_error_th017,abs_error_th018,abs_error_th019,abs_error_th020,abs_error_th021,abs_error_th022,abs_error_th023,abs_error_th024,abs_error_th025,abs_error_th026,abs_error_th027,abs_error_th028,abs_error_th029,abs_error_th030,abs_error_th031,abs_error_th032,abs_error_th033,abs_error_th034,abs_error_th035,abs_error_th036,abs_error_th037,abs_error_th038,abs_error_th039,abs_error_th040,abs_error_th041,abs_error_th042,abs_error_th043,abs_error_th044,abs_error_th045,abs_error_th046,abs_error_th047,abs_error_th048,abs_error_th049,abs_error_th050,abs_error_th051,abs_error_th052,abs_error_th053,abs_error_th054,abs_error_th055,abs_error_th056,abs_error_th057,abs_error_th058,abs_error_th059,abs_error_th060,abs_error_th061,abs_error_th062,abs_error_th063,abs_error_th064,abs_error_th065,abs_error_th066,abs_error_th067,abs_error_th068,abs_error_th069,abs_error_th070,abs_error_th071,abs_error_th072,abs_error_th073,abs_error_th074,abs_error_th075,abs_error_th076,abs_error_th077,abs_error_th078,abs_error_th079,abs_error_th080,abs_error_th081,abs_error_th082,abs_error_th083,abs_error_th084,abs_error_th085,abs_error_th086,abs_error_th087,abs_error_th088,abs_error_th089,abs_error_th090,abs_error_th091,abs_error_th092,abs_error_th093,abs_error_th094,abs_error_th095,abs_error_th096,abs_error_th097,abs_error_th098,abs_error_th099,abs_error_th100,abs_error_th000_std,abs_error_th001_std,abs_error_th002_std,abs_error_th003_std,abs_error_th004_std,abs_error_th005_std,abs_error_th006_std,abs_error_th007_std,abs_error_th008_std,abs_error_th009_std,abs_error_th010_std,abs_error_th011_std,abs_error_th012_std,abs_error_th013_std,abs_error_th014_std,abs_error_th015_std,abs_error_th016_std,abs_error_th017_std,abs_error_th018_std,abs_error_th019_std,abs_error_th020_std,abs_error_th021_std,abs_error_th022_std,abs_error_th023_std,abs_error_th024_std,abs_error_th025_std,abs_error_th026_std,abs_error_th027_std,abs_error_th028_std,abs_error_th029_std,abs_error_th030_std,abs_error_th031_std,abs_error_th032_std,abs_error_th033_std,abs_error_th034_std,abs_error_th035_std,abs_error_th036_std,abs_error_th037_std,abs_error_th038_std,abs_error_th039_std,abs_error_th040_std,abs_error_th041_std,abs_error_th042_std,abs_error_th043_std,abs_error_th044_std,abs_error_th045_std,abs_error_th046_std,abs_error_th047_std,abs_error_th048_std,abs_error_th049_std,abs_error_th050_std,abs_error_th051_std,abs_error_th052_std,abs_error_th053_std,abs_error_th054_std,abs_error_th055_std,abs_error_th056_std,abs_error_th057_std,abs_error_th058_std,abs_error_th059_std,abs_error_th060_std,abs_error_th061_std,abs_error_th062_std,abs_error_th063_std,abs_error_th064_std,abs_error_th065_std,abs_error_th066_std,abs_error_th067_std,abs_error_th068_std,abs_error_th069_std,abs_error_th070_std,abs_error_th071_std,abs_error_th072_std,abs_error_th073_std,abs_error_th074_std,abs_error_th075_std,abs_error_th076_std,abs_error_th077_std,abs_error_th078_std,abs_error_th079_std,abs_error_th080_std,abs_error_th081_std,abs_error_th082_std,abs_error_th083_std,abs_error_th084_std,abs_error_th085_std,abs_error_th086_std,abs_error_th087_std,abs_error_th088_std,abs_error_th089_std,abs_error_th090_std,abs_error_th091_std,abs_error_th092_std,abs_error_th093_std,abs_error_th094_std,abs_error_th095_std,abs_error_th096_std,abs_error_th097_std,abs_error_th098_std,abs_error_th099_std,abs_error_th100_std,error_th000,error_th001,error_th002,error_th003,error_th004,error_th005,error_th006,error_th007,error_th008,error_th009,error_th010,error_th011,error_th012,error_th013,error_th014,error_th015,error_th016,error_th017,error_th018,error_th019,error_th020,error_th021,error_th022,error_th023,error_th024,error_th025,error_th026,error_th027,error_th028,error_th029,error_th030,error_th031,error_th032,error_th033,error_th034,error_th035,error_th036,error_th037,error_th038,error_th039,error_th040,error_th041,error_th042,error_th043,error_th044,error_th045,error_th046,error_th047,error_th048,error_th049,error_th050,error_th051,error_th052,error_th053,error_th054,error_th055,error_th056,error_th057,error_th058,error_th059,error_th060,error_th061,error_th062,error_th063,error_th064,error_th065,error_th066,error_th067,error_th068,error_th069,error_th070,error_th071,error_th072,error_th073,error_th074,error_th075,error_th076,error_th077,error_th078,error_th079,error_th080,error_th081,error_th082,error_th083,error_th084,error_th085,error_th086,error_th087,error_th088,error_th089,error_th090,error_th091,error_th092,error_th093,error_th094,error_th095,error_th096,error_th097,error_th098,error_th099,error_th100,error_th000_std,error_th001_std,error_th002_std,error_th003_std,error_th004_std,error_th005_std,error_th006_std,error_th007_std,error_th008_std,error_th009_std,error_th010_std,error_th011_std,error_th012_std,error_th013_std,error_th014_std,error_th015_std,error_th016_std,error_th017_std,error_th018_std,error_th019_std,error_th020_std,error_th021_std,error_th022_std,error_th023_std,error_th024_std,error_th025_std,error_th026_std,error_th027_std,error_th028_std,error_th029_std,error_th030_std,error_th031_std,error_th032_std,error_th033_std,error_th034_std,error_th035_std,error_th036_std,error_th037_std,error_th038_std,error_th039_std,error_th040_std,error_th041_std,error_th042_std,error_th043_std,error_th044_std,error_th045_std,error_th046_std,error_th047_std,error_th048_std,error_th049_std,error_th050_std,error_th051_std,error_th052_std,error_th053_std,error_th054_std,error_th055_std,error_th056_std,error_th057_std,error_th058_std,error_th059_std,error_th060_std,error_th061_std,error_th062_std,error_th063_std,error_th064_std,error_th065_std,error_th066_std,error_th067_std,error_th068_std,error_th069_std,error_th070_std,error_th071_std,error_th072_std,error_th073_std,error_th074_std,error_th075_std,error_th076_std,error_th077_std,error_th078_std,error_th079_std,error_th080_std,error_th081_std,error_th082_std,error_th083_std,error_th084_std,error_th085_std,error_th086_std,error_th087_std,error_th088_std,error_th089_std,error_th090_std,error_th091_std,error_th092_std,error_th093_std,error_th094_std,error_th095_std,error_th096_std,error_th097_std,error_th098_std,error_th099_std,error_th100_std
0,0.0,0.33,0.01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,88.0,84.0,80.0,72.0,68.0,68.0,68.0,68.0,68.0,68.0,64.0,64.0,56.0,52.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,44.0,32.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.13,27.13,27.13,27.13,27.13,27.13,27.13,32.5,36.66,40.0,44.9,46.65,46.65,46.65,46.65,46.65,46.65,48.0,48.0,49.64,49.96,49.96,49.96,49.96,49.96,49.96,49.96,49.96,49.64,46.65,27.13,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-88.0,-84.0,-80.0,-72.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-64.0,-64.0,-56.0,-52.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-44.0,-32.0,-8.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.13,27.13,27.13,27.13,27.13,27.13,27.13,32.5,36.66,40.0,44.9,46.65,46.65,46.65,46.65,46.65,46.65,48.0,48.0,49.64,49.96,49.96,49.96,49.96,49.96,49.96,49.96,49.96,49.64,46.65,27.13,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10.0,0.34,0.01,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,86.79,86.79,86.79,86.79,86.79,86.79,86.79,86.79,86.79,86.8,86.8,73.82,73.82,73.82,73.82,73.82,73.82,73.82,73.82,73.82,70.59,70.59,67.35,67.35,67.35,67.35,67.35,67.35,54.32,47.9,41.48,38.25,38.25,38.26,38.26,38.26,38.27,38.28,38.29,38.3,38.32,35.09,28.63,28.63,28.63,28.63,28.64,28.64,22.17,18.99,18.99,15.8,15.82,12.61,12.62,12.62,12.63,12.63,12.64,12.64,12.64,12.64,9.42,9.43,9.44,9.44,9.45,9.47,9.51,9.58,9.63,9.72,9.79,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,16.02,16.02,16.02,16.02,16.02,16.02,16.02,16.02,16.02,15.98,15.98,32.5,32.49,32.49,32.49,32.49,32.49,32.49,32.49,32.49,34.66,34.65,36.43,36.43,36.43,36.43,36.43,36.43,40.33,40.52,39.68,38.87,38.87,38.86,38.86,38.86,38.86,38.85,38.84,38.83,38.82,37.73,34.54,34.54,34.54,34.54,34.53,34.53,29.64,26.25,26.25,21.91,21.91,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,0.38,0.38,0.37,0.37,0.36,0.35,0.35,0.34,0.33,0.22,0.19,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-90.06,-86.12,-86.12,-86.12,-86.12,-86.12,-86.12,-86.12,-86.12,-86.12,-86.11,-86.11,-70.29,-70.28,-70.28,-70.28,-70.28,-70.28,-70.28,-70.28,-70.28,-66.31,-66.31,-62.35,-62.35,-62.35,-62.35,-62.35,-62.35,-46.56,-38.57,-30.58,-26.6,-26.6,-26.59,-26.59,-26.59,-26.58,-26.58,-26.57,-26.55,-26.53,-22.57,-14.61,-14.61,-14.61,-14.61,-14.6,-14.6,-6.65,-2.63,-2.63,1.38,1.41,5.41,5.41,5.42,5.42,5.42,5.43,5.43,5.43,5.43,9.42,9.43,9.44,9.44,9.45,9.47,9.51,9.58,9.63,9.72,9.79,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,19.27,19.27,19.27,19.27,19.27,19.27,19.27,19.27,19.27,19.32,19.32,39.56,39.57,39.57,39.57,39.57,39.57,39.57,39.57,39.57,42.27,42.28,44.45,44.45,44.45,44.45,44.45,44.45,49.09,49.49,48.58,47.61,47.61,47.61,47.61,47.61,47.62,47.63,47.63,47.64,47.66,46.32,42.42,42.42,42.42,42.42,42.42,42.42,36.41,32.29,32.29,26.98,26.99,19.5,19.5,19.5,19.5,19.5,19.51,19.51,19.51,19.51,0.38,0.38,0.37,0.37,0.36,0.35,0.35,0.34,0.33,0.22,0.19
0,20.0,0.33,0.01,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,80.04,77.53,75.05,75.06,75.06,75.06,75.06,75.06,75.06,75.07,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,69.99,70.04,60.19,60.24,57.81,55.36,55.36,55.36,55.36,55.36,52.91,50.45,40.59,40.67,38.22,38.23,38.23,38.23,38.23,38.24,38.25,35.86,33.42,28.55,28.68,21.48,21.49,21.49,21.49,21.49,21.49,21.52,21.53,19.09,19.12,19.12,19.12,19.12,19.12,19.12,19.14,19.19,19.26,19.41,19.58,19.77,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,12.3,16.94,16.91,16.91,16.91,16.91,16.91,16.91,16.87,20.06,20.06,20.06,20.06,20.06,20.06,20.06,20.06,23.04,22.92,28.94,28.87,29.65,30.24,30.24,30.24,30.24,30.24,30.62,30.81,29.59,29.53,28.69,28.69,28.69,28.69,28.69,28.68,28.67,27.56,26.21,22.48,22.43,11.98,11.98,11.98,11.98,11.98,11.98,11.97,11.97,0.6,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.6,0.59,0.51,0.4,0.3,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-80.04,-76.15,-72.23,-72.22,-72.22,-72.22,-72.22,-72.22,-72.22,-72.21,-68.24,-68.24,-68.24,-68.24,-68.24,-68.24,-68.24,-68.24,-64.48,-64.43,-48.66,-48.62,-44.64,-40.69,-40.69,-40.69,-40.69,-40.69,-36.73,-32.79,-17.04,-16.96,-13.0,-13.0,-13.0,-13.0,-13.0,-12.99,-12.98,-8.97,-5.0,2.94,3.06,15.07,15.08,15.09,15.09,15.09,15.09,15.11,15.12,19.09,19.12,19.12,19.12,19.12,19.12,19.12,19.14,19.19,19.26,19.41,19.58,19.77,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,19.07,26.49,26.53,26.53,26.53,26.53,26.53,26.53,26.56,31.96,31.96,31.96,31.96,31.96,31.96,31.96,31.96,35.67,35.78,45.75,45.82,47.2,48.2,48.2,48.2,48.2,48.2,48.86,49.18,47.26,47.31,45.99,45.99,45.99,45.99,45.99,46.0,46.01,44.33,42.18,36.22,36.28,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,0.6,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.6,0.59,0.51,0.4,0.3
0,30.0,0.34,0.01,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,70.05,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,63.26,58.23,54.89,54.91,54.91,54.91,54.91,51.41,49.7,46.37,46.39,46.46,43.09,43.09,43.09,43.09,43.11,43.12,43.16,39.85,40.02,33.46,30.32,28.76,28.76,28.76,28.76,28.76,28.76,28.78,28.78,28.78,28.78,28.79,28.79,28.79,28.79,28.79,28.82,28.9,28.97,29.14,29.37,29.65,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,11.48,11.45,11.45,11.45,11.45,11.45,11.45,11.45,11.45,15.57,18.97,20.22,20.19,20.19,20.19,20.19,21.04,21.2,21.0,20.97,20.91,20.23,20.22,20.22,20.22,20.21,20.2,20.17,18.84,18.74,13.53,8.14,0.73,0.74,0.74,0.74,0.74,0.74,0.72,0.71,0.71,0.71,0.7,0.7,0.7,0.7,0.7,0.67,0.63,0.61,0.62,0.5,0.36,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-70.05,-62.23,-62.22,-62.22,-62.22,-62.22,-62.22,-62.22,-62.22,-62.22,-54.43,-42.64,-34.77,-34.75,-34.75,-34.75,-34.75,-27.05,-23.16,-15.27,-15.25,-15.17,-7.34,-7.34,-7.34,-7.34,-7.32,-7.31,-7.27,0.62,0.79,16.65,24.71,28.76,28.76,28.76,28.76,28.76,28.76,28.78,28.78,28.78,28.78,28.79,28.79,28.79,28.79,28.79,28.82,28.9,28.97,29.14,29.37,29.65,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,26.53,26.57,26.57,26.57,26.57,26.57,26.57,26.57,26.57,35.8,43.95,47.04,47.06,47.06,47.06,47.06,48.52,48.82,48.55,48.58,48.64,47.03,47.03,47.03,47.03,47.05,47.06,47.08,44.07,44.18,32.03,19.36,0.73,0.74,0.74,0.74,0.74,0.74,0.72,0.71,0.71,0.71,0.7,0.7,0.7,0.7,0.7,0.67,0.63,0.61,0.62,0.5,0.36
0,40.0,0.33,0.01,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,60.06,58.98,58.98,58.98,58.98,58.98,58.98,58.98,58.98,59.0,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,58.04,58.04,57.13,57.13,57.13,57.13,57.13,57.13,57.2,57.23,56.28,52.63,49.11,48.16,48.16,48.16,48.16,47.29,47.32,45.54,43.69,43.78,43.79,43.79,43.79,43.79,43.79,43.82,43.86,42.98,42.18,42.38,40.69,39.97,39.99,39.99,39.99,40.0,40.01,40.01,39.18,39.19,38.33,38.39,38.39,38.39,38.39,38.4,38.41,38.49,38.66,38.81,39.25,39.54,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.18,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,6.86,6.86,7.97,7.97,7.97,7.97,7.97,7.95,7.77,7.67,8.67,10.84,11.41,11.45,11.45,11.45,11.45,11.34,11.31,10.91,10.24,10.17,10.16,10.16,10.16,10.16,10.16,10.14,10.12,9.63,8.97,8.86,7.18,5.97,5.97,5.97,5.97,5.96,5.96,5.96,4.32,4.32,0.75,0.77,0.77,0.77,0.77,0.77,0.77,0.74,0.72,0.71,0.48,0.33,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-60.06,-56.33,-56.33,-56.33,-56.33,-56.33,-56.33,-56.33,-56.33,-56.31,-56.21,-56.21,-56.21,-56.21,-56.21,-56.21,-56.21,-56.21,-52.47,-52.47,-48.58,-48.58,-48.58,-48.58,-48.58,-48.57,-48.51,-48.48,-44.62,-29.05,-13.34,-9.49,-9.49,-9.49,-9.49,-5.56,-5.53,2.3,10.06,10.16,10.17,10.17,10.17,10.17,10.17,10.19,10.24,14.15,18.16,18.36,26.28,30.36,30.37,30.37,30.37,30.38,30.39,30.4,34.38,34.38,38.33,38.39,38.39,38.39,38.39,38.4,38.41,38.49,38.66,38.81,39.25,39.54,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.35,18.84,18.84,18.84,18.84,18.84,18.84,18.84,18.84,25.75,25.75,31.09,31.09,31.09,31.09,31.09,31.12,31.28,31.37,35.37,45.2,48.62,48.58,48.58,48.58,48.58,48.31,48.33,46.77,43.73,43.78,43.79,43.79,43.79,43.79,43.79,43.81,43.83,41.71,39.11,39.21,31.89,26.68,26.68,26.68,26.68,26.68,26.69,26.69,19.29,19.29,0.75,0.77,0.77,0.77,0.77,0.77,0.77,0.74,0.72,0.71,0.48,0.33
0,50.0,0.34,0.01,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,50.04,49.81,49.86,49.86,49.86,49.86,49.86,49.86,49.86,49.86,49.57,49.41,49.44,49.18,48.77,48.77,48.55,48.56,48.56,48.56,48.59,48.45,48.36,48.01,48.06,48.07,48.08,48.08,48.08,47.91,47.96,47.92,47.76,47.84,47.85,47.86,47.87,47.88,47.88,47.57,47.44,47.69,47.78,47.68,47.58,47.7,47.7,47.7,47.71,47.72,47.74,47.75,47.78,47.8,47.8,47.81,47.81,47.84,47.87,47.96,48.07,48.25,48.52,48.94,49.4,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1.1,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,1.63,1.76,1.72,2.07,2.4,2.4,2.53,2.5,2.5,2.5,2.44,2.46,2.44,2.56,2.52,2.52,2.5,2.5,2.5,2.51,2.46,2.4,2.34,2.23,2.22,2.22,2.21,2.2,2.2,2.16,1.98,1.81,1.48,1.25,1.11,1.19,1.19,1.19,1.18,1.17,1.14,1.11,1.1,1.1,1.09,1.09,1.08,1.07,1.06,1.02,0.96,0.74,0.69,0.69,0.62,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-50.04,-46.26,-46.21,-46.21,-46.21,-46.21,-46.21,-46.21,-46.21,-46.21,-42.5,-38.65,-38.63,-34.89,-27.29,-27.29,-23.52,-23.5,-23.5,-23.5,-23.47,-19.61,-15.69,-8.04,-7.99,-7.98,-7.97,-7.97,-7.97,-4.14,-4.09,-0.13,3.72,3.8,3.81,3.82,3.83,3.83,3.83,11.54,19.41,19.66,27.76,39.67,47.58,47.7,47.7,47.7,47.71,47.72,47.74,47.75,47.78,47.8,47.8,47.81,47.81,47.84,47.87,47.96,48.07,48.25,48.52,48.94,49.4,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,18.51,18.74,18.74,18.74,18.74,18.74,18.74,18.74,18.74,25.57,30.83,30.9,34.72,40.49,40.49,42.54,42.58,42.58,42.58,42.61,44.37,45.81,47.4,47.46,47.46,47.48,47.48,47.48,47.8,47.85,47.98,47.67,47.74,47.75,47.76,47.77,47.77,47.77,46.2,43.33,43.49,38.92,26.48,1.11,1.19,1.19,1.19,1.18,1.17,1.14,1.11,1.1,1.1,1.09,1.09,1.08,1.07,1.06,1.02,0.96,0.74,0.69,0.69,0.62
