alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,1.25,1.41,-1.25,1.41,0.26,0.01
10.0,5.23,2.57,-5.23,2.57,0.23,0.01
20.0,7.06,2.58,-7.06,2.58,0.23,0.01
30.0,7.43,3.06,-7.43,3.06,0.23,0.02
40.0,8.0,2.79,-8.0,2.79,0.24,0.02
50.0,8.02,3.2,-8.02,3.2,0.23,0.01
60.0,7.36,2.54,-7.18,3.01,0.26,0.01
70.0,4.89,1.86,-4.89,1.86,0.24,0.02
80.0,2.05,1.6,-1.3,2.25,0.23,0.01
90.0,3.25,1.79,2.9,2.32,0.25,0.02
100.0,9.63,2.18,9.63,2.18,0.26,0.01
