negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
8,70.0,30.06,0.03,-30.06,0.03,0.51,0.01
8,80.0,20.06,0.03,-20.06,0.03,0.53,0.01
8,90.0,10.06,0.03,-10.06,0.03,0.54,0.02
8,100.0,4.0,19.6,4.0,19.6,0.56,0.02
9,0.0,100.0,0.0,-100.0,0.0,0.52,0.01
9,10.0,86.85,15.69,-86.05,19.6,0.51,0.01
9,20.0,80.06,0.03,-80.06,0.03,0.51,0.01
9,30.0,70.05,0.03,-70.05,0.03,0.51,0.01
9,40.0,60.05,0.03,-60.05,0.03,0.5,0.01
9,50.0,50.03,0.03,-50.03,0.03,0.5,0.02
9,60.0,40.05,0.03,-40.05,0.03,0.5,0.01
9,70.0,30.05,0.03,-30.05,0.03,0.51,0.01
9,80.0,20.05,0.04,-20.05,0.04,0.53,0.01
9,90.0,10.06,0.03,-10.06,0.03,0.54,0.01
9,100.0,3.98,19.5,3.98,19.5,0.55,0.01
