alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,1.01,0.44,-1.01,0.44,4.05,0.04
10.0,1.75,1.14,-1.3,1.64,4.02,0.04
20.0,2.17,1.66,-1.61,2.21,4.04,0.06
30.0,2.18,1.19,-0.63,2.41,4.18,0.1
40.0,2.1,1.68,-1.09,2.46,4.19,0.06
50.0,2.98,2.01,-0.31,3.58,4.24,0.06
60.0,2.96,2.85,-0.5,4.08,4.29,0.07
70.0,3.81,3.38,-0.29,5.08,4.37,0.11
80.0,3.97,2.89,1.87,4.54,4.25,0.07
90.0,4.26,3.43,1.59,5.23,4.34,0.08
100.0,3.73,3.25,3.73,3.25,4.36,0.13
