negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
K,30.0,2.45,1.9,-1.91,2.45,18.2,0.43
K,40.0,2.45,1.76,-1.7,2.5,17.96,0.75
K,50.0,3.37,2.14,-1.6,3.66,17.81,0.69
K,60.0,4.15,3.91,-0.01,5.7,17.99,0.83
K,70.0,4.08,2.77,-0.93,4.84,17.84,0.77
K,80.0,4.41,3.63,-1.88,5.39,17.86,1.39
K,90.0,4.95,3.19,0.79,5.84,17.77,0.66
K,100.0,8.25,6.45,8.25,6.45,18.08,0.67
J,0.0,3.57,0.99,-3.57,0.99,20.18,0.69
J,10.0,2.46,0.7,-2.46,0.7,19.42,0.44
J,20.0,2.34,1.09,-2.34,1.09,18.82,0.56
J,30.0,2.06,1.39,-1.85,1.67,18.4,0.59
J,40.0,2.47,2.18,-0.97,3.15,18.24,0.66
J,50.0,2.66,1.8,-0.99,3.06,18.19,0.61
J,60.0,3.99,2.92,-1.17,4.8,17.73,0.72
J,70.0,3.99,3.39,-1.83,4.91,17.74,0.73
J,80.0,4.22,3.37,-1.07,5.29,17.8,0.78
J,90.0,5.52,4.77,2.15,6.97,17.88,1.03
J,100.0,7.77,5.19,7.77,5.19,18.11,0.79
M,0.0,6.43,0.82,-6.43,0.82,18.29,0.42
M,10.0,3.67,0.96,-3.67,0.96,18.65,0.6
M,20.0,2.98,1.51,-2.98,1.51,18.24,0.31
M,30.0,2.99,1.9,-2.84,2.11,18.34,0.77
M,40.0,2.97,2.45,-2.63,2.81,18.98,0.65
M,50.0,3.93,2.89,-2.71,4.06,18.39,0.68
M,60.0,4.98,4.97,-3.35,6.18,18.66,1.01
M,70.0,6.57,5.98,-3.1,8.32,18.72,0.72
M,80.0,6.71,4.42,-3.27,7.34,18.5,0.67
M,90.0,5.71,3.79,0.98,6.78,18.63,0.98
M,100.0,8.32,7.22,8.32,7.22,18.02,0.95
V,0.0,9.5,1.1,-9.5,1.1,18.61,0.45
V,10.0,6.65,1.09,-6.65,1.09,18.43,0.48
V,20.0,4.82,2.15,-4.82,2.15,18.26,0.39
V,30.0,4.7,2.29,-4.64,2.41,18.0,0.79
V,40.0,4.39,2.91,-3.98,3.45,17.69,0.53
V,50.0,5.43,3.68,-3.74,5.4,17.37,0.64
V,60.0,5.88,3.59,-4.0,5.61,17.47,0.65
V,70.0,4.67,3.4,-3.06,4.9,17.51,0.79
V,80.0,6.11,4.26,0.62,7.42,17.73,1.0
V,90.0,4.73,2.82,-0.56,5.48,17.77,0.73
V,100.0,7.28,7.49,7.28,7.49,17.69,0.68
F,0.0,4.67,0.84,-4.67,0.84,19.53,0.61
F,10.0,2.81,0.55,-2.81,0.55,19.11,0.88
F,20.0,2.48,0.89,-2.48,0.89,18.48,0.47
F,30.0,2.04,1.46,-1.54,1.99,18.07,0.34
F,40.0,2.27,1.02,-0.72,2.38,18.06,0.8
F,50.0,3.44,2.68,-0.09,4.36,17.64,0.5
F,60.0,4.08,2.35,-2.76,3.82,17.85,0.87
F,70.0,3.27,2.89,-1.39,4.14,17.63,0.87
F,80.0,5.5,3.51,-0.44,6.5,17.36,0.75
F,90.0,4.77,3.07,0.55,5.65,17.48,0.74
F,100.0,5.45,4.89,5.45,4.89,17.51,0.85
R,0.0,3.58,0.65,-3.58,0.65,19.4,0.39
R,10.0,2.28,0.84,-2.28,0.84,18.86,0.48
R,20.0,2.57,1.1,-2.57,1.1,18.37,0.29
R,30.0,2.11,1.59,-1.95,1.78,18.04,0.78
