negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
K,40.0,1.31,1.11,-0.29,1.69,3.52,0.24
K,50.0,2.11,1.32,-0.41,2.45,3.79,0.19
K,60.0,3.0,1.84,-0.52,3.48,3.39,0.23
K,70.0,2.65,1.82,-1.67,2.75,3.51,0.31
K,80.0,6.62,6.3,2.27,8.86,3.15,0.32
K,90.0,51.11,34.8,51.11,34.8,2.95,0.36
K,100.0,76.39,33.85,76.39,33.85,2.91,0.39
J,0.0,1.35,0.0,-1.35,0.0,3.49,0.2
J,10.0,1.45,0.75,1.36,0.9,3.18,0.3
J,20.0,1.79,1.06,1.73,1.15,3.31,0.2
J,30.0,2.07,1.63,1.97,1.75,3.15,0.32
J,40.0,2.16,1.28,1.67,1.88,3.46,0.32
J,50.0,2.61,1.72,2.14,2.27,3.53,0.21
J,60.0,2.47,2.5,1.63,3.11,3.68,0.26
J,70.0,2.81,2.47,0.85,3.64,3.51,0.29
J,80.0,3.18,2.87,0.91,4.18,3.31,0.18
J,90.0,37.87,38.41,37.87,38.41,3.3,0.54
J,100.0,71.2,36.72,71.2,36.72,2.64,0.34
M,0.0,1.35,0.0,-1.35,0.0,3.27,0.27
M,10.0,1.04,0.07,-0.58,0.87,3.29,0.13
M,20.0,1.85,1.57,-1.33,2.03,3.34,0.13
M,30.0,1.8,1.31,-1.49,1.65,3.06,0.34
M,40.0,2.77,1.93,-2.04,2.69,3.18,0.38
M,50.0,3.03,2.13,-1.73,3.27,3.17,0.18
M,60.0,4.7,3.82,-1.6,5.84,3.2,0.22
M,70.0,7.11,8.4,2.52,10.71,3.16,0.33
M,80.0,9.07,6.94,7.85,8.3,2.93,0.23
M,90.0,46.59,34.9,46.59,34.9,2.78,0.35
M,100.0,66.73,39.24,66.73,39.24,2.57,0.31
V,0.0,1.45,0.51,-1.45,0.51,3.22,0.25
V,10.0,2.87,1.22,-2.87,1.22,3.33,0.21
V,20.0,3.27,1.58,-3.19,1.74,3.2,0.29
V,30.0,3.99,1.81,-3.85,2.08,3.33,0.3
V,40.0,4.36,2.26,-4.36,2.26,3.27,0.26
V,50.0,5.22,3.04,-3.95,4.57,3.54,0.21
V,60.0,8.47,5.8,-1.77,10.12,3.41,0.29
V,70.0,9.92,7.55,5.68,11.1,3.51,0.28
V,80.0,10.25,6.24,7.98,8.96,3.2,0.3
V,90.0,40.77,33.85,40.77,33.85,2.92,0.34
V,100.0,82.88,31.62,82.88,31.62,2.51,0.32
F,0.0,1.35,0.0,-1.35,0.0,3.45,0.1
F,10.0,1.25,0.48,0.84,1.05,3.24,0.29
F,20.0,1.19,0.73,0.44,1.33,3.24,0.17
F,30.0,1.48,1.24,0.25,1.92,3.06,0.14
F,40.0,2.06,2.09,1.02,2.75,3.4,0.17
F,50.0,1.96,1.81,0.77,2.56,3.26,0.25
F,60.0,2.16,1.58,0.09,2.68,3.49,0.14
F,70.0,3.0,2.11,-0.46,3.63,3.28,0.29
F,80.0,5.68,7.19,2.41,8.84,3.42,0.25
F,90.0,36.14,30.67,36.14,30.67,2.95,0.37
F,100.0,80.81,31.93,80.81,31.93,2.31,0.36
R,0.0,1.35,0.0,-1.35,0.0,3.34,0.26
R,10.0,2.03,1.12,1.95,1.26,3.2,0.17
R,20.0,2.07,1.44,1.76,1.81,3.25,0.21
R,30.0,2.14,1.23,1.95,1.52,3.22,0.15
R,40.0,2.11,1.51,1.64,2.01,3.18,0.22
R,50.0,2.43,1.43,1.06,2.61,3.22,0.31
R,60.0,2.16,1.6,0.28,2.68,3.35,0.34
R,70.0,2.73,2.29,1.08,3.39,3.35,0.18
R,80.0,4.89,5.22,0.64,7.13,3.38,0.22
R,90.0,21.05,21.1,21.05,21.1,2.97,0.32
R,100.0,85.47,30.23,85.47,30.23,2.41,0.43
Q,0.0,1.35,0.0,-1.35,0.0,3.34,0.19
Q,10.0,1.64,0.96,1.48,1.18,3.15,0.13
Q,20.0,1.73,1.48,1.4,1.8,3.24,0.18
Q,30.0,1.72,1.26,1.34,1.66,3.0,0.2
Q,40.0,1.9,1.4,1.09,2.09,3.12,0.26
Q,50.0,2.04,1.94,0.65,2.74,3.42,0.2
Q,60.0,2.86,2.14,0.76,3.49,3.59,0.17
Q,70.0,2.57,1.68,-0.08,3.07,3.36,0.28
Q,80.0,4.24,4.05,0.42,5.85,3.25,0.25
Q,90.0,31.81,30.56,31.81,30.56,2.81,0.31
Q,100.0,72.3,35.51,72.3,35.51,2.44,0.29
Z,0.0,1.35,0.0,-1.35,0.0,3.28,0.36
Z,10.0,1.45,0.77,1.45,0.77,3.32,0.19
Z,20.0,2.51,1.33,2.34,1.62,3.47,0.23
Z,30.0,2.5,1.22,2.5,1.22,3.18,0.23
Z,40.0,2.38,1.72,2.27,1.86,3.27,0.32
Z,50.0,2.5,2.14,2.35,2.3,3.54,0.21
Z,60.0,2.91,2.4,2.35,2.95,3.46,0.31
Z,70.0,2.33,1.46,1.15,2.5,3.65,0.22
Z,80.0,1.56,1.36,-0.02,2.07,3.5,0.19
Z,90.0,28.84,34.45,28.84,34.45,2.99,0.53
Z,100.0,84.63,28.11,84.63,28.11,2.6,0.31
S,0.0,1.35,0.0,-1.35,0.0,3.33,0.15
S,10.0,1.56,0.84,1.56,0.84,3.23,0.21
S,20.0,1.78,1.09,1.67,1.25,3.28,0.2
S,30.0,1.33,1.04,1.33,1.04,3.19,0.16
S,40.0,2.14,1.38,1.94,1.66,3.23,0.22
S,50.0,1.57,1.33,0.77,1.91,3.12,0.3
S,60.0,2.2,1.71,1.04,2.58,3.41,0.28
S,70.0,2.42,1.82,0.74,2.94,3.33,0.22
S,80.0,2.94,3.31,-0.35,4.41,3.5,0.19
S,90.0,37.76,35.51,37.76,35.51,2.96,0.42
S,100.0,65.46,37.54,65.46,37.54,2.64,0.33
O,0.0,1.35,0.0,-1.35,0.0,3.07,0.34
O,10.0,1.27,0.45,1.01,0.89,3.11,0.21
O,20.0,1.82,1.1,0.98,1.89,3.34,0.26
O,30.0,1.55,1.56,0.88,2.01,3.25,0.2
O,40.0,1.51,1.15,0.27,1.88,3.45,0.18
O,50.0,2.04,1.82,0.53,2.68,3.27,0.26
O,60.0,2.53,2.05,0.11,3.26,3.22,0.33
O,70.0,2.27,1.42,-0.48,2.63,3.26,0.25
O,80.0,7.51,7.89,5.91,9.14,3.0,0.37
O,90.0,38.72,32.72,38.72,32.72,3.01,0.36
O,100.0,60.14,37.33,60.14,37.33,2.84,0.35
I,0.0,1.35,0.0,-1.35,0.0,3.73,0.23
I,10.0,1.92,1.29,1.92,1.29,3.4,0.2
I,20.0,2.25,1.31,2.19,1.4,3.36,0.21
I,30.0,2.63,1.67,2.63,1.67,3.51,0.19
I,40.0,2.76,1.45,2.58,1.75,3.34,0.23
I,50.0,2.13,1.92,2.08,1.98,3.37,0.34
I,60.0,3.43,2.89,3.16,3.18,3.65,0.26
I,70.0,2.81,2.02,1.72,3.01,3.77,0.24
I,80.0,1.93,1.28,-0.38,2.28,3.34,0.38
I,90.0,25.13,29.35,25.13,29.35,3.18,0.37
I,100.0,66.11,36.85,66.11,36.85,2.79,0.37
N,0.0,2.7,1.29,-2.7,1.29,3.35,0.23
N,10.0,3.56,1.0,-3.56,1.0,3.1,0.44
N,20.0,4.34,1.37,-4.34,1.37,3.2,0.3
N,30.0,5.33,1.72,-5.33,1.72,3.38,0.18
N,40.0,5.21,2.88,-3.91,4.5,3.31,0.32
N,50.0,6.66,4.6,-3.43,7.33,3.56,0.16
N,60.0,8.28,5.35,1.62,9.73,3.14,0.38
N,70.0,11.75,7.2,5.91,12.45,3.25,0.3
N,80.0,14.58,15.39,12.61,17.04,3.07,0.23
N,90.0,39.93,33.7,39.93,33.7,2.79,0.32
N,100.0,83.15,31.1,83.15,31.1,2.44,0.29
A,0.0,1.35,0.0,-1.35,0.0,3.3,0.14
A,10.0,1.25,0.47,0.92,0.96,3.23,0.2
A,20.0,1.47,0.84,1.31,1.07,3.4,0.14
A,30.0,1.59,1.52,1.23,1.83,3.3,0.26
A,40.0,2.02,1.2,1.31,1.95,3.25,0.26
A,50.0,1.68,1.3,0.33,2.1,3.12,0.2
A,60.0,2.51,1.81,1.5,2.71,3.21,0.21
A,70.0,2.94,2.64,0.96,3.84,3.38,0.24
A,80.0,3.05,2.21,0.02,3.76,3.43,0.21
A,90.0,26.63,32.39,26.63,32.39,2.96,0.35
A,100.0,79.72,33.71,79.72,33.71,2.47,0.32
G,0.0,1.35,0.0,-1.35,0.0,3.44,0.11
G,10.0,1.26,0.48,1.02,0.89,3.23,0.16
G,20.0,1.46,1.16,0.81,1.68,3.0,0.36
G,30.0,1.51,1.65,1.04,1.99,3.24,0.26
G,40.0,1.31,1.18,0.39,1.72,3.31,0.25
G,50.0,2.47,1.68,1.11,2.78,3.46,0.31
G,60.0,2.45,1.84,0.09,3.06,3.54,0.2
G,70.0,2.46,2.08,-0.25,3.21,3.35,0.2
G,80.0,3.3,3.03,-0.83,4.4,3.32,0.19
G,90.0,38.65,37.79,38.65,37.79,2.98,0.52
G,100.0,71.36,36.65,71.36,36.65,2.61,0.39
B,0.0,1.35,0.0,-1.35,0.0,3.41,0.28
B,10.0,1.82,1.28,1.41,1.72,3.25,0.21
B,20.0,1.94,1.02,1.6,1.49,2.95,0.46
B,30.0,1.61,1.35,1.51,1.46,3.28,0.18
B,40.0,2.3,1.82,1.96,2.17,3.34,0.14
B,50.0,2.13,1.38,1.24,2.22,3.25,0.3
B,60.0,2.52,1.99,2.0,2.51,3.37,0.16
B,70.0,3.53,2.17,0.97,4.03,3.55,0.23
B,80.0,3.34,4.85,-0.02,5.89,3.56,0.16
B,90.0,29.37,30.56,29.37,30.56,3.06,0.42
B,100.0,72.15,35.81,72.15,35.81,2.5,0.47
P,0.0,1.35,0.0,-1.35,0.0,3.55,0.21
P,10.0,1.13,0.09,0.56,0.98,3.36,0.32
P,20.0,1.45,1.08,1.02,1.49,3.2,0.27
P,30.0,1.26,1.2,0.4,1.69,2.98,0.24
P,40.0,1.9,1.25,0.33,2.25,3.32,0.17
P,50.0,3.04,1.77,0.64,3.46,3.5,0.15
P,60.0,2.59,1.94,-0.42,3.21,3.5,0.24
P,70.0,2.82,1.73,-1.76,2.8,3.33,0.22
P,80.0,3.69,1.93,-2.65,3.21,3.36,0.2
P,90.0,41.75,35.36,41.75,35.36,2.86,0.36
P,100.0,92.58,20.6,92.58,20.6,2.5,0.17
