negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
13,30.0,27.39,0.96,-27.39,0.96,97.84,2.62
13,40.0,24.21,1.69,-24.21,1.69,96.8,2.29
13,50.0,20.99,2.26,-20.99,2.26,96.32,2.52
13,60.0,18.34,2.1,-18.34,2.1,96.47,1.97
13,70.0,13.7,1.82,-13.7,1.82,97.21,1.85
13,80.0,10.11,2.05,-10.11,2.05,96.65,2.13
13,90.0,4.92,1.3,-4.92,1.3,96.88,2.65
13,100.0,1.13,1.69,1.13,1.69,98.03,2.71
15,0.0,22.51,0.31,-22.51,0.31,97.08,2.19
15,10.0,20.92,0.37,-20.92,0.37,95.68,1.83
15,20.0,18.88,0.81,-18.88,0.81,98.52,3.38
15,30.0,16.47,0.62,-16.47,0.62,104.32,1.24
15,40.0,14.87,0.78,-14.87,0.78,105.42,3.25
15,50.0,12.59,1.22,-12.59,1.22,108.07,1.58
15,60.0,9.68,1.04,-9.68,1.04,106.68,1.15
15,70.0,7.27,1.31,-7.27,1.31,105.79,1.04
15,80.0,4.87,1.77,-4.87,1.77,104.84,1.23
15,90.0,2.74,1.19,-2.25,1.96,104.69,1.49
15,100.0,1.21,1.74,1.21,1.74,104.73,1.23
16,0.0,21.58,0.19,-21.58,0.19,106.04,2.69
16,10.0,20.03,0.46,-20.03,0.46,110.66,1.5
16,20.0,18.02,0.53,-18.02,0.53,110.34,1.79
16,30.0,16.03,0.62,-16.03,0.62,109.45,1.46
16,40.0,14.29,0.98,-14.29,0.98,109.43,1.74
16,50.0,11.88,1.02,-11.88,1.02,108.0,1.0
16,60.0,9.57,1.35,-9.57,1.35,107.96,1.43
16,70.0,7.09,1.64,-7.09,1.64,107.67,1.41
16,80.0,5.08,1.7,-5.08,1.7,107.47,2.02
16,90.0,2.96,1.35,-2.72,1.78,106.65,1.35
16,100.0,1.09,1.51,1.09,1.51,106.61,1.26
17,0.0,21.61,0.25,-21.61,0.25,107.12,1.67
17,10.0,19.92,0.48,-19.92,0.48,105.99,1.35
17,20.0,17.96,0.63,-17.96,0.63,106.42,1.11
17,30.0,16.15,0.6,-16.15,0.6,106.84,1.67
17,40.0,14.14,0.99,-14.14,0.99,106.15,1.27
17,50.0,11.81,1.06,-11.81,1.06,105.6,1.2
17,60.0,9.71,1.5,-9.71,1.5,105.87,1.46
17,70.0,7.48,1.71,-7.48,1.71,105.17,1.44
17,80.0,4.46,1.74,-4.46,1.74,105.59,1.25
17,90.0,2.75,1.34,-2.64,1.55,105.72,1.57
17,100.0,1.26,1.85,1.26,1.85,105.28,1.13
18,0.0,36.64,0.71,-36.64,0.71,105.04,1.38
18,10.0,33.59,1.23,-33.59,1.23,105.17,1.49
18,20.0,30.2,0.98,-30.2,0.98,105.68,1.57
18,30.0,26.99,1.26,-26.99,1.26,104.97,1.67
18,40.0,23.58,1.42,-23.58,1.42,105.49,1.22
18,50.0,20.34,2.03,-20.34,2.03,104.73,1.66
18,60.0,16.55,1.86,-16.55,1.86,104.85,1.66
18,70.0,13.22,1.93,-13.22,1.93,104.24,1.35
18,80.0,8.54,2.41,-8.54,2.41,104.24,1.06
18,90.0,5.54,1.33,-5.54,1.33,104.99,2.25
18,100.0,1.07,1.59,1.07,1.59,105.88,1.49
20,0.0,35.72,0.89,-35.72,0.89,104.75,1.35
20,10.0,32.93,1.06,-32.93,1.06,104.51,1.25
20,20.0,30.22,1.34,-30.22,1.34,104.02,1.81
20,30.0,27.47,1.56,-27.47,1.56,103.54,1.32
20,40.0,24.05,2.11,-24.05,2.11,104.02,1.6
20,50.0,20.85,1.96,-20.85,1.96,105.31,1.64
20,60.0,17.96,2.11,-17.96,2.11,104.05,0.92
20,70.0,14.15,1.93,-14.15,1.93,105.43,2.29
20,80.0,10.51,2.03,-10.51,2.03,106.29,1.2
20,90.0,5.06,1.99,-5.06,1.99,105.54,1.4
20,100.0,1.18,2.18,1.18,2.18,105.37,1.55
22,0.0,22.32,0.17,-22.32,0.17,105.04,1.37
22,10.0,20.51,0.46,-20.51,0.46,105.06,2.45
22,20.0,18.72,1.01,-18.72,1.01,109.77,1.55
22,30.0,17.2,1.03,-17.2,1.03,108.34,1.91
22,40.0,15.86,1.64,-15.86,1.64,107.53,1.77
22,50.0,12.98,1.66,-12.98,1.66,106.81,1.17
22,60.0,10.71,2.19,-10.71,2.19,106.51,1.04
