alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.03,0.05,-0.03,0.05,5.27,0.1
10.0,0.77,0.55,-0.02,0.95,5.3,0.08
20.0,0.97,0.82,0.22,1.25,5.35,0.11
30.0,1.42,1.19,0.32,1.83,5.54,0.15
40.0,1.94,1.42,1.47,1.91,5.49,0.09
50.0,1.84,1.37,1.22,1.94,5.62,0.13
60.0,3.15,2.0,2.46,2.8,5.71,0.23
70.0,4.3,2.85,2.57,4.48,5.78,0.12
80.0,3.51,3.14,3.02,3.61,5.79,0.15
90.0,4.26,2.71,3.15,3.95,5.76,0.13
100.0,7.14,5.13,7.14,5.13,5.94,0.19
