negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
13,30.0,1.69,1.48,-0.59,2.16,0.14,0.01
13,40.0,2.02,2.02,-0.62,2.79,0.13,0.0
13,50.0,1.94,1.55,-0.18,2.48,0.14,0.01
13,60.0,2.63,1.92,-1.18,3.04,0.14,0.0
13,70.0,3.02,2.53,-1.09,3.79,0.14,0.0
13,80.0,4.12,3.46,-1.86,5.05,0.14,0.0
13,90.0,4.44,3.27,-2.45,4.94,0.14,0.0
13,100.0,0.7,1.59,0.7,1.59,0.14,0.0
14,0.0,3.81,8.76,-3.81,8.76,0.33,0.01
14,10.0,4.22,6.16,-2.56,7.02,0.34,0.02
14,20.0,2.92,4.12,-0.99,4.95,0.33,0.02
14,30.0,5.25,6.56,-2.58,8.0,0.33,0.01
14,40.0,3.93,4.13,-2.17,5.27,0.33,0.02
14,50.0,5.48,6.32,-1.76,8.18,0.33,0.01
14,60.0,5.62,4.26,1.4,6.91,0.32,0.01
14,70.0,4.84,4.03,-2.63,5.72,0.33,0.01
14,80.0,7.29,4.41,-2.4,8.17,0.32,0.01
14,90.0,5.54,3.52,-0.29,6.56,0.33,0.01
14,100.0,2.26,3.35,2.26,3.35,0.33,0.01
15,0.0,0.0,0.0,0.0,0.0,0.15,0.0
15,10.0,0.78,0.57,-0.33,0.9,0.15,0.0
15,20.0,1.01,0.77,-0.1,1.27,0.15,0.0
15,30.0,1.66,1.24,-0.98,1.82,0.15,0.0
15,40.0,2.23,1.46,-0.71,2.57,0.15,0.01
15,50.0,2.26,1.84,-0.49,2.88,0.15,0.0
15,60.0,2.82,2.37,-1.3,3.45,0.15,0.0
15,70.0,3.9,2.24,-1.05,4.37,0.15,0.0
15,80.0,3.65,2.85,-0.16,4.63,0.15,0.01
15,90.0,3.83,2.73,-0.92,4.62,0.15,0.0
15,100.0,2.63,3.77,2.63,3.77,0.15,0.0
16,0.0,0.0,0.0,0.0,0.0,0.19,0.0
16,10.0,0.88,0.46,0.15,0.98,0.19,0.0
16,20.0,1.71,1.17,-0.96,1.83,0.19,0.0
16,30.0,1.69,1.08,0.4,1.96,0.19,0.01
16,40.0,2.33,1.82,-0.18,2.95,0.19,0.01
16,50.0,3.18,2.13,-0.66,3.77,0.19,0.01
16,60.0,3.29,2.0,-0.71,3.78,0.19,0.01
16,70.0,3.46,2.47,-0.44,4.23,0.19,0.0
16,80.0,3.65,2.9,-1.13,4.52,0.19,0.01
16,90.0,5.29,2.94,-0.53,6.03,0.19,0.0
16,100.0,0.77,1.39,0.77,1.39,0.19,0.01
17,0.0,0.0,0.0,0.0,0.0,0.3,0.01
17,10.0,1.32,0.96,0.65,1.5,0.3,0.01
17,20.0,2.07,1.58,-0.31,2.59,0.31,0.01
17,30.0,2.6,1.72,-1.08,2.93,0.3,0.01
17,40.0,3.54,2.14,0.57,4.1,0.3,0.02
17,50.0,3.62,2.36,0.54,4.29,0.3,0.01
17,60.0,5.0,3.19,-1.59,5.72,0.3,0.01
17,70.0,4.45,3.65,0.68,5.71,0.31,0.01
17,80.0,3.84,3.86,-2.17,4.99,0.31,0.01
17,90.0,4.78,2.71,0.19,5.49,0.31,0.01
17,100.0,1.48,3.58,1.48,3.58,0.31,0.01
18,0.0,0.03,0.05,-0.03,0.05,0.12,0.0
18,10.0,0.71,0.37,0.05,0.79,0.12,0.0
18,20.0,1.19,0.89,-0.54,1.38,0.12,0.0
18,30.0,1.45,1.11,-0.26,1.81,0.12,0.0
18,40.0,1.88,0.99,-0.22,2.11,0.12,0.0
18,50.0,1.94,1.94,-0.98,2.56,0.12,0.0
18,60.0,2.41,1.76,-0.84,2.86,0.12,0.0
18,70.0,3.2,2.2,-0.25,3.87,0.12,0.0
18,80.0,4.17,2.88,-1.99,4.66,0.12,0.0
18,90.0,4.27,2.89,-1.54,4.92,0.12,0.0
18,100.0,0.91,1.77,0.91,1.77,0.12,0.0
20,0.0,0.03,0.07,-0.03,0.07,0.12,0.01
20,10.0,0.65,0.52,0.06,0.83,0.12,0.0
20,20.0,1.26,0.86,-0.57,1.42,0.12,0.0
20,30.0,1.88,1.35,-1.13,2.02,0.11,0.0
20,40.0,2.49,1.64,-1.27,2.7,0.11,0.0
20,50.0,1.73,1.25,-0.66,2.03,0.12,0.0
20,60.0,2.71,1.88,-0.88,3.18,0.12,0.0
20,70.0,3.08,2.12,-0.35,3.72,0.12,0.0
20,80.0,4.46,3.6,-1.82,5.44,0.12,0.0
20,90.0,4.56,2.91,-0.81,5.35,0.12,0.0
20,100.0,1.59,2.56,1.59,2.56,0.12,0.0
24,0.0,0.07,0.14,-0.07,0.14,0.12,0.0
24,10.0,0.75,0.58,-0.32,0.89,0.12,0.01
24,20.0,1.18,0.77,-0.43,1.34,0.12,0.01
24,30.0,2.0,1.19,-0.65,2.23,0.12,0.0
24,40.0,1.57,1.17,-0.04,1.96,0.12,0.0
24,50.0,2.5,1.46,-0.88,2.76,0.12,0.0
24,60.0,2.65,1.85,-0.75,3.15,0.12,0.0
24,70.0,3.21,2.2,-1.12,3.73,0.12,0.01
24,80.0,2.82,2.19,-0.78,3.49,0.12,0.0
24,90.0,3.63,2.41,-0.77,4.28,0.12,0.0
24,100.0,1.12,2.15,1.12,2.15,0.12,0.0
