negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
13,30.0,8.89,1.56,-8.89,1.56,1.17,0.22
13,40.0,9.91,2.0,-9.91,2.0,1.03,0.22
13,50.0,12.4,2.56,-12.4,2.56,1.05,0.24
13,60.0,14.17,2.51,-14.17,2.51,1.11,0.18
13,70.0,16.11,3.39,-16.11,3.39,1.12,0.26
13,80.0,17.35,2.98,-17.35,2.98,1.06,0.17
13,90.0,9.62,0.89,-9.62,0.89,1.15,0.24
13,100.0,0.02,0.09,0.02,0.09,1.06,0.21
15,0.0,4.01,1.01,-4.01,1.01,1.02,0.19
15,10.0,8.39,1.39,-8.39,1.39,1.11,0.27
15,20.0,10.43,1.17,-10.43,1.17,1.01,0.22
15,30.0,9.71,1.45,-9.71,1.45,1.11,0.2
15,40.0,11.38,2.53,-11.38,2.53,1.06,0.26
15,50.0,14.29,2.41,-14.29,2.41,1.06,0.22
15,60.0,16.45,3.58,-16.45,3.58,1.1,0.22
15,70.0,19.47,4.4,-19.47,4.4,1.12,0.22
15,80.0,18.15,1.79,-18.15,1.79,1.24,0.3
15,90.0,9.91,0.29,-9.91,0.29,1.22,0.22
15,100.0,0.09,0.41,0.09,0.41,1.43,0.34
16,0.0,4.32,1.05,-4.32,1.05,1.27,0.27
16,10.0,7.5,1.14,-7.5,1.14,1.3,0.28
16,20.0,9.78,1.63,-9.78,1.63,1.32,0.3
16,30.0,10.4,1.64,-10.4,1.64,1.17,0.22
16,40.0,11.76,2.37,-11.76,2.37,1.27,0.25
16,50.0,13.27,2.49,-13.27,2.49,1.03,0.24
16,60.0,17.42,3.72,-17.42,3.72,1.13,0.2
16,70.0,20.23,2.87,-20.23,2.87,1.37,0.34
16,80.0,17.6,2.59,-17.6,2.59,1.33,0.37
16,90.0,10.0,0.0,-10.0,0.0,1.34,0.4
16,100.0,0.08,0.26,0.08,0.26,1.02,0.23
17,0.0,2.89,0.55,-2.89,0.55,1.2,0.28
17,10.0,8.48,1.43,-8.48,1.43,1.3,0.37
17,20.0,10.1,1.29,-10.1,1.29,1.1,0.23
17,30.0,10.31,2.04,-10.31,2.04,1.14,0.26
17,40.0,11.38,2.03,-11.38,2.03,1.24,0.26
17,50.0,12.94,2.62,-12.94,2.62,1.3,0.31
17,60.0,16.39,3.29,-16.39,3.29,1.11,0.23
17,70.0,18.23,3.41,-18.23,3.41,1.39,0.39
17,80.0,17.54,2.77,-17.54,2.77,1.26,0.2
17,90.0,9.18,1.75,-9.18,1.75,1.06,0.26
17,100.0,0.08,0.28,0.08,0.28,1.12,0.23
18,0.0,3.16,0.39,-3.16,0.39,1.21,0.27
18,10.0,6.7,1.12,-6.7,1.12,1.25,0.27
18,20.0,7.83,1.46,-7.83,1.46,1.14,0.21
18,30.0,10.98,2.71,-10.98,2.71,1.19,0.25
18,40.0,14.34,2.57,-14.34,2.57,1.13,0.31
18,50.0,13.78,3.08,-13.78,3.08,1.32,0.28
18,60.0,17.16,2.85,-17.16,2.85,1.03,0.21
18,70.0,17.52,3.57,-17.52,3.57,1.13,0.28
18,80.0,16.53,3.15,-16.53,3.15,1.33,0.38
18,90.0,9.39,1.3,-9.39,1.3,1.16,0.29
18,100.0,0.03,0.1,0.03,0.1,1.25,0.32
20,0.0,2.88,0.48,-2.88,0.48,1.36,0.26
20,10.0,6.52,1.28,-6.52,1.28,1.28,0.32
20,20.0,8.12,1.73,-8.12,1.73,1.21,0.35
20,30.0,10.04,2.19,-10.04,2.19,1.15,0.33
20,40.0,12.29,2.83,-12.29,2.83,1.33,0.39
20,50.0,14.09,2.32,-14.09,2.32,1.14,0.33
20,60.0,15.05,2.92,-15.05,2.92,1.26,0.39
20,70.0,17.52,3.87,-17.52,3.87,1.14,0.24
20,80.0,17.08,2.42,-17.08,2.42,1.18,0.26
20,90.0,9.65,0.66,-9.65,0.66,1.21,0.22
20,100.0,0.13,0.34,0.13,0.34,1.17,0.37
22,0.0,3.28,0.68,-3.28,0.68,1.22,0.3
22,10.0,7.02,1.25,-7.02,1.25,1.13,0.25
22,20.0,9.44,1.51,-9.44,1.51,1.29,0.46
22,30.0,11.18,1.67,-11.18,1.67,1.32,0.28
22,40.0,11.15,1.34,-11.15,1.34,1.22,0.35
22,50.0,14.09,2.41,-14.09,2.41,1.12,0.21
22,60.0,15.04,2.42,-15.04,2.42,1.15,0.34
22,70.0,17.16,4.17,-17.16,4.17,1.07,0.27
22,80.0,17.79,2.05,-17.79,2.05,1.24,0.33
22,90.0,9.7,0.87,-9.7,0.87,1.16,0.23
22,100.0,0.12,0.42,0.12,0.42,1.16,0.31
24,0.0,4.46,0.98,-4.46,0.98,1.14,0.31
24,10.0,6.52,1.33,-6.52,1.33,1.16,0.27
24,20.0,9.9,2.42,-9.9,2.42,1.18,0.3
24,30.0,13.04,2.51,-13.04,2.51,1.3,0.31
24,40.0,14.0,3.19,-14.0,3.19,1.23,0.32
24,50.0,15.76,3.03,-15.76,3.03,1.18,0.36
24,60.0,17.93,3.08,-17.93,3.08,1.36,0.42
24,70.0,18.18,3.64,-18.18,3.64,1.21,0.3
24,80.0,17.91,2.26,-17.91,2.26,1.1,0.24
24,90.0,9.72,0.84,-9.72,0.84,1.2,0.29
24,100.0,0.0,0.02,0.0,0.02,1.38,0.36
