negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
13,30.0,2.05,1.54,-1.82,1.81,0.11,0.0
13,40.0,2.01,1.6,-1.37,2.17,0.12,0.0
13,50.0,2.47,1.96,-1.93,2.5,0.12,0.0
13,60.0,2.03,1.6,-0.04,2.58,0.12,0.0
13,70.0,3.09,2.26,-1.07,3.68,0.12,0.0
13,80.0,3.48,3.2,-0.53,4.69,0.12,0.0
13,90.0,2.73,2.04,-0.1,3.4,0.12,0.0
13,100.0,1.72,2.74,1.72,2.74,0.12,0.0
15,0.0,0.77,0.21,-0.77,0.21,0.11,0.0
15,10.0,1.01,0.61,-0.88,0.79,0.11,0.0
15,20.0,1.49,0.9,-1.11,1.34,0.11,0.0
15,30.0,1.41,1.21,-0.67,1.74,0.11,0.0
15,40.0,1.78,1.21,-0.02,2.16,0.12,0.0
15,50.0,2.28,1.62,-0.0,2.8,0.12,0.0
15,60.0,2.81,1.96,-1.35,3.15,0.12,0.0
15,70.0,3.19,1.96,-0.79,3.66,0.12,0.0
15,80.0,3.01,2.62,-1.16,3.81,0.12,0.0
15,90.0,3.25,2.52,0.16,4.11,0.12,0.0
15,100.0,2.15,3.58,2.15,3.58,0.12,0.0
16,0.0,0.29,0.16,-0.29,0.16,0.11,0.0
16,10.0,0.82,0.53,-0.51,0.83,0.12,0.0
16,20.0,1.35,0.91,-0.89,1.36,0.12,0.0
16,30.0,1.32,1.31,-0.41,1.82,0.11,0.0
16,40.0,1.5,1.44,-0.19,2.07,0.12,0.0
16,50.0,1.8,1.28,-0.6,2.12,0.12,0.0
16,60.0,1.6,1.49,0.45,2.14,0.12,0.0
16,70.0,2.82,2.92,-1.28,3.85,0.12,0.0
16,80.0,2.97,2.83,0.18,4.1,0.12,0.0
16,90.0,4.43,2.96,0.28,5.32,0.12,0.0
16,100.0,2.24,2.71,2.24,2.71,0.12,0.0
17,0.0,0.19,0.16,-0.19,0.16,0.11,0.0
17,10.0,0.72,0.48,-0.53,0.69,0.12,0.0
17,20.0,0.86,0.76,0.02,1.15,0.11,0.0
17,30.0,1.15,0.82,-0.44,1.35,0.11,0.0
17,40.0,1.33,1.21,0.05,1.8,0.12,0.0
17,50.0,1.87,1.49,-0.8,2.26,0.12,0.0
17,60.0,2.54,2.01,-0.98,3.08,0.12,0.0
17,70.0,3.46,2.18,-1.15,3.92,0.12,0.0
17,80.0,2.91,2.28,-0.73,3.63,0.12,0.0
17,90.0,3.56,2.66,-1.27,4.26,0.12,0.0
17,100.0,1.64,2.33,1.64,2.33,0.12,0.0
18,0.0,1.97,0.53,-1.97,0.53,0.12,0.0
18,10.0,1.9,1.02,-1.9,1.02,0.12,0.0
18,20.0,2.04,1.14,-1.99,1.22,0.12,0.0
18,30.0,2.09,1.33,-1.59,1.9,0.11,0.0
18,40.0,2.35,1.45,-1.77,2.12,0.12,0.0
18,50.0,2.06,1.71,-1.07,2.45,0.12,0.0
18,60.0,2.6,2.28,-1.69,3.01,0.12,0.0
18,70.0,2.61,1.89,-0.81,3.12,0.12,0.0
18,80.0,2.79,1.83,-0.93,3.2,0.12,0.0
18,90.0,2.64,2.34,0.1,3.53,0.12,0.0
18,100.0,2.09,2.5,2.09,2.5,0.12,0.0
20,0.0,2.23,0.46,-2.23,0.46,0.12,0.0
20,10.0,2.27,0.82,-2.27,0.82,0.12,0.0
20,20.0,2.72,1.75,-2.63,1.88,0.12,0.0
20,30.0,2.35,1.69,-1.7,2.35,0.12,0.0
20,40.0,2.75,1.84,-2.04,2.61,0.12,0.0
20,50.0,2.77,2.08,-2.3,2.59,0.12,0.0
20,60.0,2.73,2.08,-0.89,3.32,0.12,0.0
20,70.0,2.41,2.02,-0.52,3.1,0.12,0.0
20,80.0,2.91,1.99,-0.85,3.42,0.12,0.0
20,90.0,2.97,2.51,-1.26,3.68,0.12,0.0
20,100.0,2.18,2.7,2.18,2.7,0.12,0.0
22,0.0,0.73,0.26,-0.73,0.26,0.12,0.0
22,10.0,1.14,0.7,-1.1,0.78,0.12,0.0
22,20.0,1.14,0.99,-0.92,1.2,0.12,0.0
22,30.0,1.98,0.98,-1.46,1.65,0.12,0.0
22,40.0,1.78,1.2,-0.9,1.95,0.12,0.0
22,50.0,2.76,1.69,-0.96,3.09,0.12,0.0
22,60.0,2.98,2.04,-0.41,3.59,0.12,0.0
22,70.0,2.47,1.7,-0.18,2.99,0.12,0.0
22,80.0,2.35,2.15,-0.58,3.13,0.12,0.0
22,90.0,2.9,2.16,-0.9,3.5,0.12,0.0
22,100.0,1.27,2.11,1.27,2.11,0.12,0.0
24,0.0,2.08,0.58,-2.08,0.58,0.12,0.0
24,10.0,2.26,0.82,-2.26,0.82,0.12,0.0
24,20.0,2.3,0.94,-2.24,1.08,0.12,0.0
24,30.0,2.41,1.35,-2.0,1.9,0.11,0.0
24,40.0,1.83,1.51,-0.96,2.16,0.12,0.0
24,50.0,2.41,1.58,-1.89,2.18,0.12,0.0
24,60.0,2.67,2.05,-1.12,3.17,0.12,0.0
24,70.0,3.17,2.13,-0.43,3.8,0.12,0.0
24,80.0,4.53,3.24,-0.87,5.5,0.12,0.0
24,90.0,3.88,2.74,-0.28,4.75,0.12,0.0
24,100.0,1.51,2.68,1.51,2.68,0.12,0.0
