negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
13,30.0,6.21,3.92,-6.0,4.25,0.76,0.02
13,40.0,13.09,6.9,-12.63,7.72,0.76,0.02
13,50.0,19.5,12.04,-19.5,12.04,0.76,0.01
13,60.0,20.0,13.03,-19.93,13.14,0.73,0.01
13,70.0,21.87,9.11,-21.87,9.11,0.75,0.01
13,80.0,17.7,4.64,-16.55,7.8,0.72,0.02
13,90.0,9.2,2.4,-6.61,6.83,0.72,0.02
13,100.0,5.36,7.25,5.36,7.25,0.71,0.02
14,0.0,0.15,0.4,-0.15,0.4,0.28,0.01
14,10.0,2.11,1.67,0.68,2.61,0.28,0.01
14,20.0,3.39,2.11,0.49,3.96,0.29,0.01
14,30.0,6.52,4.48,-4.55,6.47,0.29,0.01
14,40.0,5.95,3.84,-5.5,4.46,0.29,0.01
14,50.0,9.21,5.49,-9.0,5.82,0.29,0.0
14,60.0,7.58,5.12,-7.07,5.79,0.29,0.01
14,70.0,8.67,5.65,-6.86,7.75,0.29,0.01
14,80.0,6.77,5.91,-4.63,7.7,0.3,0.02
14,90.0,6.5,3.52,-3.82,6.33,0.29,0.01
14,100.0,3.8,6.59,3.8,6.59,0.29,0.01
15,0.0,0.0,0.0,-0.0,0.0,0.55,0.02
15,10.0,7.13,0.66,7.13,0.66,0.53,0.02
15,20.0,10.33,1.44,10.33,1.44,0.54,0.01
15,30.0,10.5,2.35,10.5,2.35,0.54,0.02
15,40.0,9.8,3.29,9.8,3.29,0.56,0.01
15,50.0,6.2,4.27,5.28,5.36,0.58,0.01
15,60.0,7.1,5.6,3.91,8.16,0.6,0.02
15,70.0,7.64,6.41,-1.78,9.81,0.62,0.02
15,80.0,11.84,6.96,-2.24,13.55,0.65,0.02
15,90.0,8.31,5.19,-0.03,9.79,0.65,0.02
15,100.0,4.06,6.1,4.06,6.1,0.64,0.01
16,0.0,0.0,0.0,-0.0,0.0,0.46,0.01
16,10.0,7.2,0.48,7.2,0.48,0.46,0.01
16,20.0,11.26,1.07,11.26,1.07,0.46,0.02
16,30.0,12.89,1.86,12.89,1.86,0.45,0.01
16,40.0,12.38,3.43,12.38,3.43,0.45,0.01
16,50.0,11.86,2.89,11.86,2.89,0.46,0.01
16,60.0,7.8,4.95,6.93,6.11,0.46,0.01
16,70.0,6.37,4.81,3.21,7.31,0.47,0.01
16,80.0,9.1,6.13,-6.39,8.92,0.48,0.02
16,90.0,6.24,3.96,-0.68,7.36,0.48,0.02
16,100.0,2.5,3.36,2.5,3.36,0.47,0.01
17,0.0,0.04,0.14,-0.04,0.14,0.29,0.01
17,10.0,2.97,1.55,2.86,1.75,0.3,0.01
17,20.0,6.08,1.85,6.08,1.85,0.31,0.02
17,30.0,8.38,2.47,8.38,2.47,0.3,0.01
17,40.0,12.12,2.88,12.12,2.88,0.3,0.01
17,50.0,13.51,3.2,13.51,3.2,0.31,0.0
17,60.0,14.65,4.02,14.65,4.02,0.3,0.0
17,70.0,11.7,5.92,11.7,5.93,0.31,0.01
17,80.0,7.81,5.01,6.66,6.46,0.3,0.01
17,90.0,9.03,6.45,5.99,9.34,0.3,0.01
17,100.0,3.29,3.88,3.29,3.88,0.3,0.01
18,0.0,0.0,0.01,-0.0,0.01,1.02,0.02
18,10.0,1.7,0.9,1.55,1.14,1.01,0.02
18,20.0,2.43,1.71,-0.31,2.96,1.0,0.03
18,30.0,6.34,4.13,-5.75,4.92,0.99,0.02
18,40.0,12.31,6.32,-11.64,7.49,0.97,0.02
18,50.0,15.09,10.19,-14.87,10.51,0.97,0.02
18,60.0,22.32,11.93,-22.32,11.93,0.97,0.02
18,70.0,18.53,10.09,-18.5,10.15,0.94,0.02
18,80.0,16.27,5.75,-15.15,8.26,0.95,0.02
18,90.0,8.67,3.2,-5.43,7.48,0.93,0.02
18,100.0,3.75,6.98,3.75,6.98,0.94,0.03
20,0.0,0.0,0.01,-0.0,0.01,1.04,0.03
20,10.0,1.51,1.09,1.07,1.52,1.06,0.02
20,20.0,3.47,3.92,-1.62,4.98,1.01,0.02
20,30.0,7.53,5.62,-7.0,6.27,0.99,0.02
20,40.0,13.69,10.98,-13.69,10.98,0.95,0.02
20,50.0,18.77,11.32,-18.54,11.69,0.95,0.02
20,60.0,26.25,11.94,-26.25,11.94,0.93,0.02
20,70.0,19.15,11.67,-18.95,11.99,0.94,0.03
20,80.0,14.56,6.62,-13.59,8.45,0.94,0.02
20,90.0,8.81,3.53,-6.92,6.5,0.92,0.02
20,100.0,4.82,7.5,4.82,7.5,0.93,0.03
24,0.0,0.0,0.01,-0.0,0.01,0.93,0.02
24,10.0,5.59,0.75,5.59,0.75,0.91,0.01
24,20.0,5.97,2.14,5.94,2.21,0.9,0.03
24,30.0,4.24,2.5,4.15,2.63,0.9,0.02
24,40.0,4.2,2.88,-0.22,5.09,0.92,0.09
24,50.0,6.65,6.24,-1.92,8.92,0.9,0.04
24,60.0,9.47,7.94,-5.83,10.89,0.89,0.02
24,70.0,13.3,7.85,-9.31,12.32,0.9,0.02
24,80.0,10.98,6.13,-8.17,9.56,0.91,0.03
24,90.0,6.46,3.8,-2.89,6.92,0.94,0.03
24,100.0,8.19,9.98,8.19,9.98,0.93,0.03
