negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
1,0.0,6.49,0.46,-6.49,0.46,6.35,0.64
1,10.0,2.04,1.04,-1.94,1.21,6.12,0.75
1,20.0,1.77,0.92,-1.69,1.06,5.76,0.74
1,30.0,1.54,1.21,-0.85,1.76,5.62,0.45
1,40.0,1.86,1.37,-0.71,2.2,6.23,0.62
1,50.0,2.64,1.91,1.66,2.8,6.31,0.67
1,60.0,3.14,2.36,3.14,2.36,6.49,0.75
1,70.0,7.89,3.63,7.89,3.63,6.46,0.85
1,80.0,20.53,12.36,20.53,12.36,6.17,0.61
1,90.0,70.61,18.41,70.61,18.41,4.82,0.85
1,100.0,94.88,8.77,94.88,8.77,4.03,0.66
2,0.0,5.61,1.15,-5.61,1.15,6.02,0.47
2,10.0,1.38,0.77,-1.08,1.15,5.82,0.37
2,20.0,1.68,1.19,-1.25,1.64,6.11,0.38
2,30.0,1.21,1.11,-0.33,1.6,6.06,0.37
2,40.0,2.14,2.05,0.66,2.89,6.46,0.73
2,50.0,2.12,1.76,1.33,2.41,6.35,0.5
2,60.0,4.09,2.47,4.07,2.51,6.39,0.47
2,70.0,7.63,3.79,7.49,4.05,6.62,0.56
2,80.0,17.5,10.87,17.5,10.87,6.35,0.44
2,90.0,70.67,16.18,70.67,16.18,4.96,0.78
2,100.0,87.65,13.58,87.65,13.58,4.5,0.66
3,0.0,4.92,1.2,-4.92,1.2,6.46,0.37
3,10.0,1.32,0.67,-0.56,1.38,5.88,0.29
3,20.0,1.66,1.33,-0.35,2.09,6.22,0.52
3,30.0,1.73,1.29,-0.09,2.16,6.24,0.41
3,40.0,1.99,1.87,1.01,2.54,6.25,0.44
3,50.0,2.27,1.34,1.43,2.21,6.29,0.49
3,60.0,4.86,3.16,4.64,3.47,6.03,0.8
3,70.0,9.33,3.32,9.33,3.32,6.48,0.54
3,80.0,20.41,13.13,20.41,13.13,6.13,0.54
3,90.0,64.7,21.57,64.7,21.57,5.03,0.93
3,100.0,85.99,14.54,85.99,14.54,4.88,0.76
4,0.0,3.94,0.0,-3.94,0.0,6.01,0.39
4,10.0,1.12,0.1,0.14,1.11,6.05,0.3
4,20.0,0.95,0.35,0.11,1.01,6.08,0.37
4,30.0,1.15,0.89,0.29,1.43,6.29,0.5
4,40.0,1.57,1.05,0.74,1.74,6.13,0.44
4,50.0,2.39,1.97,2.02,2.34,6.63,0.43
4,60.0,3.78,3.06,3.75,3.09,6.04,0.47
4,70.0,6.53,3.23,6.53,3.23,6.67,0.46
4,80.0,13.89,3.77,13.89,3.77,6.69,0.68
4,90.0,47.0,23.41,47.0,23.41,5.86,1.02
4,100.0,94.33,9.93,94.33,9.93,4.36,0.57
5,0.0,10.33,1.0,-10.33,1.0,5.91,0.43
5,10.0,5.53,1.08,-5.53,1.08,6.29,0.5
5,20.0,4.32,1.61,-4.32,1.61,5.94,0.6
5,30.0,3.62,1.46,-3.62,1.46,6.2,0.5
5,40.0,2.13,1.72,-0.95,2.57,6.66,0.47
5,50.0,3.11,1.99,2.33,2.86,6.54,0.42
5,60.0,7.8,6.18,7.8,6.18,6.48,0.54
5,70.0,30.58,13.75,30.58,13.75,5.81,0.72
5,80.0,52.27,3.41,52.27,3.41,5.71,0.45
5,90.0,71.98,14.66,71.98,14.66,5.03,0.79
5,100.0,91.96,11.96,91.96,11.96,4.3,0.64
6,0.0,8.91,0.6,-8.91,0.6,5.92,0.47
6,10.0,5.14,0.96,-5.14,0.96,5.77,0.32
6,20.0,4.26,1.83,-4.26,1.83,5.33,0.32
6,30.0,2.74,1.55,-2.7,1.62,5.8,0.41
6,40.0,2.21,1.68,-1.61,2.26,5.85,0.44
6,50.0,2.18,1.66,0.9,2.59,6.15,0.28
6,60.0,7.56,3.86,7.42,4.14,5.97,0.47
6,70.0,12.57,6.06,12.57,6.06,5.8,0.6
6,80.0,38.85,14.18,38.85,14.18,5.5,0.6
6,90.0,68.56,11.5,68.56,11.5,4.72,0.62
6,100.0,91.57,12.61,91.57,12.61,4.05,0.68
7,0.0,9.36,1.0,-9.36,1.0,5.54,0.37
7,10.0,5.6,1.16,-5.6,1.16,5.64,0.36
7,20.0,5.07,1.6,-5.07,1.6,5.48,0.36
7,30.0,4.19,1.67,-4.19,1.67,5.52,0.44
7,40.0,2.9,1.73,-2.9,1.73,5.66,0.51
7,50.0,2.46,1.4,-1.88,2.12,5.9,0.38
7,60.0,2.19,1.9,1.53,2.46,6.11,0.49
7,70.0,7.57,4.08,7.57,4.08,5.99,0.46
7,80.0,16.61,9.56,16.61,9.56,6.02,0.5
7,90.0,70.99,21.46,70.99,21.46,4.86,0.97
7,100.0,85.66,13.64,85.66,13.64,4.59,0.69
8,0.0,3.94,0.0,-3.94,0.0,6.18,0.44
8,10.0,1.13,0.1,0.14,1.13,5.91,0.37
8,20.0,1.19,0.92,0.41,1.45,5.72,0.5
8,30.0,1.63,1.29,0.51,2.02,5.85,0.52
8,40.0,1.54,1.39,0.96,1.84,6.04,0.55
8,50.0,2.87,2.22,2.71,2.41,6.27,0.5
8,60.0,4.19,2.54,4.19,2.54,6.28,0.52
8,70.0,7.31,2.91,7.31,2.91,6.39,0.57
8,80.0,15.19,5.44,15.19,5.44,6.13,0.48
8,90.0,51.43,22.68,51.43,22.68,5.36,0.75
8,100.0,91.14,12.22,91.14,12.22,4.1,0.6
9,0.0,10.69,0.72,-10.69,0.72,5.61,0.47
9,10.0,6.34,1.71,-6.34,1.71,5.5,0.43
9,20.0,5.24,1.99,-5.24,1.99,5.9,0.49
9,30.0,4.1,2.05,-3.86,2.48,5.94,0.43
9,40.0,3.42,1.94,-2.96,2.59,5.99,0.48
9,50.0,2.52,1.94,0.43,3.15,6.6,0.53
9,60.0,4.26,2.14,4.2,2.26,6.56,0.44
9,70.0,16.99,12.76,16.99,12.76,6.52,0.51
9,80.0,45.48,13.82,45.48,13.82,5.91,0.48
9,90.0,70.7,16.72,70.7,16.72,4.78,0.8
9,100.0,87.82,13.38,87.82,13.38,4.74,0.67
