negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
K,20.0,6.45,2.21,-6.45,2.21,0.8,0.1
K,30.0,9.26,2.6,-9.26,2.6,0.75,0.05
K,40.0,8.47,4.27,-8.47,4.27,0.72,0.04
K,50.0,10.47,3.51,-10.47,3.51,0.76,0.06
K,60.0,9.23,2.65,-9.23,2.65,0.76,0.06
K,70.0,8.93,4.73,-8.47,5.51,0.78,0.18
K,80.0,9.29,4.9,-9.21,5.06,0.78,0.08
K,90.0,5.5,2.82,-3.37,5.18,0.78,0.08
K,100.0,3.02,3.37,3.02,3.37,0.77,0.07
J,0.0,1.61,0.42,-1.61,0.42,0.86,0.1
J,10.0,4.27,1.21,-4.27,1.21,0.79,0.06
J,20.0,6.08,2.68,-6.08,2.68,0.77,0.07
J,30.0,7.28,2.98,-7.28,2.98,0.83,0.07
J,40.0,6.7,2.89,-6.7,2.89,0.81,0.07
J,50.0,8.36,3.16,-8.28,3.35,0.78,0.07
J,60.0,8.49,4.07,-8.13,4.75,0.77,0.08
J,70.0,8.04,4.06,-7.63,4.8,0.75,0.06
J,80.0,7.02,3.99,-5.94,5.47,0.73,0.05
J,90.0,5.57,2.99,-5.43,3.25,0.77,0.06
J,100.0,5.0,4.8,5.0,4.8,0.77,0.06
M,0.0,2.65,1.14,-2.65,1.14,0.94,0.18
M,10.0,5.46,2.05,-5.46,2.05,0.86,0.17
M,20.0,6.85,2.06,-6.85,2.06,0.77,0.05
M,30.0,9.0,2.99,-9.0,2.99,0.79,0.06
M,40.0,9.73,3.48,-9.7,3.57,0.77,0.08
M,50.0,9.42,4.89,-9.42,4.89,0.76,0.06
M,60.0,9.89,5.32,-9.61,5.8,0.82,0.09
M,70.0,13.37,6.88,-13.37,6.88,0.77,0.06
M,80.0,11.56,5.64,-11.33,6.08,0.75,0.07
M,90.0,5.69,3.27,-4.76,4.52,0.83,0.09
M,100.0,2.64,2.99,2.64,2.99,0.82,0.09
V,0.0,6.08,2.38,-6.08,2.38,0.78,0.06
V,10.0,8.11,2.37,-8.11,2.37,0.82,0.18
V,20.0,8.61,2.25,-8.61,2.25,0.82,0.1
V,30.0,10.5,2.57,-10.5,2.57,0.77,0.07
V,40.0,11.22,4.07,-11.22,4.07,0.78,0.09
V,50.0,10.58,3.1,-10.58,3.1,0.78,0.08
V,60.0,11.27,4.59,-11.27,4.59,0.79,0.08
V,70.0,11.96,5.77,-11.51,6.61,0.78,0.09
V,80.0,11.44,4.68,-11.41,4.75,0.74,0.05
V,90.0,5.16,2.98,-4.14,4.28,0.78,0.08
V,100.0,5.14,4.76,5.14,4.76,0.79,0.08
F,0.0,4.11,1.98,-4.11,1.98,0.84,0.06
F,10.0,5.59,1.18,-5.59,1.18,0.99,0.26
F,20.0,7.71,1.77,-7.71,1.77,0.83,0.08
F,30.0,7.62,3.22,-7.62,3.22,0.77,0.06
F,40.0,8.13,2.63,-8.13,2.63,0.79,0.08
F,50.0,9.2,4.16,-8.78,4.99,0.75,0.07
F,60.0,9.46,4.33,-9.34,4.59,0.76,0.07
F,70.0,6.18,4.32,-5.77,4.86,0.76,0.07
F,80.0,8.55,5.01,-7.0,7.02,0.76,0.07
F,90.0,4.62,2.56,-3.73,3.74,0.78,0.06
F,100.0,4.25,4.65,4.25,4.65,0.76,0.1
R,0.0,1.3,0.14,-1.3,0.14,0.87,0.11
R,10.0,3.92,1.65,-3.92,1.65,0.8,0.06
R,20.0,6.0,2.03,-6.0,2.03,0.76,0.07
R,30.0,7.14,2.27,-7.14,2.27,0.77,0.05
R,40.0,6.92,3.15,-6.92,3.15,0.75,0.05
R,50.0,7.51,3.73,-7.49,3.78,0.77,0.06
R,60.0,7.44,3.8,-7.16,4.3,0.75,0.06
R,70.0,6.63,3.18,-5.96,4.31,0.76,0.05
R,80.0,8.28,5.11,-8.28,5.12,0.71,0.04
R,90.0,5.73,2.98,-4.28,4.85,0.79,0.08
R,100.0,4.5,3.8,4.5,3.8,0.84,0.08
Q,0.0,1.89,0.67,-1.89,0.67,0.81,0.08
Q,10.0,4.53,1.77,-4.53,1.77,0.8,0.07
Q,20.0,7.08,2.15,-7.08,2.15,0.79,0.09
Q,30.0,8.06,3.52,-8.06,3.52,0.8,0.07
Q,40.0,8.07,3.26,-7.86,3.73,0.77,0.06
Q,50.0,6.86,4.26,-6.74,4.44,0.77,0.08
Q,60.0,7.97,4.45,-7.74,4.84,0.76,0.07
Q,70.0,9.14,4.75,-8.26,6.17,0.75,0.07
Q,80.0,8.83,4.92,-7.75,6.49,0.83,0.08
Q,90.0,4.94,2.64,-3.7,4.2,0.73,0.05
Q,100.0,4.69,4.42,4.69,4.42,0.77,0.05
Z,0.0,1.31,0.24,-1.31,0.24,0.87,0.09
Z,10.0,3.89,1.74,-3.89,1.74,0.83,0.09
Z,20.0,6.56,2.35,-6.56,2.35,0.8,0.07
Z,30.0,6.84,1.88,-6.84,1.88,0.8,0.07
Z,40.0,6.4,2.55,-6.4,2.55,0.76,0.07
Z,50.0,5.69,2.88,-5.21,3.67,0.83,0.08
Z,60.0,6.4,3.61,-6.13,4.04,0.9,0.25
Z,70.0,6.94,3.81,-6.4,4.66,0.74,0.05
Z,80.0,7.57,5.42,-7.47,5.56,0.75,0.07
Z,90.0,5.56,2.72,-3.55,5.07,0.85,0.1
Z,100.0,4.77,4.31,4.77,4.31,0.8,0.1
S,0.0,2.24,1.04,-2.24,1.04,0.86,0.06
S,10.0,5.22,1.98,-5.22,1.98,0.8,0.09
S,20.0,6.56,2.52,-6.56,2.52,0.87,0.11
S,30.0,7.0,1.89,-7.0,1.89,0.81,0.1
S,40.0,6.12,3.12,-6.12,3.12,0.76,0.04
S,50.0,6.99,2.82,-6.99,2.82,0.72,0.05
S,60.0,6.84,3.31,-5.57,5.18,0.76,0.06
S,70.0,8.33,5.41,-8.25,5.52,0.75,0.06
S,80.0,7.99,4.46,-7.75,4.86,0.78,0.09
S,90.0,5.29,3.14,-3.83,4.82,0.86,0.08
S,100.0,3.4,2.6,3.4,2.6,0.8,0.09
O,0.0,2.07,1.04,-2.07,1.04,0.85,0.06
O,10.0,3.96,1.41,-3.96,1.41,0.79,0.05
O,20.0,6.68,1.71,-6.68,1.71,0.8,0.05
O,30.0,8.62,2.32,-8.62,2.32,0.77,0.06
O,40.0,10.37,3.44,-10.37,3.44,0.79,0.06
O,50.0,8.31,3.9,-8.31,3.9,0.78,0.07
O,60.0,8.92,4.41,-8.85,4.54,0.77,0.07
O,70.0,8.22,4.74,-8.22,4.74,0.79,0.08
O,80.0,8.41,4.86,-7.5,6.17,0.78,0.05
O,90.0,5.94,2.74,-4.19,5.02,0.8,0.1
O,100.0,2.71,2.56,2.71,2.56,0.77,0.05
I,0.0,1.62,0.72,-1.62,0.72,0.84,0.06
I,10.0,5.02,1.71,-5.02,1.71,0.82,0.09
I,20.0,7.33,2.11,-7.33,2.11,0.8,0.06
I,30.0,6.77,2.73,-6.77,2.73,0.84,0.08
I,40.0,6.6,3.05,-6.6,3.05,0.78,0.05
I,50.0,7.76,3.66,-7.76,3.66,0.79,0.07
I,60.0,6.62,3.75,-6.62,3.76,0.8,0.09
I,70.0,6.82,5.35,-6.65,5.56,0.74,0.04
I,80.0,6.53,4.07,-5.74,5.12,0.8,0.08
I,90.0,5.22,2.36,-3.27,4.7,0.74,0.08
I,100.0,3.4,2.99,3.4,2.99,0.81,0.1
N,0.0,3.67,2.0,-3.67,2.0,0.84,0.07
N,10.0,7.1,2.45,-7.1,2.45,0.81,0.09
N,20.0,9.52,3.58,-9.52,3.58,0.73,0.03
N,30.0,10.4,3.14,-10.4,3.14,0.78,0.07
N,40.0,10.59,4.7,-10.51,4.87,0.79,0.07
N,50.0,11.79,3.31,-11.79,3.31,0.74,0.06
N,60.0,10.5,4.72,-10.5,4.72,0.76,0.07
N,70.0,12.87,4.69,-12.87,4.69,0.75,0.05
N,80.0,12.33,4.74,-11.63,6.27,0.75,0.07
N,90.0,6.19,3.62,-5.42,4.7,0.86,0.11
N,100.0,3.03,3.29,3.03,3.29,0.77,0.06
A,0.0,2.2,1.11,-2.2,1.11,0.85,0.08
A,10.0,4.96,1.51,-4.96,1.51,0.84,0.1
A,20.0,6.21,2.48,-6.17,2.57,0.78,0.05
A,30.0,7.28,2.63,-7.28,2.63,0.78,0.07
A,40.0,7.57,2.6,-7.57,2.6,0.79,0.07
A,50.0,10.21,2.56,-10.21,2.56,0.89,0.24
A,60.0,7.42,3.19,-6.51,4.78,0.75,0.06
A,70.0,7.84,4.62,-5.9,6.93,0.78,0.07
A,80.0,9.5,4.47,-9.27,4.92,0.75,0.06
A,90.0,5.07,2.94,-4.09,4.2,0.77,0.09
A,100.0,3.54,3.39,3.54,3.39,0.76,0.06
G,0.0,1.66,0.73,-1.66,0.73,0.84,0.08
G,10.0,5.37,2.03,-5.37,2.03,0.77,0.06
G,20.0,7.67,2.41,-7.67,2.41,0.74,0.04
G,30.0,9.23,3.07,-9.23,3.07,0.8,0.06
G,40.0,9.1,2.97,-9.1,2.97,0.78,0.06
G,50.0,9.29,4.07,-9.29,4.07,0.76,0.06
G,60.0,9.82,4.0,-9.82,4.0,0.77,0.06
G,70.0,8.32,3.7,-8.11,4.13,0.77,0.09
G,80.0,8.74,4.9,-7.95,6.1,0.75,0.07
G,90.0,5.46,2.87,-4.17,4.54,0.77,0.07
