negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
K,30.0,12.84,5.93,-12.79,6.02,61.67,3.88
K,40.0,11.83,3.26,-10.94,5.55,60.39,3.82
K,50.0,10.99,2.83,-7.09,8.86,61.1,4.52
K,60.0,10.65,5.26,-4.33,11.07,60.73,4.09
K,70.0,6.37,4.72,-3.33,7.2,61.63,5.19
K,80.0,9.41,10.41,1.39,13.96,60.59,3.65
K,90.0,5.77,4.15,-0.94,7.05,60.83,3.86
K,100.0,4.28,6.11,4.28,6.11,60.43,3.63
J,0.0,21.04,0.6,-21.04,0.6,60.94,3.14
J,10.0,18.31,1.72,-18.31,1.72,60.21,3.8
J,20.0,14.57,2.86,-14.57,2.86,59.46,2.92
J,30.0,13.32,3.71,-13.32,3.71,60.19,3.07
J,40.0,10.04,4.45,-9.7,5.14,60.07,4.47
J,50.0,9.28,2.95,-6.59,7.18,60.59,3.01
J,60.0,6.66,3.29,-5.57,4.92,59.81,3.47
J,70.0,8.85,6.56,-2.25,10.78,60.21,4.06
J,80.0,7.82,8.65,2.03,11.48,60.51,3.21
J,90.0,7.57,9.81,2.54,12.13,60.06,3.76
J,100.0,2.09,3.49,2.09,3.49,60.45,3.05
M,0.0,23.48,1.18,-23.48,1.18,59.98,2.56
M,10.0,20.34,3.6,-20.34,3.6,60.21,3.8
M,20.0,14.52,5.47,-14.52,5.47,61.12,4.67
M,30.0,13.89,8.66,-13.85,8.73,60.99,3.87
M,40.0,11.05,6.53,-7.79,10.2,59.6,3.97
M,50.0,12.09,3.75,-6.85,10.64,60.02,3.48
M,60.0,11.91,5.27,-4.72,12.13,59.98,3.23
M,70.0,12.57,9.58,-1.13,15.77,60.49,3.44
M,80.0,8.91,9.85,-0.82,13.26,60.91,4.48
M,90.0,6.21,3.21,-4.35,5.47,59.58,3.9
M,100.0,3.08,4.65,3.08,4.65,60.98,4.19
V,0.0,23.93,0.94,-23.93,0.94,60.97,4.02
V,10.0,21.61,2.08,-21.61,2.08,62.25,3.5
V,20.0,19.25,3.35,-19.25,3.35,63.6,3.88
V,30.0,15.62,5.87,-15.58,5.98,63.3,3.79
V,40.0,12.64,4.02,-9.43,9.34,63.47,3.78
V,50.0,12.03,2.87,-9.75,7.61,63.28,2.89
V,60.0,10.26,6.24,-2.26,11.8,62.56,4.17
V,70.0,8.75,7.97,-6.09,10.15,63.7,4.19
V,80.0,9.83,9.92,-2.51,13.74,63.48,4.91
V,90.0,7.23,7.74,-2.19,10.36,63.11,4.98
V,100.0,3.04,5.03,3.04,5.03,63.12,4.54
F,0.0,21.57,1.11,-21.57,1.11,61.99,3.91
F,10.0,19.03,2.04,-19.03,2.04,62.63,5.38
F,20.0,16.11,3.41,-16.11,3.41,61.86,2.95
F,30.0,13.29,4.48,-13.29,4.48,61.19,2.47
F,40.0,9.07,4.82,-6.48,7.97,60.83,3.14
F,50.0,9.53,2.98,-7.67,6.39,60.81,3.24
F,60.0,7.8,4.47,-7.75,4.56,61.61,3.85
F,70.0,8.55,7.35,-0.7,11.25,61.62,4.04
