negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
13,30.0,3.07,1.26,-2.97,1.47,12.96,0.21
13,40.0,3.62,1.77,-3.51,1.97,13.16,0.19
13,50.0,5.12,2.79,-4.92,3.12,13.31,0.28
13,60.0,5.19,2.83,-4.99,3.17,13.53,0.31
13,70.0,5.89,2.64,-5.89,2.64,13.51,0.28
13,80.0,5.57,3.13,-4.94,4.06,13.82,0.32
13,90.0,5.61,2.92,-5.26,3.5,13.94,0.32
13,100.0,0.9,1.67,0.9,1.67,14.37,0.43
15,0.0,2.32,0.29,-2.32,0.29,12.47,0.19
15,10.0,4.1,0.91,-4.1,0.91,12.58,0.22
15,20.0,4.46,1.53,-4.46,1.53,12.77,0.24
15,30.0,4.11,1.2,-4.11,1.2,13.17,0.18
15,40.0,4.25,1.65,-3.76,2.58,13.33,0.23
15,50.0,6.21,3.22,-6.21,3.22,13.36,0.25
15,60.0,6.27,4.15,-6.24,4.21,13.57,0.3
15,70.0,8.44,4.72,-8.39,4.8,13.87,0.27
15,80.0,9.94,4.73,-9.33,5.85,14.06,0.48
15,90.0,7.33,2.81,-6.69,4.1,14.34,0.36
15,100.0,1.88,2.37,1.88,2.37,14.58,0.49
16,0.0,2.75,0.25,-2.75,0.25,13.05,0.25
16,10.0,3.71,0.8,-3.71,0.8,12.99,0.27
16,20.0,3.79,1.38,-3.79,1.38,13.2,0.21
16,30.0,3.59,1.74,-3.59,1.74,13.53,0.22
16,40.0,4.96,2.26,-4.95,2.28,13.43,0.29
16,50.0,6.79,3.23,-6.56,3.67,13.8,0.34
16,60.0,7.08,2.93,-6.83,3.47,13.88,0.4
16,70.0,8.4,4.14,-8.39,4.17,14.27,0.5
16,80.0,8.51,4.53,-7.58,5.96,14.51,0.49
16,90.0,6.72,3.21,-6.58,3.49,14.63,0.52
16,100.0,1.18,1.42,1.18,1.42,15.08,0.6
17,0.0,2.28,0.24,-2.28,0.24,12.69,0.27
17,10.0,3.85,0.77,-3.85,0.77,12.81,0.34
17,20.0,4.08,1.28,-4.08,1.28,13.27,0.33
17,30.0,4.59,1.77,-4.57,1.81,13.68,0.39
17,40.0,4.76,2.64,-4.76,2.64,13.68,0.4
17,50.0,5.96,2.71,-5.92,2.8,13.91,0.42
17,60.0,8.2,3.96,-7.89,4.56,14.26,0.46
17,70.0,7.94,5.0,-7.94,5.0,14.65,0.57
17,80.0,8.31,3.79,-8.09,4.24,15.55,0.8
17,90.0,6.44,3.11,-5.27,4.83,15.37,0.52
17,100.0,1.06,1.38,1.06,1.38,15.58,0.59
18,0.0,3.17,0.41,-3.17,0.41,13.74,0.27
18,10.0,3.91,1.1,-3.91,1.1,13.79,0.35
18,20.0,4.12,1.3,-4.12,1.3,13.63,0.3
18,30.0,4.21,1.61,-4.21,1.61,14.0,0.31
18,40.0,6.02,2.21,-5.66,3.01,14.53,0.47
18,50.0,5.73,2.81,-5.67,2.94,14.55,0.5
18,60.0,7.18,3.04,-7.18,3.04,14.92,0.44
18,70.0,6.39,3.66,-6.34,3.75,15.04,0.67
18,80.0,8.58,3.2,-8.58,3.2,15.19,0.58
18,90.0,5.12,3.07,-4.61,3.8,15.24,0.79
18,100.0,1.39,2.68,1.39,2.68,15.56,0.61
20,0.0,2.6,0.33,-2.6,0.33,13.59,0.43
20,10.0,3.68,0.6,-3.68,0.6,13.52,0.31
20,20.0,3.87,1.09,-3.87,1.09,13.75,0.39
20,30.0,4.62,1.87,-4.62,1.87,13.75,0.32
20,40.0,4.98,2.24,-4.97,2.28,14.29,0.49
20,50.0,6.29,2.55,-6.29,2.55,14.57,0.62
20,60.0,7.38,3.16,-7.38,3.16,14.67,0.58
20,70.0,6.4,3.96,-5.9,4.68,14.87,0.67
20,80.0,7.6,4.45,-7.39,4.8,15.03,0.75
20,90.0,5.86,2.91,-5.27,3.88,15.18,0.85
20,100.0,0.74,1.18,0.74,1.18,15.37,0.87
22,0.0,2.08,0.22,-2.08,0.22,13.13,0.3
22,10.0,3.34,0.53,-3.34,0.53,13.23,0.34
22,20.0,4.17,1.37,-4.17,1.37,13.41,0.37
22,30.0,4.05,1.85,-4.04,1.87,13.73,0.36
22,40.0,3.82,2.25,-3.82,2.25,14.23,0.5
22,50.0,5.42,2.88,-5.4,2.92,14.29,0.31
22,60.0,7.78,2.97,-7.41,3.81,14.77,0.69
22,70.0,6.92,3.36,-6.44,4.21,14.79,0.52
22,80.0,6.01,4.08,-4.85,5.41,14.92,0.6
22,90.0,5.18,3.18,-4.81,3.71,15.12,0.54
22,100.0,1.77,3.12,1.77,3.12,15.55,0.54
24,0.0,3.17,0.62,-3.17,0.62,13.51,0.37
24,10.0,4.37,1.0,-4.37,1.0,13.42,0.3
24,20.0,4.62,1.39,-4.62,1.39,13.4,0.47
24,30.0,5.26,1.7,-5.26,1.7,13.58,0.44
24,40.0,6.0,2.41,-6.0,2.41,13.76,0.49
24,50.0,5.29,3.34,-5.29,3.34,14.1,0.37
24,60.0,6.5,3.55,-6.36,3.79,14.46,0.44
24,70.0,8.36,2.67,-7.89,3.86,14.73,0.66
24,80.0,7.7,5.26,-7.65,5.34,14.73,0.73
24,90.0,7.58,2.37,-7.19,3.38,14.81,0.6
24,100.0,1.27,2.23,1.27,2.23,15.04,0.72
