alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,5.46,0.93,-5.46,0.93,0.96,0.06
10.0,8.31,1.0,-8.31,1.0,1.02,0.04
20.0,9.31,1.85,-9.31,1.85,0.98,0.03
30.0,12.24,1.72,-12.24,1.72,1.1,0.16
40.0,13.49,3.3,-13.49,3.3,1.19,0.17
50.0,15.69,2.59,-15.69,2.59,1.15,0.11
60.0,17.14,3.2,-17.14,3.2,1.13,0.13
70.0,17.03,3.65,-17.03,3.65,1.11,0.03
80.0,16.73,2.93,-16.73,2.93,1.11,0.02
90.0,9.11,1.38,-9.11,1.38,1.18,0.13
100.0,0.06,0.24,0.06,0.24,0.99,0.02
