negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
13,40.0,1.2,0.96,0.07,1.53,5.43,0.24
13,50.0,1.42,1.23,0.57,1.79,5.54,0.21
13,60.0,1.95,1.04,-0.01,2.21,5.56,0.25
13,70.0,2.46,1.84,1.38,2.75,5.76,0.24
13,80.0,2.94,1.91,1.19,3.31,5.8,0.21
13,90.0,4.17,3.77,2.32,5.12,5.83,0.33
13,100.0,6.15,5.82,6.15,5.82,5.98,0.38
14,0.0,0.0,0.0,0.0,0.0,8.77,0.26
14,10.0,1.09,0.64,0.2,1.25,8.89,0.22
14,20.0,1.95,1.39,0.7,2.29,9.01,0.27
14,30.0,3.82,2.69,3.49,3.1,9.12,0.27
14,40.0,4.16,2.2,3.12,3.53,9.22,0.34
14,50.0,4.85,3.0,4.53,3.46,9.18,0.29
14,60.0,5.72,2.79,5.72,2.79,9.23,0.34
14,70.0,7.44,4.22,7.4,4.3,9.28,0.33
14,80.0,8.7,4.46,8.7,4.46,9.04,0.34
14,90.0,9.32,4.48,9.1,4.91,9.08,0.33
14,100.0,14.36,5.84,14.36,5.84,9.21,0.42
15,0.0,0.0,0.0,0.0,0.0,5.07,0.15
15,10.0,0.9,0.58,-0.01,1.07,5.13,0.16
15,20.0,0.76,0.61,-0.01,0.97,5.27,0.18
15,30.0,1.0,0.84,0.29,1.28,5.38,0.21
15,40.0,1.36,1.05,0.63,1.6,5.54,0.2
15,50.0,2.62,2.04,2.21,2.48,5.74,0.23
15,60.0,2.43,1.71,1.51,2.56,5.77,0.24
15,70.0,3.03,2.69,2.1,3.47,5.77,0.22
15,80.0,2.98,2.61,2.85,2.74,5.88,0.21
15,90.0,3.95,2.96,3.52,3.47,5.8,0.26
15,100.0,4.64,4.15,4.64,4.15,5.98,0.28
16,0.0,0.0,0.0,0.0,0.0,5.83,0.17
16,10.0,0.84,0.5,0.22,0.95,5.91,0.22
16,20.0,1.27,0.84,1.07,1.09,5.99,0.24
16,30.0,1.23,0.93,0.83,1.3,6.09,0.17
16,40.0,2.84,1.78,2.66,2.05,6.15,0.2
16,50.0,3.88,2.95,3.53,3.37,6.19,0.19
16,60.0,3.35,2.69,3.19,2.88,6.38,0.24
16,70.0,4.86,3.33,4.52,3.78,6.31,0.18
