negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
K,30.0,1.97,1.57,-0.53,2.46,0.25,0.0
K,40.0,3.19,2.63,0.02,4.13,0.23,0.01
K,50.0,3.01,2.43,-0.99,3.74,0.2,0.04
K,60.0,5.24,3.77,-2.26,6.05,0.16,0.01
K,70.0,4.99,3.95,-1.58,6.16,0.16,0.01
K,80.0,5.12,4.65,-2.13,6.58,0.16,0.01
K,90.0,4.69,3.95,-1.72,5.89,0.22,0.04
K,100.0,2.34,4.49,2.34,4.49,0.24,0.01
J,0.0,0.0,0.0,0.0,0.0,0.21,0.04
J,10.0,1.05,0.86,-0.58,1.23,0.18,0.03
J,20.0,2.11,1.55,-0.3,2.6,0.24,0.01
J,30.0,2.09,1.23,-0.46,2.37,0.23,0.01
J,40.0,2.99,1.91,-1.41,3.25,0.24,0.01
J,50.0,2.82,3.38,-0.79,4.32,0.2,0.04
J,60.0,4.28,2.99,-1.93,4.85,0.23,0.01
J,70.0,4.57,3.36,-1.93,5.33,0.22,0.0
J,80.0,4.66,3.51,-1.99,5.48,0.19,0.02
J,90.0,5.94,3.48,-1.9,6.62,0.24,0.02
J,100.0,3.31,3.9,3.31,3.9,0.24,0.01
M,0.0,0.0,0.0,0.0,0.0,0.2,0.03
M,10.0,1.42,1.02,-0.31,1.72,0.16,0.01
M,20.0,1.74,1.1,-0.31,2.04,0.22,0.01
M,30.0,1.78,1.48,-0.02,2.31,0.22,0.0
M,40.0,3.33,2.94,-1.51,4.17,0.22,0.0
M,50.0,3.1,2.34,-1.59,3.55,0.22,0.0
M,60.0,4.67,2.84,-0.82,5.4,0.22,0.02
M,70.0,4.84,3.45,-1.48,5.76,0.2,0.03
M,80.0,4.78,4.54,-0.92,6.52,0.2,0.03
M,90.0,6.6,4.84,-1.19,8.1,0.23,0.01
M,100.0,1.21,2.6,1.21,2.6,0.22,0.03
V,0.0,0.68,0.51,-0.68,0.51,0.2,0.04
V,10.0,1.54,1.42,-1.17,1.73,0.23,0.02
V,20.0,2.54,2.01,-1.67,2.78,0.2,0.03
V,30.0,2.72,2.1,-1.65,3.02,0.17,0.03
