negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
13,30.0,1.32,0.87,-0.72,1.41,14.89,0.55
13,40.0,1.82,1.31,-0.51,2.19,15.2,0.63
13,50.0,1.76,1.27,-0.68,2.06,15.28,0.83
13,60.0,1.99,1.32,0.18,2.38,15.38,0.73
13,70.0,2.08,1.45,-0.27,2.52,15.18,0.73
13,80.0,2.45,1.45,-0.47,2.81,15.25,0.61
13,90.0,2.47,1.89,0.3,3.09,15.91,0.72
13,100.0,1.63,2.15,1.63,2.15,16.34,0.68
15,0.0,0.03,0.06,-0.03,0.06,14.2,0.49
15,10.0,0.53,0.34,-0.36,0.51,14.62,0.61
15,20.0,0.85,0.63,-0.15,1.05,14.89,0.55
15,30.0,1.04,0.91,-0.64,1.23,14.78,0.65
15,40.0,1.8,1.22,-0.67,2.07,14.77,0.78
15,50.0,1.42,1.06,-0.55,1.69,15.3,0.62
15,60.0,2.54,2.01,-1.12,3.04,15.73,0.88
15,70.0,2.19,1.39,-0.65,2.52,16.03,0.54
15,80.0,3.3,2.66,-1.34,4.02,16.18,0.67
15,90.0,3.37,2.83,-0.28,4.39,15.42,0.57
15,100.0,1.36,1.85,1.36,1.85,15.82,0.87
16,0.0,0.06,0.07,-0.06,0.07,14.42,0.64
16,10.0,0.59,0.41,0.0,0.72,14.29,0.67
16,20.0,0.78,0.75,-0.21,1.06,14.09,0.47
16,30.0,1.38,0.98,-0.3,1.67,14.44,0.59
16,40.0,1.53,1.13,-0.73,1.75,14.57,0.53
16,50.0,2.08,1.87,0.43,2.77,14.75,0.65
16,60.0,2.59,1.47,-0.79,2.88,14.84,0.57
16,70.0,2.3,1.92,-0.12,2.99,15.8,0.7
16,80.0,3.31,2.49,-0.85,4.05,15.98,0.61
16,90.0,2.57,2.11,-0.6,3.27,16.08,0.67
16,100.0,2.36,2.78,2.36,2.78,16.46,0.73
17,0.0,0.0,0.0,0.0,0.0,14.36,0.47
17,10.0,0.73,0.38,-0.15,0.81,14.25,0.43
17,20.0,1.23,0.72,0.12,1.42,14.69,0.35
17,30.0,1.51,1.11,-0.44,1.82,14.71,0.41
17,40.0,1.6,1.03,-0.85,1.7,14.79,0.42
17,50.0,2.49,1.9,-0.44,3.1,15.01,0.48
17,60.0,1.51,1.41,-0.73,1.94,15.14,0.65
17,70.0,3.04,1.71,-1.05,3.33,15.54,0.72
17,80.0,3.08,2.35,1.35,3.63,15.63,0.77
17,90.0,3.44,2.15,-1.56,3.74,15.62,0.61
17,100.0,2.16,2.04,2.16,2.04,16.21,0.58
18,0.0,0.44,0.24,-0.44,0.24,14.46,0.39
18,10.0,1.08,0.7,-0.86,0.95,14.55,0.27
18,20.0,1.15,0.72,-0.07,1.35,14.82,0.38
18,30.0,1.3,0.81,-0.63,1.39,15.26,0.57
18,40.0,1.82,1.3,-1.09,1.95,15.35,0.5
18,50.0,1.69,1.13,-0.0,2.03,15.47,0.58
18,60.0,1.83,1.67,0.53,2.42,16.21,0.6
18,70.0,3.24,1.98,-1.18,3.61,16.34,0.65
18,80.0,2.88,1.84,-0.09,3.42,16.66,0.63
18,90.0,2.21,1.83,-0.37,2.84,16.78,0.67
18,100.0,2.59,2.78,2.59,2.78,17.05,0.72
20,0.0,0.66,0.36,-0.66,0.36,14.96,0.3
20,10.0,0.95,0.53,-0.51,0.95,14.58,0.32
20,20.0,1.22,0.93,-0.74,1.34,14.61,0.4
20,30.0,1.43,0.84,-0.84,1.44,15.25,0.33
20,40.0,1.59,1.05,-0.97,1.65,15.54,0.43
20,50.0,1.9,1.2,-0.39,2.22,15.61,0.34
20,60.0,2.43,1.93,-1.08,2.91,15.52,0.49
20,70.0,2.61,1.65,-0.66,3.02,15.63,0.54
20,80.0,3.17,2.09,-0.66,3.74,15.61,0.49
20,90.0,2.5,1.61,0.61,2.91,15.91,0.7
20,100.0,1.89,2.6,1.89,2.6,16.25,0.52
22,0.0,1.77,0.4,-1.77,0.4,14.17,0.28
22,10.0,1.85,0.95,-1.85,0.95,14.01,0.37
22,20.0,2.19,1.46,-2.16,1.51,14.72,0.39
22,30.0,2.17,1.52,-1.97,1.77,15.03,0.34
22,40.0,1.67,1.46,-1.17,1.88,15.58,0.33
22,50.0,2.87,1.57,-1.28,3.02,17.02,0.62
22,60.0,2.07,1.7,-1.14,2.42,17.38,0.4
22,70.0,2.17,2.02,-1.0,2.79,17.26,0.71
22,80.0,3.07,2.1,-0.68,3.66,16.84,0.38
22,90.0,3.48,2.52,-1.71,3.94,17.51,0.49
22,100.0,2.16,2.29,2.16,2.29,17.44,0.67
24,0.0,0.64,0.5,-0.64,0.5,15.05,0.33
24,10.0,0.81,0.53,-0.58,0.77,14.67,0.19
24,20.0,1.17,0.79,-0.76,1.19,15.15,0.32
24,30.0,1.59,1.23,-1.32,1.52,15.0,0.37
24,40.0,2.55,1.66,-1.7,2.52,14.85,0.5
24,50.0,2.69,1.78,-1.08,3.04,15.15,0.42
24,60.0,2.46,1.84,-1.54,2.66,15.9,0.56
24,70.0,2.47,1.89,-1.26,2.84,16.1,0.56
24,80.0,3.14,2.77,-0.72,4.13,16.51,0.68
24,90.0,3.61,2.58,1.29,4.25,16.64,0.57
24,100.0,2.78,3.18,2.78,3.18,16.37,0.74
