negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
13,30.0,44.16,8.02,-44.16,8.02,0.72,0.03
13,40.0,34.57,7.37,-34.57,7.37,0.73,0.03
13,50.0,31.0,6.78,-31.0,6.78,0.72,0.02
13,60.0,23.76,3.23,-23.76,3.23,0.72,0.03
13,70.0,19.79,3.26,-19.79,3.26,0.72,0.02
13,80.0,14.31,2.42,-14.31,2.42,0.72,0.02
13,90.0,8.61,0.98,-8.61,0.98,0.71,0.02
13,100.0,0.24,0.56,0.24,0.56,0.74,0.03
15,0.0,3.72,0.39,-3.72,0.39,0.19,0.01
15,10.0,4.34,0.73,-4.34,0.73,0.42,0.02
15,20.0,10.75,4.33,-10.75,4.33,0.53,0.01
15,30.0,58.02,10.64,-58.02,10.64,0.65,0.03
15,40.0,26.34,14.15,-26.34,14.15,0.69,0.03
15,50.0,14.69,7.21,-14.69,7.21,0.72,0.03
15,60.0,14.26,8.91,-14.26,8.91,0.7,0.01
15,70.0,13.08,7.51,-13.08,7.51,0.72,0.02
15,80.0,9.66,4.25,-9.66,4.25,0.71,0.03
15,90.0,6.51,3.18,-6.44,3.32,0.72,0.02
15,100.0,0.37,0.73,0.37,0.73,0.73,0.04
16,0.0,2.89,0.36,-2.89,0.36,0.15,0.01
16,10.0,3.25,0.43,-3.25,0.43,0.39,0.02
16,20.0,6.17,3.1,-6.17,3.1,0.51,0.02
16,30.0,53.51,17.17,-53.51,17.17,0.62,0.02
16,40.0,16.11,8.68,-16.11,8.68,0.67,0.02
16,50.0,14.99,11.45,-14.99,11.45,0.7,0.02
16,60.0,15.64,9.9,-15.64,9.9,0.71,0.02
16,70.0,13.73,7.56,-13.73,7.56,0.7,0.02
16,80.0,9.76,5.4,-9.76,5.4,0.72,0.02
16,90.0,5.84,3.18,-5.79,3.27,0.72,0.03
16,100.0,0.49,0.78,0.49,0.78,0.75,0.04
17,0.0,2.38,0.16,-2.38,0.16,0.14,0.01
17,10.0,2.7,0.36,-2.7,0.36,0.39,0.02
17,20.0,4.66,3.0,-4.66,3.0,0.51,0.01
17,30.0,51.2,15.95,-51.2,15.95,0.63,0.03
17,40.0,28.89,17.21,-28.89,17.21,0.72,0.07
17,50.0,15.9,6.96,-15.9,6.96,0.7,0.02
17,60.0,15.78,7.39,-15.78,7.39,0.71,0.03
17,70.0,12.92,6.1,-12.92,6.1,0.72,0.03
17,80.0,10.12,5.96,-10.12,5.96,0.72,0.03
17,90.0,6.04,2.9,-6.04,2.9,0.72,0.02
17,100.0,0.39,0.83,0.39,0.83,0.74,0.05
18,0.0,12.39,0.72,-12.39,0.72,0.48,0.02
18,10.0,15.78,3.59,-15.78,3.59,0.57,0.02
18,20.0,32.38,13.0,-32.38,13.0,0.62,0.02
18,30.0,38.81,13.69,-38.81,13.69,0.73,0.04
18,40.0,23.23,5.41,-23.23,5.41,0.73,0.03
18,50.0,22.11,4.94,-22.11,4.94,0.73,0.02
18,60.0,19.55,3.69,-19.55,3.69,0.72,0.02
18,70.0,18.14,3.85,-18.14,3.85,0.72,0.02
18,80.0,12.53,2.53,-12.53,2.53,0.72,0.02
18,90.0,7.75,1.53,-7.75,1.53,0.72,0.02
18,100.0,0.42,0.69,0.42,0.69,0.75,0.05
20,0.0,12.19,0.87,-12.19,0.87,0.45,0.02
20,10.0,16.28,2.13,-16.28,2.13,0.56,0.02
20,20.0,33.49,14.41,-33.49,14.41,0.61,0.02
20,30.0,38.82,12.08,-38.82,12.08,0.71,0.02
20,40.0,25.29,5.76,-25.29,5.76,0.72,0.02
20,50.0,24.59,4.95,-24.59,4.95,0.72,0.03
20,60.0,21.85,4.03,-21.85,4.03,0.71,0.01
20,70.0,17.65,2.49,-17.65,2.49,0.7,0.02
20,80.0,14.06,2.46,-14.06,2.46,0.71,0.02
20,90.0,7.67,1.4,-7.67,1.4,0.71,0.02
20,100.0,0.36,0.84,0.36,0.84,0.74,0.06
22,0.0,3.14,0.24,-3.14,0.24,0.16,0.01
22,10.0,4.29,0.6,-4.29,0.6,0.38,0.02
22,20.0,8.57,3.47,-8.57,3.47,0.51,0.02
22,30.0,57.16,15.87,-57.16,15.87,0.64,0.03
22,40.0,39.75,16.46,-39.75,16.46,0.7,0.03
22,50.0,37.98,12.42,-37.98,12.42,0.7,0.03
22,60.0,30.58,8.37,-30.58,8.37,0.72,0.02
22,70.0,25.51,5.59,-25.51,5.59,0.72,0.03
22,80.0,17.03,3.4,-17.03,3.4,0.71,0.02
22,90.0,8.79,1.76,-8.79,1.76,0.72,0.02
22,100.0,0.21,0.53,0.21,0.53,0.74,0.04
24,0.0,9.22,0.8,-9.22,0.8,0.35,0.02
24,10.0,11.17,1.41,-11.17,1.41,0.49,0.02
24,20.0,35.8,11.82,-35.8,11.82,0.6,0.03
24,30.0,51.78,10.69,-51.78,10.69,0.72,0.02
24,40.0,37.78,9.98,-37.78,9.98,0.72,0.02
24,50.0,33.35,6.34,-33.35,6.34,0.72,0.03
24,60.0,28.38,5.5,-28.38,5.5,0.72,0.02
24,70.0,22.68,3.61,-22.68,3.61,0.71,0.02
24,80.0,16.61,2.94,-16.61,2.94,0.71,0.02
24,90.0,9.04,1.49,-9.04,1.49,0.71,0.02
24,100.0,0.16,0.41,0.16,0.41,0.73,0.05
