negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
1,0.0,6.39,0.96,-6.39,0.96,8.06,0.19
1,10.0,6.01,1.1,-6.01,1.1,7.64,0.4
1,20.0,5.21,1.2,-5.21,1.2,7.85,0.35
1,30.0,3.96,1.48,-3.94,1.53,7.74,0.25
1,40.0,3.66,2.21,-3.44,2.54,7.83,0.33
1,50.0,6.37,2.95,-6.07,3.51,7.88,0.34
1,60.0,4.72,1.94,-4.72,1.94,8.25,0.34
1,70.0,2.99,1.84,-2.29,2.67,8.36,0.4
1,80.0,1.95,1.62,-0.5,2.49,8.36,0.46
1,90.0,3.49,2.48,3.49,2.48,8.92,0.73
1,100.0,37.22,21.14,37.22,21.14,7.61,0.54
3,0.0,1.35,0.0,-1.35,0.0,7.43,0.19
3,10.0,1.97,1.2,-1.97,1.2,6.51,0.34
3,20.0,1.9,1.31,-1.54,1.72,6.73,0.29
3,30.0,2.23,1.42,-1.91,1.82,6.81,0.33
3,40.0,2.2,1.41,-1.1,2.36,6.46,0.42
3,50.0,2.81,1.94,0.17,3.41,7.06,0.56
3,60.0,2.53,1.72,0.04,3.05,7.15,0.38
3,70.0,2.1,2.2,0.43,3.01,7.8,0.39
3,80.0,3.46,3.5,1.98,4.51,7.89,0.41
3,90.0,3.34,2.1,3.34,2.1,8.42,0.54
3,100.0,44.51,17.59,44.51,17.59,7.71,0.56
6,0.0,1.35,0.0,-1.35,0.0,7.34,0.37
6,10.0,1.2,0.41,0.11,1.26,6.66,0.3
6,20.0,1.48,0.84,-0.03,1.7,6.86,0.36
6,30.0,1.83,1.43,-0.12,2.32,6.76,0.44
6,40.0,1.85,1.55,0.02,2.42,6.91,0.25
6,50.0,2.27,1.18,1.35,2.18,7.17,0.39
6,60.0,2.3,1.67,-0.28,2.83,7.41,0.43
6,70.0,2.78,2.69,1.1,3.7,8.12,0.58
6,80.0,2.18,1.47,0.36,2.6,8.39,0.37
6,90.0,4.19,2.45,4.19,2.45,8.17,0.62
6,100.0,39.47,19.8,39.47,19.8,7.29,0.5
7,0.0,8.07,1.53,-8.07,1.53,6.47,0.19
7,10.0,7.17,2.54,-7.17,2.54,6.64,0.22
7,20.0,6.46,3.89,-6.46,3.89,6.51,0.34
7,30.0,6.11,3.33,-5.46,4.3,6.91,0.2
7,40.0,6.28,4.61,-5.41,5.6,6.97,0.24
7,50.0,6.55,4.3,-6.54,4.32,7.14,0.27
7,60.0,5.82,4.0,-5.48,4.45,10.37,1.79
7,70.0,5.16,3.6,-3.79,5.02,11.31,0.71
7,80.0,4.75,2.09,-4.11,3.18,11.31,0.92
7,90.0,6.04,7.95,6.04,7.95,8.77,1.07
7,100.0,27.39,16.54,27.39,16.54,7.85,0.51
8,0.0,22.85,2.91,-22.85,2.91,7.6,0.23
8,10.0,20.18,2.91,-20.18,2.91,7.76,0.26
8,20.0,18.81,3.39,-18.81,3.39,7.93,0.27
8,30.0,16.49,3.37,-16.49,3.37,7.94,0.37
8,40.0,15.04,4.26,-15.04,4.26,8.21,0.23
8,50.0,11.24,4.24,-11.24,4.24,8.49,0.41
8,60.0,9.49,4.47,-9.49,4.47,8.72,0.43
8,70.0,8.88,4.4,-8.64,4.85,8.87,0.55
8,80.0,5.12,3.02,-3.85,4.54,8.9,0.55
8,90.0,12.22,15.7,12.22,15.7,8.19,0.58
