negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
K,30.0,6.96,3.57,1.38,7.7,0.21,0.01
K,40.0,7.62,6.52,-1.99,9.83,0.22,0.01
K,50.0,8.09,6.41,-6.38,8.11,0.23,0.01
K,60.0,14.21,9.78,-8.46,15.03,0.23,0.01
K,70.0,16.06,9.3,-11.98,14.17,0.24,0.01
K,80.0,11.84,6.94,-6.98,11.82,0.25,0.01
K,90.0,8.57,3.83,-3.97,8.5,0.25,0.01
K,100.0,5.61,9.54,5.61,9.54,0.24,0.01
J,0.0,0.0,0.0,-0.0,0.0,0.17,0.02
J,10.0,4.82,0.57,4.82,0.57,0.19,0.01
J,20.0,4.11,2.44,4.06,2.54,0.2,0.01
J,30.0,4.31,3.38,-0.67,5.43,0.22,0.01
J,40.0,4.84,4.61,-1.28,6.57,0.23,0.01
J,50.0,12.35,9.86,-9.62,12.53,0.24,0.01
J,60.0,11.09,9.23,-5.21,13.45,0.25,0.01
J,70.0,15.06,10.7,-14.44,11.52,0.25,0.01
J,80.0,13.83,6.89,-7.49,13.52,0.26,0.01
J,90.0,8.97,3.56,-1.49,9.54,0.24,0.01
J,100.0,8.8,10.98,8.8,10.98,0.24,0.01
M,0.0,0.01,0.01,-0.01,0.01,0.17,0.0
M,10.0,4.12,0.81,4.12,0.81,0.2,0.01
M,20.0,4.61,2.39,4.1,3.18,0.2,0.01
M,30.0,4.28,2.82,0.9,5.05,0.22,0.02
M,40.0,8.1,6.7,-6.93,7.91,0.22,0.01
M,50.0,15.11,11.82,-13.1,14.02,0.24,0.01
M,60.0,13.13,9.79,-11.17,11.98,0.25,0.01
M,70.0,15.75,10.5,-12.64,14.09,0.25,0.01
M,80.0,10.83,7.69,-3.55,12.8,0.25,0.01
M,90.0,10.19,6.94,-0.37,12.32,0.25,0.01
M,100.0,6.67,9.51,6.67,9.51,0.24,0.01
V,0.0,0.02,0.03,-0.02,0.03,0.15,0.01
V,10.0,4.44,0.65,4.44,0.65,0.17,0.01
V,20.0,4.75,2.12,4.75,2.12,0.18,0.01
V,30.0,6.0,5.18,-2.73,7.44,0.19,0.01
V,40.0,6.12,4.9,-3.43,7.05,0.21,0.01
V,50.0,9.05,8.02,-3.78,11.49,0.22,0.01
V,60.0,14.07,12.41,-8.28,16.83,0.23,0.01
V,70.0,12.88,8.4,-10.65,11.09,0.24,0.01
