negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
1,0.0,1.35,0.0,-1.35,0.0,7.77,0.34
1,10.0,3.89,1.57,3.89,1.57,7.05,0.28
1,20.0,3.14,1.52,3.14,1.52,7.71,0.29
1,30.0,9.83,2.2,9.83,2.2,7.7,0.24
1,40.0,10.77,2.27,10.77,2.27,7.55,0.28
1,50.0,13.32,2.57,13.32,2.57,7.98,0.38
1,60.0,12.26,3.13,12.26,3.13,8.08,0.25
1,70.0,11.88,3.51,11.88,3.51,8.21,0.3
1,80.0,9.84,4.69,9.84,4.69,8.55,0.32
1,90.0,9.35,4.53,9.35,4.53,8.5,0.31
1,100.0,36.19,24.78,36.19,24.78,7.78,0.47
3,0.0,1.35,0.0,-1.35,0.0,7.54,0.24
3,10.0,1.26,0.55,-0.15,1.37,7.1,0.32
3,20.0,1.52,1.21,0.47,1.88,7.36,0.18
3,30.0,1.85,1.77,1.5,2.07,7.37,0.25
3,40.0,3.71,2.0,3.7,2.02,7.6,0.24
3,50.0,4.8,2.58,4.46,3.14,7.62,0.25
3,60.0,6.94,4.54,4.72,6.82,7.78,0.36
3,70.0,7.36,4.66,5.9,6.41,7.75,0.35
3,80.0,7.5,4.66,6.28,6.21,7.9,0.39
3,90.0,14.55,13.95,14.55,13.95,7.61,0.47
3,100.0,45.19,27.07,45.19,27.07,7.28,0.46
6,0.0,1.66,0.84,-1.66,0.84,8.09,0.45
6,10.0,3.41,1.51,3.41,1.51,8.19,0.4
6,20.0,5.62,1.59,5.62,1.59,7.98,0.36
6,30.0,6.09,1.91,6.09,1.91,7.92,0.31
6,40.0,6.94,2.26,6.94,2.26,8.41,0.43
6,50.0,6.58,2.94,6.53,3.05,8.51,0.53
6,60.0,6.24,3.7,6.24,3.7,8.67,0.26
6,70.0,8.0,4.14,7.74,4.6,8.91,0.5
6,80.0,8.91,7.22,7.43,8.73,8.86,0.6
6,90.0,9.31,5.42,9.31,5.42,8.71,0.63
6,100.0,34.6,23.62,34.6,23.62,7.93,0.52
7,0.0,5.69,1.74,-5.69,1.74,5.92,0.32
7,10.0,5.95,2.37,-5.95,2.37,5.52,0.36
7,20.0,6.06,4.07,-5.73,4.51,5.57,0.32
7,30.0,4.34,3.7,-3.92,4.15,5.74,0.32
7,40.0,5.39,3.86,-2.39,6.18,5.85,0.34
7,50.0,5.98,3.72,-2.83,6.45,6.26,0.32
7,60.0,3.85,3.24,-0.32,5.02,5.77,0.38
7,70.0,6.5,6.65,3.8,8.48,5.7,0.47
7,80.0,10.84,10.68,10.35,11.15,5.73,0.43
7,90.0,20.28,10.08,20.28,10.08,5.48,0.34
