negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
V,40.0,2.47,1.85,-0.96,2.93,16.79,0.41
V,50.0,3.24,2.31,-1.82,3.54,16.64,0.51
V,60.0,3.38,2.18,-1.5,3.74,16.57,0.46
V,70.0,4.94,4.38,0.47,6.58,16.58,0.77
V,80.0,4.44,3.45,1.29,5.47,16.66,0.73
V,90.0,4.32,3.28,1.49,5.21,17.17,0.89
V,100.0,9.84,7.21,9.84,7.21,16.77,0.79
L,0.0,0.0,0.0,0.0,0.0,18.92,0.4
L,10.0,0.87,0.69,-0.12,1.1,18.37,0.43
L,20.0,1.33,0.97,0.65,1.52,17.35,0.39
L,30.0,1.77,1.73,0.29,2.46,17.19,0.36
L,40.0,2.26,1.7,0.29,2.81,17.02,0.44
L,50.0,1.98,1.87,1.41,2.33,16.92,0.49
L,60.0,4.03,3.06,2.2,4.56,17.26,0.63
L,70.0,3.41,2.57,0.52,4.24,16.51,0.51
L,80.0,6.41,4.47,5.19,5.84,16.44,0.67
L,90.0,4.87,4.1,2.68,5.78,16.73,0.59
L,100.0,6.41,5.52,6.41,5.52,16.81,0.73
A,0.0,0.0,0.0,0.0,0.0,18.18,0.29
A,10.0,1.29,0.83,0.18,1.53,17.81,0.33
A,20.0,1.49,1.0,-0.31,1.76,17.41,0.31
A,30.0,2.13,1.65,0.06,2.69,17.58,0.38
A,40.0,2.43,1.83,-0.21,3.03,17.13,0.49
A,50.0,3.14,2.34,2.14,3.28,16.86,0.54
A,60.0,4.15,2.15,2.25,4.09,16.78,0.53
A,70.0,4.85,3.82,1.05,6.08,16.63,0.5
A,80.0,4.17,3.1,3.15,4.13,16.91,0.74
A,90.0,5.51,4.0,4.16,5.39,17.13,0.66
A,100.0,9.01,8.09,9.01,8.09,16.77,0.68
T,0.0,0.0,0.0,0.0,0.0,18.19,0.27
T,10.0,0.9,0.75,-0.26,1.14,18.15,0.42
T,20.0,1.54,1.16,-0.34,1.9,17.53,0.27
T,30.0,1.59,1.04,0.12,1.9,17.1,0.32
T,40.0,2.02,1.21,0.34,2.33,17.01,0.37
T,50.0,3.25,2.57,1.76,3.75,16.97,0.58
T,60.0,3.04,2.32,1.25,3.61,16.67,0.69
T,70.0,5.0,3.61,1.58,5.96,16.54,0.57
T,80.0,6.57,5.5,3.93,7.61,16.69,0.75
T,90.0,5.26,4.02,3.31,5.73,17.09,0.89
T,100.0,5.59,4.06,5.59,4.06,16.8,1.01
D,0.0,0.0,0.0,0.0,0.0,18.4,0.33
D,10.0,1.1,0.61,0.22,1.23,17.91,0.4
D,20.0,1.69,1.12,-0.6,1.94,17.5,0.33
D,30.0,1.47,1.01,-0.25,1.77,17.12,0.31
D,40.0,2.39,1.26,0.42,2.67,17.11,0.45
D,50.0,3.37,1.98,1.47,3.62,16.96,0.5
D,60.0,3.78,2.84,2.12,4.23,16.92,0.72
D,70.0,4.82,3.32,1.65,5.62,16.93,0.45
D,80.0,5.44,4.08,1.76,6.57,16.04,0.6
D,90.0,5.48,3.74,2.8,6.01,16.62,0.6
D,100.0,6.02,3.16,6.02,3.16,16.77,0.61
E,0.0,0.0,0.0,0.0,0.0,18.25,0.22
E,10.0,0.99,0.74,0.03,1.23,18.14,0.33
E,20.0,1.47,1.0,-0.57,1.68,17.5,0.44
E,30.0,2.15,1.25,0.03,2.49,16.94,0.37
E,40.0,2.54,2.06,0.77,3.18,17.39,0.5
E,50.0,2.74,2.11,0.32,3.45,16.84,0.58
E,60.0,3.26,2.31,1.73,3.6,16.59,0.51
E,70.0,4.38,3.34,2.02,5.12,16.72,0.59
E,80.0,5.71,4.34,3.74,6.12,16.39,0.71
E,90.0,4.55,3.4,3.73,4.29,16.71,0.74
E,100.0,6.11,5.47,6.11,5.47,16.85,0.82
P,0.0,0.0,0.0,0.0,0.0,18.38,0.21
P,10.0,1.07,0.84,-0.61,1.22,18.08,0.39
P,20.0,1.55,1.02,0.08,1.85,17.72,0.37
P,30.0,2.59,2.3,0.22,3.46,17.04,0.45
P,40.0,2.46,1.79,0.42,3.01,16.82,0.29
P,50.0,3.86,2.23,0.15,4.45,16.68,0.43
P,60.0,3.17,2.68,1.79,3.74,16.57,0.53
P,70.0,3.51,2.93,1.34,4.38,16.43,0.62
P,80.0,5.6,4.24,2.2,6.67,16.39,0.67
P,90.0,6.15,4.27,4.92,5.64,16.65,0.61
P,100.0,8.25,6.02,8.25,6.02,17.12,0.78
J,0.0,0.0,0.0,0.0,0.0,19.0,0.34
J,10.0,1.26,0.9,0.21,1.54,18.2,0.42
