alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,1.35,0.06,-1.35,0.06,6.96,0.74
10.0,1.66,0.73,-1.65,0.74,6.98,0.65
20.0,1.67,0.88,-1.64,0.93,7.44,0.66
30.0,1.71,1.44,-1.5,1.66,7.23,0.2
40.0,2.36,1.86,-1.67,2.5,7.23,0.67
50.0,2.64,1.98,-0.95,3.16,7.95,0.92
60.0,3.97,3.34,0.43,5.17,7.32,0.61
70.0,3.62,2.43,0.82,4.28,8.13,0.85
80.0,3.78,2.69,1.43,4.42,7.86,0.62
90.0,4.73,4.65,4.1,5.22,8.13,1.06
100.0,8.07,7.05,8.07,7.05,7.61,0.65
