negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
K,30.0,2.78,1.78,-0.13,3.29,0.07,0.0
K,40.0,2.54,2.26,0.09,3.4,0.07,0.0
K,50.0,3.78,3.0,-0.13,4.83,0.07,0.0
K,60.0,5.43,3.97,-0.64,6.69,0.07,0.0
K,70.0,5.55,4.52,-0.72,7.13,0.07,0.0
K,80.0,4.83,4.07,-2.0,5.99,0.07,0.0
K,90.0,4.74,3.41,0.32,5.83,0.07,0.0
K,100.0,2.07,3.8,2.07,3.8,0.07,0.0
J,0.0,0.0,0.0,0.0,0.0,0.07,0.01
J,10.0,1.21,0.85,-0.14,1.48,0.07,0.0
J,20.0,2.17,1.84,-0.17,2.84,0.07,0.0
J,30.0,2.27,1.52,-0.1,2.73,0.07,0.0
J,40.0,3.46,2.4,-0.58,4.18,0.07,0.0
J,50.0,3.73,2.81,-0.34,4.66,0.07,0.0
J,60.0,3.76,2.86,-0.16,4.72,0.07,0.01
J,70.0,5.05,3.89,-1.21,6.26,0.07,0.0
J,80.0,5.65,3.77,-0.26,6.79,0.07,0.0
J,90.0,5.91,4.01,-0.43,7.13,0.07,0.0
J,100.0,3.34,5.68,3.34,5.68,0.07,0.0
M,0.0,0.68,1.19,-0.68,1.19,0.07,0.0
M,10.0,1.83,1.71,-1.17,2.22,0.07,0.0
M,20.0,2.06,1.75,-1.15,2.45,0.07,0.0
M,30.0,2.82,1.85,-0.6,3.32,0.07,0.0
M,40.0,3.69,2.98,-0.87,4.66,0.07,0.0
M,50.0,4.06,2.25,-0.6,4.6,0.07,0.0
M,60.0,5.27,3.55,-0.85,6.3,0.07,0.0
M,70.0,4.59,3.18,0.51,5.56,0.07,0.0
M,80.0,6.13,3.97,-0.4,7.29,0.08,0.0
M,90.0,4.63,3.15,1.15,5.48,0.08,0.0
M,100.0,3.0,4.62,3.0,4.62,0.08,0.01
V,0.0,3.62,1.56,-3.62,1.56,0.07,0.0
V,10.0,3.31,1.77,-3.24,1.9,0.07,0.0
V,20.0,3.01,1.95,-2.84,2.2,0.08,0.0
V,30.0,3.92,2.3,-2.84,3.55,0.07,0.0
V,40.0,4.37,2.98,-2.93,4.4,0.07,0.0
V,50.0,6.46,4.89,-3.24,7.43,0.08,0.0
V,60.0,4.12,3.17,-2.15,4.73,0.08,0.0
V,70.0,5.59,4.39,-0.04,7.11,0.08,0.0
V,80.0,5.49,4.4,-0.35,7.03,0.08,0.01
V,90.0,5.77,2.85,-0.63,6.41,0.07,0.0
V,100.0,3.14,5.3,3.14,5.3,0.07,0.0
F,0.0,0.0,0.0,0.0,0.0,0.07,0.0
F,10.0,1.14,0.74,0.29,1.33,0.07,0.0
