alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.04,0.07,-0.04,0.07,8.89,0.15
10.0,0.69,0.39,-0.12,0.78,8.94,0.16
20.0,1.51,1.28,-0.42,1.94,8.92,0.08
30.0,1.57,1.32,-0.36,2.02,9.11,0.18
40.0,1.78,1.2,-0.5,2.09,9.18,0.18
50.0,2.04,1.37,-0.07,2.46,9.12,0.13
60.0,2.58,2.17,-0.23,3.36,9.26,0.2
70.0,2.77,2.2,0.08,3.54,9.29,0.25
80.0,2.55,2.08,0.7,3.22,9.25,0.17
90.0,2.98,2.27,0.56,3.71,9.37,0.25
100.0,4.79,4.34,4.79,4.34,9.37,0.19
