negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
2,0.0,3.94,0.0,-3.94,0.0,12.67,1.22
2,10.0,1.21,0.69,-1.21,0.69,12.14,1.4
2,20.0,1.5,0.84,-1.5,0.84,12.16,1.29
2,30.0,1.46,0.64,-1.45,0.68,12.04,1.17
2,40.0,1.57,0.94,-0.85,1.63,11.52,1.14
2,50.0,1.15,0.96,-0.02,1.5,11.63,1.28
2,60.0,1.45,1.05,0.79,1.6,11.72,1.41
2,70.0,2.09,1.53,1.81,1.85,12.1,1.45
2,80.0,5.17,2.26,5.17,2.26,12.48,1.17
2,90.0,12.71,4.13,12.71,4.13,12.4,1.26
2,100.0,92.56,12.21,92.56,12.21,7.27,1.88
3,0.0,3.94,0.0,-3.94,0.0,11.99,1.38
3,10.0,1.14,0.57,-1.04,0.74,10.95,1.13
3,20.0,1.2,0.77,-1.02,1.0,11.46,1.07
3,30.0,1.31,0.88,-1.07,1.16,11.5,1.29
3,40.0,1.33,0.92,-0.9,1.35,11.51,1.32
3,50.0,1.07,0.76,0.06,1.32,11.59,1.15
3,60.0,1.99,1.05,1.05,1.99,11.49,0.89
3,70.0,2.18,2.01,2.1,2.09,11.9,1.13
3,80.0,4.14,1.79,4.14,1.79,11.94,1.02
3,90.0,14.7,3.05,14.7,3.05,11.76,0.85
3,100.0,88.95,14.19,88.95,14.19,7.17,1.53
4,0.0,6.4,0.0,-6.4,0.0,11.59,1.15
4,10.0,2.73,0.78,-2.73,0.78,10.84,1.06
4,20.0,2.88,1.01,-2.88,1.01,10.48,0.79
4,30.0,2.32,1.4,-2.28,1.46,10.52,0.72
4,40.0,1.9,1.45,-1.83,1.53,10.42,0.48
4,50.0,2.15,1.27,-1.62,1.9,10.76,0.61
4,60.0,1.76,1.17,-0.5,2.05,11.22,0.88
4,70.0,2.64,2.3,2.26,2.67,11.92,0.71
4,80.0,4.96,2.07,4.96,2.07,13.2,0.51
4,90.0,21.06,17.85,21.06,17.85,12.57,1.59
4,100.0,85.17,15.24,85.17,15.24,8.2,1.47
5,0.0,8.45,0.76,-8.45,0.76,12.11,0.56
5,10.0,6.24,1.2,-6.24,1.2,11.84,0.35
5,20.0,5.87,1.51,-5.87,1.51,11.88,0.99
5,30.0,5.1,1.82,-5.1,1.82,11.92,0.5
5,40.0,4.15,1.77,-4.15,1.77,12.6,0.73
5,50.0,2.58,1.63,-2.45,1.82,12.14,0.52
5,60.0,2.03,1.71,-1.28,2.32,12.92,0.57
5,70.0,3.26,2.81,3.12,2.97,13.44,0.71
5,80.0,8.4,3.55,8.4,3.55,13.01,0.68
5,90.0,46.18,20.4,46.18,20.4,11.19,1.93
5,100.0,88.94,14.18,88.94,14.18,8.35,1.68
6,0.0,6.4,0.0,-6.4,0.0,12.56,0.38
6,10.0,3.8,0.97,-3.8,0.97,12.55,0.63
6,20.0,3.46,1.06,-3.46,1.06,12.16,0.61
6,30.0,3.57,1.18,-3.57,1.18,12.42,0.56
6,40.0,2.46,1.24,-2.46,1.24,12.14,0.64
6,50.0,2.13,1.63,-0.87,2.54,12.72,0.61
6,60.0,1.57,1.21,0.53,1.91,13.24,1.47
6,70.0,2.8,1.74,2.7,1.9,14.33,0.57
6,80.0,8.05,2.46,8.05,2.46,14.14,0.78
6,90.0,39.96,19.0,39.96,19.0,12.15,1.78
6,100.0,88.7,18.16,88.7,18.16,8.01,1.7
7,0.0,5.91,0.98,-5.91,0.98,13.32,0.54
7,10.0,1.89,1.05,-1.89,1.05,12.3,0.4
7,20.0,2.38,1.06,-2.29,1.25,11.53,0.44
7,30.0,1.99,1.18,-1.94,1.27,11.42,0.47
7,40.0,1.62,1.17,-1.62,1.17,11.82,0.64
7,50.0,1.61,1.32,-0.52,2.02,11.97,0.51
7,60.0,1.97,1.2,0.93,2.11,11.95,0.42
7,70.0,2.37,1.6,2.2,1.83,12.47,0.56
7,80.0,5.52,2.3,5.52,2.3,12.9,0.44
7,90.0,20.68,14.16,20.68,14.16,12.36,1.02
7,100.0,89.93,14.02,89.93,14.02,7.45,1.25
8,0.0,9.27,0.95,-9.27,0.95,11.91,0.51
8,10.0,7.6,1.15,-7.6,1.15,11.61,0.58
8,20.0,6.17,1.26,-6.17,1.26,11.39,0.6
8,30.0,5.54,2.02,-5.54,2.02,11.43,0.49
8,40.0,4.71,1.97,-4.71,1.97,11.55,0.71
8,50.0,2.18,1.72,-2.11,1.81,11.86,0.54
8,60.0,2.05,1.78,-1.39,2.33,12.57,0.5
8,70.0,2.14,1.59,1.51,2.19,12.61,0.64
8,80.0,7.83,2.44,7.83,2.44,12.44,0.43
8,90.0,46.5,22.02,46.5,22.02,10.48,1.73
8,100.0,88.7,14.56,88.7,14.56,7.38,1.29
9,0.0,15.08,0.79,-15.08,0.79,11.6,0.59
9,10.0,13.2,1.28,-13.2,1.28,11.73,0.64
9,20.0,11.56,1.7,-11.56,1.7,11.52,0.73
9,30.0,10.12,2.17,-10.12,2.17,11.73,0.59
9,40.0,8.25,2.17,-8.25,2.17,12.02,0.46
9,50.0,5.74,2.63,-5.62,2.87,12.03,0.65
9,60.0,3.65,2.44,-3.47,2.68,12.57,0.65
9,70.0,2.43,1.88,1.45,2.71,12.98,0.44
9,80.0,14.75,14.04,14.75,14.04,12.5,1.15
9,90.0,63.04,21.49,63.04,21.49,9.25,1.94
9,100.0,86.81,14.63,86.81,14.63,8.01,1.49
