alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,14.53,6.7,-14.53,6.7,0.15,0.01
10.0,12.1,5.11,-12.1,5.11,0.14,0.01
20.0,11.22,5.82,-11.22,5.82,0.14,0.01
30.0,9.42,5.22,-9.42,5.22,0.14,0.01
40.0,9.45,6.01,-9.35,6.16,0.15,0.01
50.0,7.63,3.27,-7.63,3.27,0.16,0.0
60.0,6.87,4.8,-5.87,5.99,0.16,0.01
70.0,5.17,4.07,-4.84,4.47,0.15,0.01
80.0,4.25,3.81,-3.19,4.74,0.14,0.01
90.0,4.72,3.06,-2.2,5.18,0.14,0.01
100.0,1.21,2.3,1.21,2.3,0.14,0.01
