negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
13,30.0,2.3,1.53,-2.2,1.67,5.24,0.23
13,40.0,2.42,1.52,-1.82,2.2,5.35,0.24
13,50.0,2.6,1.66,-1.62,2.63,5.39,0.26
13,60.0,3.75,2.78,-3.09,3.5,5.63,0.3
13,70.0,3.38,2.47,-2.31,3.49,5.74,0.28
13,80.0,4.9,3.09,-3.54,4.58,5.82,0.22
13,90.0,5.11,3.75,0.16,6.34,5.97,0.34
13,100.0,3.38,3.81,3.38,3.81,6.03,0.42
14,0.0,4.57,0.16,-4.57,0.16,9.05,0.27
14,10.0,2.9,1.01,-2.9,1.01,9.03,0.24
14,20.0,1.61,1.14,-0.68,1.85,9.06,0.3
14,30.0,2.34,1.88,0.93,2.85,9.2,0.33
14,40.0,1.99,1.77,1.3,2.32,9.22,0.39
14,50.0,3.32,2.34,2.58,3.14,9.22,0.33
14,60.0,3.66,2.68,3.34,3.08,9.29,0.31
14,70.0,6.4,4.31,6.13,4.69,9.43,0.29
14,80.0,7.72,5.0,7.69,5.04,9.51,0.35
14,90.0,8.7,4.32,8.7,4.32,9.42,0.29
14,100.0,16.72,4.76,16.72,4.76,9.39,0.36
15,0.0,1.42,0.05,-1.42,0.05,5.26,0.23
15,10.0,1.41,0.79,-1.41,0.79,5.41,0.26
15,20.0,1.2,0.76,-1.1,0.9,5.46,0.23
15,30.0,1.84,0.93,-1.05,1.78,5.58,0.21
15,40.0,2.0,1.4,-0.81,2.3,5.75,0.23
15,50.0,2.07,1.54,-1.19,2.29,5.81,0.29
15,60.0,2.94,2.1,-0.44,3.59,5.92,0.2
15,70.0,3.9,3.18,1.79,4.7,5.9,0.32
15,80.0,2.97,2.71,1.07,3.88,6.01,0.26
15,90.0,3.68,2.54,1.69,4.14,6.06,0.28
15,100.0,2.92,2.72,2.92,2.72,6.17,0.34
16,0.0,2.02,0.07,-2.02,0.07,5.89,0.13
16,10.0,0.79,0.58,-0.49,0.85,5.9,0.19
16,20.0,0.95,0.66,-0.2,1.14,6.09,0.18
16,30.0,1.83,1.24,1.2,1.86,6.16,0.19
16,40.0,3.0,1.97,1.88,3.05,6.24,0.23
16,50.0,2.6,2.62,1.23,3.48,6.35,0.24
16,60.0,4.21,3.21,3.5,3.98,6.37,0.27
16,70.0,4.24,2.84,3.09,4.07,6.47,0.29
16,80.0,4.51,3.88,3.59,4.75,6.37,0.33
16,90.0,6.85,5.71,6.52,6.09,6.47,0.28
16,100.0,6.84,4.93,6.84,4.93,6.49,0.24
17,0.0,3.7,0.15,-3.7,0.15,8.34,0.22
17,10.0,1.36,0.92,-1.31,1.0,8.46,0.26
17,20.0,1.5,1.05,0.46,1.78,8.68,0.33
17,30.0,3.07,1.74,2.24,2.73,8.72,0.29
17,40.0,3.46,2.54,3.16,2.91,8.96,0.31
17,50.0,4.68,2.91,4.68,2.91,9.0,0.29
17,60.0,5.52,3.58,5.5,3.61,9.15,0.29
17,70.0,7.22,2.78,7.22,2.78,9.27,0.47
17,80.0,7.76,3.62,7.76,3.62,9.21,0.25
17,90.0,10.36,3.95,10.36,3.95,9.21,0.26
17,100.0,13.57,4.93,13.57,4.93,9.29,0.35
18,0.0,1.28,0.02,-1.28,0.02,4.95,0.27
18,10.0,2.12,0.42,-2.12,0.42,4.97,0.24
18,20.0,2.89,0.78,-2.89,0.78,4.89,0.18
18,30.0,3.24,1.32,-3.2,1.39,5.14,0.29
18,40.0,4.0,1.78,-3.89,2.01,5.27,0.32
