negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
13,30.0,58.36,18.74,-44.66,41.98,0.53,0.02
13,40.0,48.14,18.72,-34.7,38.26,0.53,0.01
13,50.0,49.71,1.49,-38.32,31.7,0.54,0.01
13,60.0,42.94,6.72,-24.31,36.03,0.53,0.01
13,70.0,33.55,10.31,-19.32,29.3,0.54,0.02
13,80.0,26.69,18.05,-8.56,31.07,0.55,0.02
13,90.0,18.9,24.13,1.25,30.62,0.54,0.02
13,100.0,11.36,30.79,11.36,30.79,0.55,0.03
14,0.0,28.7,4.23,-28.7,4.23,0.22,0.01
14,10.0,18.9,4.78,-18.9,4.78,0.21,0.01
14,20.0,6.45,3.12,-6.45,3.12,0.21,0.01
14,30.0,4.05,2.78,1.09,4.79,0.21,0.01
14,40.0,10.92,4.01,10.81,4.29,0.22,0.01
14,50.0,19.05,5.44,19.05,5.44,0.21,0.01
14,60.0,26.36,6.25,26.36,6.25,0.22,0.01
14,70.0,36.25,9.01,36.25,9.01,0.22,0.02
14,80.0,40.35,9.66,40.35,9.66,0.22,0.01
14,90.0,33.45,23.59,24.49,32.79,0.21,0.0
14,100.0,6.26,21.46,6.26,21.46,0.22,0.0
15,0.0,0.0,0.0,-0.0,0.0,0.47,0.01
15,10.0,9.97,0.03,9.97,0.03,0.47,0.02
15,20.0,19.97,0.03,19.97,0.03,0.47,0.01
15,30.0,29.97,0.02,29.97,0.02,0.47,0.01
15,40.0,39.93,0.12,39.93,0.12,0.46,0.01
15,50.0,49.83,0.47,49.83,0.47,0.47,0.01
15,60.0,56.65,9.88,56.65,9.88,0.47,0.02
15,70.0,58.0,17.81,53.19,29.19,0.48,0.01
15,80.0,39.52,27.79,21.52,43.25,0.49,0.02
15,90.0,19.25,23.17,2.45,30.02,0.48,0.02
15,100.0,17.3,35.28,17.3,35.28,0.48,0.02
16,0.0,0.04,0.14,-0.04,0.14,0.35,0.01
16,10.0,9.9,0.25,9.9,0.25,0.36,0.01
16,20.0,19.78,0.35,19.78,0.35,0.37,0.01
16,30.0,29.75,0.33,29.75,0.33,0.36,0.02
16,40.0,37.35,7.66,37.35,7.66,0.36,0.01
16,50.0,45.04,10.14,41.37,20.5,0.37,0.02
16,60.0,51.14,12.28,41.53,32.27,0.37,0.01
16,70.0,41.17,21.28,14.06,44.16,0.36,0.01
16,80.0,25.92,16.16,-9.34,29.09,0.37,0.02
16,90.0,18.82,23.82,2.74,30.23,0.36,0.02
16,100.0,5.49,20.02,5.49,20.02,0.35,0.01
17,0.0,10.98,12.51,-10.98,12.51,0.22,0.01
17,10.0,13.04,17.2,-3.75,21.26,0.22,0.01
17,20.0,22.45,21.77,-0.62,31.27,0.23,0.01
17,30.0,31.14,20.37,-1.49,37.18,0.23,0.01
17,40.0,36.92,16.82,-0.97,40.56,0.23,0.01
17,50.0,44.91,10.33,-11.35,44.66,0.21,0.0
17,60.0,39.25,4.84,-30.79,24.82,0.22,0.01
17,70.0,31.65,8.55,-16.58,28.28,0.22,0.01
17,80.0,19.81,1.75,-19.81,1.75,0.22,0.01
17,90.0,10.17,0.13,-10.17,0.13,0.22,0.02
17,100.0,3.25,15.94,3.25,15.94,0.22,0.02
18,0.0,76.47,41.89,-76.47,41.89,0.65,0.12
18,10.0,73.63,30.48,-71.23,35.73,0.61,0.02
18,20.0,70.4,22.0,-64.0,36.66,0.62,0.02
18,30.0,66.8,10.85,-62.0,27.13,0.62,0.02
18,40.0,56.12,8.95,-44.68,35.12,0.61,0.02
18,50.0,49.55,2.1,-41.59,27.03,0.62,0.02
18,60.0,41.58,9.34,-19.22,38.04,0.62,0.02
18,70.0,36.73,17.48,-5.38,40.32,0.63,0.01
18,80.0,30.38,20.24,-0.02,36.5,0.63,0.01
18,90.0,26.85,30.54,11.65,38.96,0.62,0.02
18,100.0,7.93,26.91,7.93,26.91,0.63,0.03
20,0.0,16.11,30.9,-16.11,30.9,0.62,0.03
20,10.0,14.74,20.84,-0.7,25.52,0.63,0.02
20,20.0,33.21,26.57,-13.39,40.37,0.63,0.01
20,30.0,39.18,22.14,-15.18,42.37,0.62,0.02
20,40.0,43.93,15.89,-8.44,45.94,0.61,0.02
20,50.0,48.13,4.58,-22.29,42.91,0.63,0.03
20,60.0,41.27,5.33,-29.13,29.72,0.62,0.02
20,70.0,34.33,11.74,-18.47,31.24,0.62,0.02
20,80.0,32.73,23.69,2.33,40.34,0.62,0.02
20,90.0,24.65,28.83,9.45,36.73,0.63,0.02
20,100.0,11.72,31.74,11.72,31.74,0.62,0.01
24,0.0,0.0,0.0,-0.0,0.0,0.63,0.01
24,10.0,10.0,0.0,10.0,0.0,0.63,0.01
24,20.0,19.48,1.76,19.48,1.76,0.64,0.02
24,30.0,28.0,6.54,27.55,8.25,0.63,0.02
24,40.0,38.61,10.45,29.01,27.54,0.63,0.03
24,50.0,45.77,9.81,41.77,21.13,0.63,0.02
24,60.0,52.26,8.98,29.86,43.82,0.63,0.02
24,70.0,44.31,17.45,10.71,46.4,0.62,0.02
24,80.0,30.44,22.61,1.64,37.88,0.63,0.02
24,90.0,25.27,27.14,10.87,35.45,0.63,0.02
24,100.0,10.56,28.84,10.56,28.84,0.62,0.03
