negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
K,30.0,2.52,1.59,-0.4,2.95,0.07,0.0
K,40.0,4.19,3.53,-0.17,5.48,0.07,0.0
K,50.0,3.19,2.33,-0.01,3.95,0.07,0.0
K,60.0,5.31,3.23,0.16,6.21,0.07,0.0
K,70.0,4.5,3.77,-0.99,5.79,0.07,0.0
K,80.0,5.41,4.25,0.7,6.85,0.07,0.0
K,90.0,6.4,3.59,-1.88,7.1,0.07,0.0
K,100.0,1.68,2.8,1.68,2.8,0.07,0.0
J,0.0,0.0,0.0,0.0,0.0,0.07,0.0
J,10.0,1.03,0.75,-0.12,1.27,0.07,0.0
J,20.0,1.38,1.33,-0.35,1.89,0.07,0.0
J,30.0,2.42,1.83,-1.01,2.86,0.08,0.0
J,40.0,3.14,2.53,0.71,3.97,0.08,0.0
J,50.0,3.96,2.49,0.15,4.68,0.08,0.0
J,60.0,2.43,1.83,0.61,2.98,0.08,0.0
J,70.0,4.81,4.43,-2.49,6.04,0.08,0.0
J,80.0,6.73,4.1,0.52,7.86,0.08,0.01
J,90.0,5.13,2.91,-0.85,5.84,0.08,0.0
J,100.0,2.87,5.13,2.87,5.13,0.08,0.0
M,0.0,0.0,0.0,0.0,0.0,0.08,0.0
M,10.0,1.3,0.78,0.1,1.51,0.07,0.0
M,20.0,1.75,1.24,-0.49,2.08,0.08,0.0
M,30.0,2.56,1.8,0.17,3.12,0.08,0.0
M,40.0,2.64,1.65,-0.51,3.07,0.07,0.0
M,50.0,3.99,2.69,-1.23,4.65,0.08,0.01
M,60.0,3.65,4.02,-0.6,5.4,0.08,0.0
M,70.0,5.74,3.36,-0.96,6.58,0.08,0.0
M,80.0,4.6,4.05,-1.36,5.98,0.07,0.0
M,90.0,4.7,3.09,-0.67,5.59,0.07,0.0
M,100.0,2.52,4.06,2.52,4.06,0.07,0.0
V,0.0,0.22,0.37,-0.22,0.37,0.08,0.0
V,10.0,1.56,1.11,-0.69,1.79,0.07,0.0
V,20.0,2.07,1.75,-0.44,2.68,0.07,0.0
V,30.0,1.97,1.68,-0.54,2.53,0.07,0.0
V,40.0,3.4,1.85,-0.34,3.86,0.07,0.0
V,50.0,4.25,3.24,-1.57,5.1,0.07,0.0
V,60.0,3.77,2.96,-0.22,4.79,0.07,0.0
V,70.0,5.33,3.47,-0.01,6.36,0.07,0.0
V,80.0,5.13,3.28,-0.71,6.04,0.07,0.0
V,90.0,6.25,4.28,-1.64,7.4,0.07,0.0
V,100.0,2.7,3.52,2.7,3.52,0.07,0.0
F,0.0,0.0,0.0,0.0,0.0,0.07,0.0
F,10.0,1.28,0.92,-0.33,1.54,0.07,0.0
F,20.0,1.67,1.37,-0.86,1.98,0.08,0.0
F,30.0,2.3,1.79,-0.17,2.91,0.07,0.01
F,40.0,3.17,2.39,-1.48,3.69,0.07,0.0
F,50.0,3.23,2.06,-1.55,3.5,0.08,0.0
F,60.0,4.48,3.5,-1.13,5.57,0.08,0.0
F,70.0,3.61,3.22,-0.05,4.84,0.08,0.01
F,80.0,4.69,4.48,-1.33,6.35,0.07,0.0
F,90.0,5.32,4.46,1.16,6.84,0.08,0.0
F,100.0,2.57,3.93,2.57,3.93,0.08,0.0
R,0.0,0.0,0.0,0.0,0.0,0.08,0.01
R,10.0,1.11,0.83,-0.13,1.38,0.07,0.0
R,20.0,1.88,1.34,-0.14,2.3,0.08,0.0
R,30.0,2.23,1.46,-0.23,2.65,0.08,0.0
R,40.0,2.06,1.43,-0.2,2.5,0.08,0.0
R,50.0,4.18,2.7,-0.65,4.93,0.08,0.0
R,60.0,3.85,2.68,0.22,4.69,0.08,0.0
R,70.0,6.39,5.07,-0.33,8.15,0.08,0.0
R,80.0,5.81,3.9,0.83,6.95,0.08,0.0
R,90.0,6.71,4.27,-1.35,7.84,0.08,0.01
R,100.0,2.92,4.54,2.92,4.54,0.07,0.0
Q,0.0,0.0,0.0,0.0,0.0,0.08,0.0
Q,10.0,1.22,0.79,-0.22,1.44,0.08,0.0
Q,20.0,1.66,1.19,0.35,2.01,0.07,0.0
Q,30.0,2.42,1.88,-0.39,3.04,0.07,0.0
Q,40.0,3.16,2.77,-0.32,4.19,0.07,0.0
Q,50.0,3.93,2.88,-0.59,4.84,0.07,0.0
Q,60.0,3.95,3.45,0.27,5.24,0.07,0.0
Q,70.0,4.81,2.29,-0.61,5.29,0.07,0.0
Q,80.0,6.6,5.43,-0.31,8.54,0.07,0.0
Q,90.0,5.57,4.01,0.75,6.82,0.07,0.0
Q,100.0,2.4,3.9,2.4,3.9,0.07,0.0
Z,0.0,0.0,0.0,0.0,0.0,0.07,0.0
Z,10.0,1.07,0.68,0.04,1.27,0.07,0.0
Z,20.0,2.13,1.57,0.26,2.63,0.08,0.01
Z,30.0,2.19,1.31,0.07,2.55,0.08,0.0
Z,40.0,3.03,2.55,-0.65,3.9,0.07,0.0
Z,50.0,4.88,4.01,-0.16,6.32,0.07,0.0
Z,60.0,4.72,2.88,-0.48,5.51,0.08,0.0
Z,70.0,4.83,2.59,-0.2,5.48,0.08,0.0
Z,80.0,6.66,4.27,-1.37,7.79,0.08,0.0
Z,90.0,5.91,3.71,0.07,6.98,0.08,0.0
Z,100.0,2.43,3.58,2.43,3.58,0.08,0.0
S,0.0,0.0,0.0,0.0,0.0,0.08,0.0
S,10.0,1.0,0.91,0.08,1.35,0.08,0.0
S,20.0,1.47,1.14,-0.31,1.83,0.08,0.0
S,30.0,1.87,1.39,-0.46,2.29,0.08,0.0
S,40.0,2.86,2.25,-1.1,3.47,0.08,0.01
S,50.0,3.56,2.82,-0.56,4.5,0.08,0.0
S,60.0,4.85,3.58,0.24,6.02,0.08,0.0
S,70.0,3.89,2.54,0.42,4.63,0.08,0.0
S,80.0,4.07,3.56,-0.02,5.41,0.08,0.01
S,90.0,6.43,3.9,1.33,7.4,0.07,0.0
