alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.91,0.99,-0.91,0.99,0.37,0.09
10.0,5.88,1.97,-5.88,1.97,0.38,0.05
20.0,8.22,2.38,-8.22,2.38,0.39,0.08
30.0,9.16,3.25,-9.16,3.25,0.4,0.07
40.0,8.96,3.25,-8.96,3.25,0.4,0.07
50.0,8.82,2.76,-8.82,2.76,0.45,0.09
60.0,7.66,2.45,-7.66,2.45,0.41,0.08
70.0,3.89,1.94,-3.89,1.94,0.36,0.07
80.0,1.91,1.05,-0.87,2.0,0.42,0.07
90.0,5.27,2.18,5.27,2.18,0.41,0.11
100.0,12.52,2.29,12.52,2.29,0.4,0.08
