negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
K,30.0,11.53,8.09,-11.38,8.3,0.15,0.01
K,40.0,19.99,10.39,-19.99,10.39,0.16,0.01
K,50.0,21.53,9.43,-21.53,9.43,0.18,0.01
K,60.0,16.03,9.62,-14.97,11.19,0.19,0.01
K,70.0,13.2,9.01,-12.58,9.86,0.2,0.01
K,80.0,10.95,6.73,-8.87,9.3,0.22,0.01
K,90.0,5.87,3.63,-5.1,4.65,0.23,0.01
K,100.0,4.26,7.38,4.26,7.38,0.23,0.02
J,0.0,0.08,0.02,-0.08,0.02,0.06,0.0
J,10.0,2.01,0.44,2.01,0.44,0.11,0.0
J,20.0,1.71,1.2,0.06,2.09,0.13,0.01
J,30.0,14.08,9.12,-13.98,9.27,0.15,0.01
J,40.0,22.34,10.54,-22.34,10.54,0.17,0.01
J,50.0,25.55,10.39,-25.55,10.39,0.18,0.0
J,60.0,26.49,8.54,-26.49,8.54,0.19,0.01
J,70.0,20.0,8.05,-20.0,8.05,0.2,0.01
J,80.0,17.56,4.72,-17.56,4.72,0.23,0.02
J,90.0,8.87,3.78,-5.7,7.77,0.24,0.01
J,100.0,3.73,5.79,3.73,5.79,0.24,0.02
M,0.0,0.55,0.24,-0.55,0.24,0.1,0.01
M,10.0,0.67,0.51,-0.07,0.84,0.13,0.01
M,20.0,2.57,2.06,-1.84,2.73,0.14,0.01
M,30.0,10.49,5.03,-10.23,5.55,0.15,0.01
M,40.0,21.71,11.06,-21.71,11.06,0.18,0.01
M,50.0,16.0,8.39,-16.0,8.39,0.19,0.01
M,60.0,16.32,7.09,-16.32,7.09,0.2,0.01
M,70.0,13.76,7.31,-12.25,9.62,0.21,0.01
M,80.0,11.14,6.55,-7.37,10.62,0.22,0.01
M,90.0,8.18,3.12,-6.19,6.18,0.24,0.02
M,100.0,6.42,8.69,6.42,8.69,0.24,0.02
V,0.0,0.56,0.18,-0.56,0.18,0.08,0.0
V,10.0,0.72,0.75,0.51,0.9,0.12,0.01
V,20.0,2.5,1.82,-1.78,2.54,0.14,0.01
V,30.0,10.26,8.04,-9.95,8.41,0.16,0.01
V,40.0,14.41,8.93,-14.41,8.93,0.17,0.01
V,50.0,14.27,10.0,-13.74,10.72,0.19,0.01
V,60.0,15.42,7.68,-15.13,8.22,0.2,0.01
V,70.0,13.06,7.3,-12.32,8.49,0.2,0.01
V,80.0,11.6,7.25,-9.54,9.8,0.21,0.01
V,90.0,7.7,4.08,-3.95,7.77,0.23,0.01
V,100.0,4.0,5.24,4.0,5.24,0.23,0.01
F,0.0,0.08,0.02,-0.08,0.02,0.07,0.0
F,10.0,1.96,0.54,1.96,0.54,0.11,0.0
F,20.0,1.91,1.31,0.83,2.16,0.13,0.0
F,30.0,12.24,7.25,-12.24,7.25,0.15,0.01
F,40.0,19.11,6.76,-19.11,6.76,0.17,0.01
F,50.0,22.36,10.22,-22.29,10.38,0.18,0.01
F,60.0,18.96,8.36,-18.96,8.36,0.2,0.01
F,70.0,16.32,9.45,-15.64,10.54,0.21,0.01
F,80.0,12.25,6.31,-8.89,10.53,0.23,0.01
F,90.0,8.09,2.93,-6.64,5.48,0.23,0.01
F,100.0,2.0,5.41,2.0,5.41,0.24,0.01
R,0.0,0.12,0.06,-0.12,0.06,0.07,0.01
R,10.0,1.8,0.58,1.8,0.58,0.12,0.01
R,20.0,2.1,1.94,-0.64,2.79,0.14,0.01
R,30.0,12.81,8.5,-12.8,8.52,0.15,0.01
R,40.0,15.6,7.14,-15.6,7.14,0.17,0.01
R,50.0,15.82,11.45,-15.82,11.45,0.18,0.01
R,60.0,14.16,9.47,-14.13,9.5,0.2,0.01
R,70.0,10.74,7.31,-10.74,7.31,0.21,0.01
R,80.0,10.55,6.31,-8.69,8.69,0.22,0.01
R,90.0,7.99,3.06,-3.24,7.92,0.23,0.01
R,100.0,4.59,5.38,4.59,5.38,0.24,0.01
Q,0.0,0.06,0.03,-0.06,0.03,0.08,0.01
Q,10.0,2.19,0.54,2.19,0.54,0.12,0.01
Q,20.0,1.65,1.21,0.35,2.02,0.14,0.01
Q,30.0,9.4,4.81,-9.4,4.81,0.15,0.01
Q,40.0,17.29,8.63,-17.29,8.63,0.16,0.01
Q,50.0,19.72,9.51,-19.72,9.51,0.19,0.01
Q,60.0,14.05,8.22,-14.05,8.22,0.2,0.02
Q,70.0,12.32,7.5,-10.44,9.95,0.21,0.01
Q,80.0,12.34,6.37,-12.29,6.47,0.27,0.04
Q,90.0,7.43,4.01,-2.15,8.17,0.3,0.05
Q,100.0,5.53,7.09,5.53,7.09,0.24,0.01
Z,0.0,0.07,0.01,-0.07,0.01,0.07,0.01
Z,10.0,2.33,0.5,2.33,0.5,0.12,0.01
Z,20.0,2.08,1.27,1.66,1.78,0.13,0.01
Z,30.0,12.64,6.15,-12.14,7.08,0.15,0.01
Z,40.0,25.48,10.17,-25.48,10.17,0.17,0.01
Z,50.0,26.07,8.38,-26.07,8.38,0.18,0.01
Z,60.0,24.3,10.74,-24.3,10.74,0.19,0.01
Z,70.0,20.88,7.86,-20.88,7.86,0.21,0.01
Z,80.0,15.42,6.51,-15.42,6.51,0.22,0.01
Z,90.0,7.73,3.33,-4.7,6.99,0.22,0.01
Z,100.0,4.92,7.17,4.92,7.17,0.23,0.01
S,0.0,0.05,0.01,-0.05,0.01,0.07,0.0
S,10.0,2.38,0.6,2.38,0.6,0.12,0.01
S,20.0,1.53,1.05,0.65,1.74,0.14,0.01
S,30.0,9.85,6.82,-9.64,7.11,0.16,0.0
S,40.0,19.71,9.38,-19.55,9.72,0.17,0.01
S,50.0,23.69,10.81,-23.69,10.81,0.19,0.01
S,60.0,17.29,9.19,-17.29,9.19,0.2,0.01
S,70.0,14.38,9.06,-13.83,9.88,0.21,0.01
S,80.0,13.68,6.16,-13.24,7.05,0.22,0.01
S,90.0,8.57,5.27,-0.98,10.01,0.23,0.02
S,100.0,1.73,4.19,1.73,4.19,0.24,0.01
O,0.0,0.42,0.13,-0.42,0.13,0.07,0.0
O,10.0,0.98,0.7,0.94,0.75,0.11,0.0
O,20.0,1.81,1.77,-0.83,2.39,0.14,0.0
O,30.0,11.44,7.54,-11.28,7.78,0.15,0.01
O,40.0,18.93,10.72,-18.88,10.81,0.17,0.01
O,50.0,17.46,9.75,-17.46,9.75,0.18,0.01
O,60.0,19.56,8.74,-19.09,9.72,0.2,0.01
