alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.02,0.11,-0.02,0.11,0.38,0.08
10.0,3.3,1.32,-3.3,1.32,0.41,0.09
20.0,5.02,2.04,-5.02,2.04,0.42,0.07
30.0,6.4,2.19,-6.4,2.19,0.38,0.09
40.0,6.68,2.28,-6.68,2.28,0.41,0.07
50.0,6.59,3.82,-6.56,3.86,0.44,0.06
60.0,7.66,3.61,-7.38,4.15,0.45,0.08
70.0,5.77,2.52,-5.77,2.52,0.39,0.07
80.0,2.21,1.37,-1.39,2.2,0.4,0.07
90.0,4.11,2.26,4.1,2.26,0.39,0.08
100.0,11.46,1.28,11.46,1.28,0.41,0.07
