alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,19.25,3.18,-19.25,3.18,0.49,0.04
10.0,26.57,6.48,-26.57,6.48,0.59,0.03
20.0,48.91,13.59,-48.91,13.59,0.65,0.03
30.0,42.65,9.15,-42.65,9.15,0.71,0.04
40.0,34.92,6.3,-34.92,6.3,0.7,0.01
50.0,32.09,4.64,-32.09,4.64,0.7,0.02
60.0,26.64,4.2,-26.64,4.2,0.7,0.02
70.0,22.36,3.27,-22.36,3.27,0.7,0.02
80.0,16.57,2.4,-16.57,2.4,0.69,0.01
90.0,11.96,1.26,-11.96,1.26,0.69,0.02
100.0,0.23,0.51,0.23,0.51,0.72,0.04
