alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,7.72,3.86,-7.72,3.86,60.2,3.64
10.0,1.63,0.89,0.82,1.67,53.28,4.73
20.0,1.74,1.11,1.29,1.61,49.46,5.63
30.0,2.31,1.63,1.66,2.3,52.83,2.83
40.0,2.48,1.89,2.02,2.38,53.36,3.7
50.0,3.14,2.16,2.27,3.07,51.35,5.45
60.0,5.06,2.83,5.03,2.87,49.74,5.21
70.0,6.06,3.36,6.06,3.36,55.37,4.14
80.0,14.04,4.39,14.04,4.39,54.65,4.97
90.0,33.03,7.19,33.03,7.19,60.06,10.65
100.0,90.58,13.8,90.58,13.8,49.47,9.0
