alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,6.46,1.72,-6.46,1.72,8.29,0.28
10.0,7.42,1.55,-7.42,1.55,8.4,0.39
20.0,8.94,2.31,-8.94,2.31,8.49,0.33
30.0,9.77,2.62,-9.77,2.62,8.42,0.69
40.0,10.11,3.27,-10.11,3.27,8.67,0.71
50.0,10.42,3.68,-10.42,3.7,8.84,0.92
60.0,10.62,4.22,-10.6,4.26,9.04,0.75
70.0,10.69,4.88,-10.65,4.97,8.9,0.84
80.0,10.73,5.24,-10.5,5.68,9.14,0.76
90.0,9.48,3.84,-9.38,4.09,9.16,0.75
100.0,1.34,2.24,1.34,2.24,9.39,0.91
