alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.31,0.23,-0.31,0.23,0.19,0.02
10.0,0.89,0.63,-0.71,0.83,0.18,0.01
20.0,1.48,1.2,-0.73,1.76,0.2,0.04
30.0,1.54,1.33,-1.17,1.67,0.2,0.02
40.0,2.11,1.59,-1.1,2.41,0.25,0.06
50.0,1.81,1.5,-0.78,2.21,0.23,0.06
60.0,2.29,1.57,-0.52,2.73,0.21,0.03
70.0,2.95,2.07,-0.44,3.58,0.22,0.04
80.0,3.57,2.67,-0.15,4.45,0.2,0.02
90.0,2.88,2.02,-0.21,3.51,0.2,0.03
100.0,1.6,2.47,1.6,2.47,0.2,0.03
