alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,1.84,0.32,-1.84,0.32,0.83,0.05
10.0,1.01,0.96,-0.79,1.15,0.81,0.02
20.0,2.78,2.22,-2.69,2.32,0.86,0.05
30.0,9.68,5.29,-9.57,5.49,0.9,0.03
40.0,19.2,8.49,-19.2,8.49,0.84,0.03
50.0,21.16,9.52,-21.16,9.52,0.89,0.03
60.0,23.86,11.45,-23.86,11.45,0.85,0.04
70.0,23.16,6.43,-23.16,6.43,0.84,0.05
80.0,16.06,5.16,-16.06,5.16,0.82,0.03
90.0,9.3,2.78,-6.57,7.15,0.71,0.03
100.0,5.28,5.75,5.28,5.75,0.74,0.04
