alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.03,0.11,-0.03,0.11,0.08,0.0
10.0,1.03,0.85,-0.29,1.3,0.07,0.0
20.0,2.09,1.54,-0.6,2.53,0.08,0.0
30.0,2.66,1.92,-0.98,3.13,0.08,0.01
40.0,3.38,2.71,-1.75,3.96,0.08,0.0
50.0,4.46,3.31,-2.46,4.98,0.08,0.0
60.0,4.86,3.56,-3.56,4.86,0.08,0.01
70.0,6.59,4.68,-5.0,6.35,0.08,0.0
80.0,9.79,5.78,-8.79,7.21,0.08,0.0
90.0,18.16,7.47,-18.05,7.73,0.08,0.01
100.0,3.48,5.5,3.48,5.5,0.07,0.0
