alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,15.07,4.37,-15.07,4.37,0.08,0.0
10.0,13.45,5.01,-13.45,5.01,0.08,0.01
20.0,12.59,5.23,-12.59,5.23,0.07,0.0
30.0,11.27,5.1,-11.21,5.23,0.08,0.0
40.0,10.04,5.35,-9.92,5.56,0.08,0.0
50.0,8.74,4.83,-8.6,5.08,0.07,0.0
60.0,8.24,5.29,-7.79,5.93,0.08,0.0
70.0,7.52,5.32,-6.65,6.37,0.08,0.0
80.0,7.34,5.22,-5.64,7.03,0.07,0.01
90.0,8.38,4.87,-7.51,6.13,0.08,0.01
100.0,2.97,4.46,2.97,4.46,0.08,0.0
