alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,15.59,4.55,-15.59,4.55,0.08,0.01
10.0,13.75,4.78,-13.75,4.78,0.08,0.01
20.0,12.88,4.52,-12.88,4.52,0.07,0.01
30.0,11.49,5.3,-11.47,5.35,0.07,0.0
40.0,10.24,4.94,-10.22,4.98,0.07,0.0
50.0,9.14,5.02,-8.89,5.44,0.08,0.0
60.0,8.0,4.65,-7.7,5.12,0.08,0.0
70.0,7.6,5.36,-7.03,6.09,0.07,0.0
80.0,7.28,4.75,-6.22,6.07,0.07,0.0
90.0,8.66,4.95,-7.27,6.83,0.08,0.0
100.0,2.82,3.93,2.82,3.93,0.08,0.0
