alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.02,0.05,-0.02,0.05,0.17,0.01
10.0,0.88,0.67,-0.23,1.09,0.17,0.01
20.0,1.52,1.16,-0.41,1.87,0.17,0.01
30.0,2.12,1.55,-0.54,2.57,0.17,0.01
40.0,2.66,2.07,-0.75,3.28,0.17,0.01
50.0,3.39,2.37,-1.38,3.9,0.17,0.01
60.0,3.88,3.19,-2.05,4.58,0.17,0.01
70.0,5.04,3.67,-2.36,5.77,0.17,0.01
80.0,5.44,4.1,-2.74,6.24,0.17,0.01
90.0,7.07,4.7,-5.74,6.24,0.17,0.01
100.0,1.94,3.27,1.94,3.27,0.17,0.01
