alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.5,0.49,-0.5,0.49,0.07,0.0
10.0,1.37,1.02,-0.7,1.56,0.07,0.0
20.0,1.9,1.63,-0.97,2.31,0.07,0.0
30.0,2.8,2.08,-1.11,3.31,0.07,0.0
40.0,3.51,2.73,-2.1,3.92,0.07,0.0
50.0,4.34,3.31,-2.79,4.69,0.07,0.0
60.0,5.35,3.7,-3.79,5.29,0.07,0.0
70.0,6.42,4.52,-5.15,5.92,0.07,0.0
80.0,8.77,5.58,-8.4,6.11,0.08,0.0
90.0,18.09,6.95,-18.09,6.95,0.08,0.0
100.0,2.89,5.04,2.89,5.04,0.07,0.0
