alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.01,0.04,-0.01,0.04,0.26,0.03
10.0,0.92,0.74,-0.16,1.17,0.26,0.02
20.0,1.63,1.07,-0.54,1.87,0.28,0.02
30.0,2.09,1.52,-0.74,2.48,0.27,0.02
40.0,2.76,2.03,-1.04,3.26,0.27,0.02
50.0,3.11,2.29,-1.53,3.54,0.26,0.02
60.0,3.58,2.92,-1.81,4.26,0.26,0.02
70.0,4.16,3.4,-2.26,4.88,0.26,0.03
80.0,5.07,3.88,-3.44,5.38,0.28,0.02
90.0,7.07,4.39,-5.85,5.92,0.27,0.03
100.0,1.67,2.92,1.67,2.92,0.27,0.02
