alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,13.67,1.42,-13.67,1.42,12.09,0.66
10.0,11.41,1.31,-11.41,1.31,11.97,0.67
20.0,10.08,1.54,-10.08,1.54,11.7,0.55
30.0,8.8,1.71,-8.8,1.71,11.98,0.71
40.0,7.05,2.0,-7.05,2.0,12.02,0.64
50.0,5.39,2.16,-5.39,2.16,12.53,0.69
60.0,3.28,1.77,-3.2,1.89,12.13,0.96
70.0,2.05,1.6,0.33,2.58,11.2,0.7
80.0,5.41,2.61,5.41,2.61,11.48,0.57
90.0,49.61,26.27,49.61,26.27,9.11,1.88
100.0,90.07,15.02,90.07,15.02,6.98,1.37
