alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,1.47,0.09,-1.47,0.09,32.26,0.57
10.0,2.82,0.84,-2.82,0.84,33.58,1.02
20.0,4.28,1.45,-4.28,1.45,33.57,0.83
30.0,4.75,2.1,-4.73,2.14,33.45,1.01
40.0,5.8,2.46,-5.73,2.62,33.42,1.06
50.0,6.83,3.12,-6.81,3.16,33.35,1.06
60.0,8.14,3.56,-8.04,3.79,33.56,0.93
70.0,9.41,4.6,-9.27,4.88,33.31,1.21
80.0,10.08,4.27,-10.05,4.32,34.07,1.26
90.0,6.72,2.89,-6.37,3.59,33.72,1.08
100.0,1.49,1.82,1.49,1.82,33.37,1.17
