alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.0,0.0,-0.0,0.0,0.59,0.02
10.0,7.2,0.62,7.2,0.62,0.6,0.02
20.0,10.59,2.09,10.59,2.09,0.61,0.03
30.0,11.78,3.67,11.78,3.67,0.63,0.04
40.0,11.55,5.76,10.93,6.87,0.64,0.02
50.0,11.31,8.24,5.85,12.71,0.66,0.02
60.0,12.95,10.21,2.18,16.34,0.68,0.02
70.0,15.41,10.31,-7.03,17.16,0.69,0.02
80.0,15.93,7.62,-6.42,16.45,0.72,0.02
90.0,13.06,6.18,-4.25,13.81,0.71,0.02
100.0,9.21,12.53,9.21,12.53,0.75,0.03
