alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,1.79,0.93,-1.79,0.93,0.17,0.02
10.0,2.57,1.83,-2.33,2.14,0.17,0.01
20.0,2.98,1.99,-2.56,2.5,0.16,0.03
30.0,3.67,2.59,-3.3,3.04,0.17,0.03
40.0,4.11,2.88,-3.09,3.95,0.18,0.02
50.0,4.84,3.36,-3.74,4.56,0.15,0.02
60.0,5.63,3.88,-4.16,5.43,0.16,0.02
70.0,6.19,4.25,-4.81,5.77,0.16,0.01
80.0,7.47,5.08,-6.08,6.68,0.17,0.01
90.0,9.12,4.69,-8.68,5.45,0.17,0.01
100.0,1.73,3.56,1.73,3.56,0.17,0.02
