alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,11.11,3.58,-11.11,3.58,11.24,0.84
10.0,7.73,2.89,-7.73,2.89,11.04,0.57
20.0,6.41,3.2,-6.34,3.33,10.92,0.59
30.0,4.95,2.97,-4.71,3.33,11.07,0.76
40.0,3.69,2.49,-2.1,3.92,10.66,0.69
50.0,2.99,2.32,1.36,3.54,11.88,0.73
60.0,5.38,3.59,4.93,4.19,12.11,0.66
70.0,10.22,4.08,10.21,4.09,12.68,0.75
80.0,19.38,5.18,19.38,5.18,12.62,0.64
90.0,34.08,8.43,34.08,8.43,11.0,2.22
100.0,63.6,9.7,63.6,9.7,7.83,0.5
