alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,16.11,4.27,-16.11,4.27,0.08,0.01
10.0,13.8,4.18,-13.8,4.18,0.08,0.01
20.0,12.92,3.7,-12.92,3.7,0.08,0.01
30.0,10.95,3.62,-10.95,3.62,0.08,0.01
40.0,10.01,3.35,-10.01,3.35,0.08,0.01
50.0,8.73,3.67,-8.73,3.67,0.08,0.01
60.0,7.22,3.61,-7.13,3.79,0.08,0.01
70.0,6.11,3.01,-6.08,3.07,0.08,0.01
80.0,5.07,3.12,-4.65,3.72,0.08,0.01
90.0,4.77,3.02,-3.87,4.12,0.08,0.01
100.0,1.42,2.42,1.42,2.42,0.08,0.01
