alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,1.24,0.63,-1.24,0.63,0.23,0.05
10.0,1.78,1.36,-1.56,1.61,0.26,0.06
20.0,2.22,1.48,-1.65,2.1,0.21,0.05
30.0,2.32,1.74,-1.03,2.71,0.23,0.07
40.0,2.96,2.44,-1.8,3.38,0.23,0.05
50.0,2.84,2.09,-0.7,3.46,0.26,0.06
60.0,2.98,2.21,-1.92,3.18,0.23,0.06
70.0,3.86,2.38,-1.94,4.1,0.23,0.06
80.0,3.28,3.08,0.04,4.5,0.2,0.06
90.0,5.32,3.46,-1.04,6.26,0.22,0.05
100.0,2.01,2.89,2.01,2.89,0.25,0.08
