alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.01,0.04,-0.01,0.04,0.13,0.01
10.0,0.84,0.63,-0.19,1.03,0.13,0.03
20.0,1.03,0.89,-0.03,1.36,0.12,0.03
30.0,1.8,1.76,-0.27,2.51,0.13,0.03
40.0,1.59,1.14,0.02,1.96,0.14,0.03
50.0,2.01,1.61,-0.7,2.48,0.14,0.02
60.0,2.89,1.97,-0.14,3.5,0.12,0.05
70.0,3.6,2.48,-0.05,4.37,0.12,0.03
80.0,4.51,3.03,-1.29,5.28,0.13,0.01
90.0,4.48,3.59,-0.74,5.7,0.14,0.03
100.0,1.8,3.45,1.8,3.45,0.12,0.04
