alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,1.35,0.0,-1.35,0.0,9.28,0.62
10.0,3.88,1.02,3.88,1.02,8.91,0.98
20.0,5.18,1.72,5.18,1.72,8.99,0.88
30.0,6.19,2.06,6.19,2.06,9.22,0.92
40.0,7.09,2.74,7.09,2.74,9.21,0.69
50.0,7.1,3.2,7.1,3.2,9.77,0.76
60.0,7.17,3.64,7.13,3.71,9.63,0.85
70.0,6.76,4.61,6.71,4.69,9.0,0.74
80.0,5.47,4.1,4.18,5.41,9.23,0.79
90.0,23.91,23.38,23.3,23.98,7.98,1.01
100.0,60.78,29.45,60.78,29.45,7.71,1.29
