alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,7.88,1.13,-7.88,1.13,5.35,0.44
10.0,4.25,1.19,-4.25,1.19,5.29,0.54
20.0,3.9,1.45,-3.89,1.46,5.18,0.52
30.0,3.32,1.72,-3.25,1.85,5.21,0.42
40.0,2.72,1.69,-2.4,2.11,5.24,0.51
50.0,2.46,1.71,-1.24,2.73,5.18,0.48
60.0,2.53,2.31,1.12,3.24,5.43,0.53
70.0,4.87,4.79,4.43,5.2,5.28,0.45
80.0,16.9,14.41,16.85,14.46,5.01,0.56
90.0,56.42,17.81,56.42,17.81,3.67,0.61
100.0,86.12,16.25,86.12,16.25,4.07,0.6
