alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.0,0.0,-0.0,0.0,0.54,0.08
10.0,1.81,0.98,-1.81,0.98,0.54,0.07
20.0,2.95,1.41,-2.95,1.41,0.54,0.08
30.0,3.78,1.6,-3.78,1.61,0.52,0.07
40.0,4.87,2.22,-4.87,2.22,0.5,0.07
50.0,5.2,2.31,-5.15,2.41,0.51,0.09
60.0,5.38,2.5,-5.38,2.5,0.49,0.09
70.0,4.08,1.91,-4.05,1.96,0.49,0.09
80.0,2.61,1.93,-2.47,2.11,0.53,0.09
90.0,2.43,1.67,2.38,1.74,0.51,0.09
100.0,7.7,1.92,7.7,1.92,0.5,0.09
