alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,8.75,3.22,-8.75,3.22,0.11,0.0
10.0,8.14,3.16,-8.14,3.16,0.11,0.0
20.0,7.25,2.62,-7.25,2.62,0.11,0.0
30.0,6.53,2.74,-6.53,2.74,0.11,0.0
40.0,6.32,3.14,-6.29,3.19,0.11,0.01
50.0,5.5,3.12,-5.44,3.22,0.11,0.01
60.0,4.84,3.31,-4.64,3.59,0.11,0.0
70.0,5.18,3.31,-4.8,3.85,0.11,0.0
80.0,5.18,3.82,-4.6,4.5,0.11,0.0
90.0,6.53,3.69,-5.9,4.64,0.11,0.0
100.0,0.91,1.89,0.91,1.89,0.11,0.0
