alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.15,0.0,-0.15,0.0,0.14,0.0
10.0,1.02,0.0,1.02,0.0,0.14,0.0
20.0,1.5,0.0,-1.5,0.0,0.14,0.0
30.0,1.4,0.0,-1.4,0.0,0.14,0.0
40.0,0.28,0.0,-0.28,0.0,0.14,0.0
50.0,1.69,0.0,-1.69,0.0,0.15,0.0
60.0,2.42,0.0,-2.42,0.0,0.14,0.0
70.0,3.34,0.0,3.34,0.0,0.15,0.0
80.0,3.67,0.0,3.67,0.0,0.14,0.0
90.0,3.97,0.0,-3.97,0.0,0.16,0.0
100.0,0.0,0.0,0.0,0.0,0.14,0.0
