alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,1.35,0.0,-1.35,0.0,14.12,0.0
10.0,1.21,0.0,1.21,0.0,13.44,0.0
20.0,1.13,0.0,1.13,0.0,13.51,0.0
30.0,1.55,0.0,1.55,0.0,12.03,0.0
40.0,1.1,0.0,-1.1,0.0,13.31,0.0
50.0,6.2,0.0,6.2,0.0,13.87,0.0
60.0,0.75,0.0,-0.75,0.0,14.17,0.0
70.0,2.28,0.0,2.28,0.0,14.85,0.0
80.0,9.24,0.0,9.24,0.0,14.88,0.0
90.0,4.51,0.0,4.51,0.0,13.14,0.0
100.0,12.52,0.0,12.52,0.0,13.57,0.0
