alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,1.29,0.0,-1.29,0.0,0.06,0.0
10.0,3.41,0.0,-3.41,0.0,0.06,0.0
20.0,8.36,0.0,-8.36,0.0,0.06,0.0
30.0,4.09,0.0,-4.09,0.0,0.06,0.0
40.0,1.14,0.0,1.14,0.0,0.06,0.0
50.0,4.22,0.0,-4.22,0.0,0.06,0.0
60.0,5.59,0.0,-5.59,0.0,0.06,0.0
70.0,3.56,0.0,-3.56,0.0,0.06,0.0
80.0,15.04,0.0,-15.04,0.0,0.06,0.0
90.0,0.69,0.0,0.69,0.0,0.07,0.0
100.0,0.0,0.0,0.0,0.0,0.06,0.0
