alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.0,0.0,0.0,0.0,0.06,0.0
10.0,0.16,0.0,0.16,0.0,0.06,0.0
20.0,2.41,0.0,-2.41,0.0,0.06,0.0
30.0,1.35,0.0,1.35,0.0,0.06,0.0
40.0,4.52,0.0,-4.52,0.0,0.06,0.0
50.0,6.02,0.0,6.02,0.0,0.06,0.0
60.0,1.93,0.0,1.93,0.0,0.07,0.0
70.0,1.04,0.0,-1.04,0.0,0.06,0.0
80.0,20.0,0.0,-20.0,0.0,0.06,0.0
90.0,1.46,0.0,-1.46,0.0,0.06,0.0
100.0,0.0,0.0,0.0,0.0,0.07,0.0
